Zalophus_californianus	Vulpes_vulpes	Vulpes_lagopus	Ursus_thibetanus	Ursus_maritimus	Ursus_arctos	Ursus_americanus	Suricata_suricatta	Puma_yagouaroundi	Puma_concolor	Phoca_vitulina	Panthera_tigris	Panthera_pardus	Panthera_leo	Odobenus_rosmarus	Neomonachus_schauinslandi	Mustela_putorius	Mustela_erminea	Mirounga_leonina	Lynx_pardinus	Lontra_canadensis	Leptonychotes_weddellii	Hyaena_hyaena	Halichoerus_grypus	Felis_catus	Eumetopias_jubatus	Enhydra_lutris	Canis_lupus	Callorhinus_ursinus	Ailuropoda_melanoleuca	Acinonyx_jubatus	
0.0064104	0.031501	0.0011427	0.0026528	0.00062368	0.036279	0.0016625	2.0902e-05	0.0050754	0.0050754	0.0014875	0.014682	0.89516	0.0053966	0.00041749	0.00077323	0.0014727	0.0036243	0.00068878	6.0478e-05	7.2342e-05	0.010066	8.8864e-05	0.010669	0.0064499	0.0031297	0.0053314	0.00022262	2.534e-05	0.0064217	0.013452	
0.0064116	0.031521	0.0011394	0.0026509	0.0006216	0.036306	0.0016605	2.0677e-05	0.0050732	0.0050732	0.0014826	0.014689	0.89587	0.0053946	0.00041402	0.00076845	0.001472	0.0036184	0.00068504	5.9898e-05	7.1512e-05	0.010131	8.9208e-05	0.010671	0.0064515	0.0031264	0.0053352	0.00022158	2.5984e-05	0.0064254	0.013455	
0.0064127	0.03154	0.001136	0.0026491	0.00061951	0.036333	0.0016586	2.058e-05	0.005071	0.005071	0.0014776	0.014696	0.89658	0.0053925	0.00041052	0.00076362	0.0014712	0.0036124	0.00068126	5.9299e-05	7.0667e-05	0.010196	8.9727e-05	0.010673	0.0064531	0.0031231	0.005339	0.00022049	2.6611e-05	0.006429	0.013458	
0.0064138	0.03156	0.0011327	0.0026472	0.00061744	0.036359	0.0016566	2.0545e-05	0.0050688	0.0050688	0.0014727	0.014704	0.8973	0.0053905	0.00040708	0.00075886	0.0014706	0.0036066	0.00067754	5.8703e-05	6.9846e-05	0.010262	9.0325e-05	0.010675	0.0064548	0.0031197	0.0053429	0.00021948	2.7244e-05	0.0064328	0.013461	
0.0064151	0.031579	0.0011294	0.0026453	0.00061537	0.036386	0.0016546	1.971e-05	0.0050666	0.0050666	0.0014679	0.014711	0.89803	0.0053885	0.00040371	0.00075416	0.00147	0.0036009	0.00067387	5.8112e-05	6.9053e-05	0.010329	9.1027e-05	0.010677	0.0064567	0.0031164	0.005347	0.00021854	2.7883e-05	0.0064369	0.013464	
0.0064162	0.031599	0.001126	0.0026435	0.0006133	0.036413	0.0016527	1.8798e-05	0.0050644	0.0050644	0.0014629	0.014719	0.89875	0.0053864	0.0004003	0.00074942	0.0014693	0.0035951	0.00067017	5.7501e-05	6.8243e-05	0.010395	9.1676e-05	0.010679	0.0064585	0.0031131	0.005351	0.00021756	2.8505e-05	0.0064408	0.013467	
0.0064175	0.031619	0.0011227	0.0026416	0.00061124	0.03644	0.0016507	1.8e-05	0.0050622	0.0050622	0.0014581	0.014726	0.89948	0.0053844	0.00039695	0.00074474	0.0014688	0.0035895	0.00066651	5.6892e-05	6.7457e-05	0.010463	9.2412e-05	0.010681	0.0064604	0.0031097	0.0053551	0.00021665	2.9131e-05	0.006445	0.01347	
0.0064187	0.031639	0.0011194	0.0026398	0.00060919	0.036467	0.0016488	1.5321e-05	0.00506	0.00506	0.0014531	0.014734	0.90022	0.0053825	0.00039373	0.00074012	0.0014683	0.003584	0.00066291	5.6286e-05	6.6694e-05	0.010531	9.3244e-05	0.010683	0.0064624	0.0031064	0.0053595	0.0002158	2.9736e-05	0.0064494	0.013473	
0.00642	0.031659	0.001116	0.002638	0.00060716	0.036494	0.0016469	1.2949e-05	0.0050579	0.0050579	0.0014482	0.014741	0.90097	0.0053806	0.00039058	0.00073556	0.001468	0.0035786	0.00065936	5.5682e-05	6.5958e-05	0.010601	9.4175e-05	0.010685	0.0064646	0.0031031	0.005364	0.00021492	3.0348e-05	0.0064541	0.013476	
0.0064213	0.031679	0.0011127	0.0026362	0.00060514	0.036521	0.001645	5.6476e-06	0.0050558	0.0050558	0.0014433	0.014749	0.90173	0.0053786	0.00038749	0.00073107	0.0014677	0.0035734	0.00065586	5.508e-05	6.5244e-05	0.010673	9.5221e-05	0.010687	0.0064668	0.0030998	0.0053686	0.0002141	3.0964e-05	0.006459	0.013479	
0.0064225	0.031699	0.0011094	0.0026344	0.0006031	0.036548	0.0016431	1.9022e-06	0.0050537	0.0050537	0.0014384	0.014757	0.90249	0.0053768	0.00038436	0.00072653	0.0014674	0.0035681	0.00065233	5.4482e-05	6.4513e-05	0.010743	9.5506e-05	0.01069	0.0064692	0.0030964	0.0053732	0.00021324	3.1564e-05	0.0064638	0.013482	
0.0064238	0.03172	0.0011061	0.0026326	0.00060106	0.036576	0.0016412	1.2974e-06	0.0050516	0.0050516	0.0014335	0.014764	0.90325	0.0053749	0.00038118	0.00072194	0.001467	0.0035627	0.00064875	5.3866e-05	6.3766e-05	0.010813	9.5728e-05	0.010692	0.0064716	0.0030931	0.0053777	0.00021244	3.2146e-05	0.0064685	0.013485	
0.006425	0.03174	0.0011027	0.0026307	0.00059901	0.036603	0.0016393	1.2516e-06	0.0050494	0.0050494	0.0014286	0.014772	0.90401	0.005373	0.00037797	0.00071732	0.0014665	0.0035572	0.00064515	5.3232e-05	6.3005e-05	0.010883	9.5909e-05	0.010694	0.0064739	0.0030898	0.0053821	0.00021161	3.2712e-05	0.0064731	0.013488	
0.0064263	0.03176	0.0010994	0.0026289	0.00059694	0.03663	0.0016374	1.5506e-06	0.0050473	0.0050473	0.0014237	0.014779	0.90478	0.005371	0.00037472	0.00071266	0.0014661	0.0035517	0.00064151	5.2579e-05	6.2228e-05	0.010952	9.6048e-05	0.010696	0.0064761	0.0030864	0.0053864	0.00021074	3.3263e-05	0.0064775	0.013491	
0.0064275	0.03178	0.001096	0.002627	0.00059487	0.036657	0.0016354	3.594e-06	0.0050452	0.0050452	0.0014187	0.014787	0.90554	0.0053691	0.00037143	0.00070795	0.0014655	0.003546	0.00063784	5.1909e-05	6.1437e-05	0.01102	9.6146e-05	0.010698	0.0064782	0.003083	0.0053907	0.00020984	3.3797e-05	0.0064818	0.013494	
0.0064287	0.0318	0.0010927	0.0026252	0.00059281	0.036684	0.0016335	4.2439e-06	0.005043	0.005043	0.0014138	0.014795	0.90631	0.0053672	0.00036821	0.00070332	0.0014651	0.0035405	0.00063423	5.1242e-05	6.0672e-05	0.01109	9.6327e-05	0.0107	0.0064805	0.0030797	0.0053951	0.00020901	3.4338e-05	0.0064864	0.013498	
0.0064299	0.031821	0.0010893	0.0026233	0.00059074	0.036712	0.0016316	4.8407e-06	0.0050409	0.0050409	0.0014088	0.014802	0.90708	0.0053652	0.00036495	0.00069864	0.0014646	0.0035349	0.00063058	5.0556e-05	5.9892e-05	0.011159	9.6465e-05	0.010702	0.0064828	0.0030763	0.0053995	0.00020813	3.4863e-05	0.0064909	0.013501	
0.0064312	0.031841	0.001086	0.0026215	0.00058869	0.036739	0.0016296	4.9518e-06	0.0050388	0.0050388	0.0014038	0.01481	0.90785	0.0053633	0.00036176	0.00069403	0.0014642	0.0035295	0.00062699	4.9873e-05	5.9153e-05	0.01123	9.6683e-05	0.010704	0.0064851	0.003073	0.0053919	0.00020721	3.5394e-05	0.0064956	0.013504	
0.0064324	0.031861	0.0010826	0.0026197	0.00058662	0.036766	0.0016277	5.0452e-06	0.0050366	0.0050366	0.0013989	0.014818	0.90863	0.0053614	0.00035852	0.00068938	0.0014638	0.003524	0.00062337	4.9172e-05	5.8399e-05	0.0113	9.6857e-05	0.010706	0.0064874	0.0030696	0.0053842	0.00020625	3.5909e-05	0.0065002	0.013507	
0.0064337	0.031881	0.0010792	0.0026178	0.00058457	0.036794	0.0016258	5.1715e-06	0.0050345	0.0050345	0.0013939	0.014826	0.90941	0.0053595	0.00035536	0.00068479	0.0014633	0.0035183	0.00061979	4.8474e-05	5.7628e-05	0.011371	9.7108e-05	0.010708	0.0064898	0.0030662	0.0053764	0.00020536	3.643e-05	0.0065051	0.01351	
0.0064351	0.031901	0.0010758	0.002616	0.00058253	0.036821	0.0016239	6.3046e-06	0.0050324	0.0050324	0.001389	0.014833	0.9102	0.0053576	0.00035225	0.00068026	0.0014629	0.0035128	0.00061627	4.7758e-05	5.6879e-05	0.011444	9.7248e-05	0.01071	0.0064922	0.0030629	0.0053688	0.00020443	3.6957e-05	0.0065102	0.013514	
0.0064365	0.031922	0.0010725	0.0026142	0.0005805	0.036849	0.0016221	7.3578e-06	0.0050302	0.0050302	0.0013841	0.014841	0.91098	0.0053557	0.00034921	0.0006758	0.0014626	0.0035075	0.0006128	4.9478e-05	5.6155e-05	0.011518	9.7326e-05	0.010713	0.0064945	0.0030596	0.0053614	0.00020357	3.749e-05	0.0065156	0.013517	
0.0064379	0.031943	0.0010691	0.0026124	0.00057849	0.036877	0.0016202	8.3295e-06	0.0050281	0.0050281	0.0013791	0.014849	0.91177	0.0053537	0.00034623	0.00067139	0.0014622	0.0035021	0.00060938	5.1175e-05	5.5415e-05	0.011593	9.7333e-05	0.010715	0.0064967	0.0030562	0.005354	0.00020279	3.8031e-05	0.0065212	0.01352	
0.0064394	0.031963	0.0010658	0.0026107	0.00057647	0.036904	0.0016184	8.9533e-06	0.0050259	0.0050259	0.0013742	0.014859	0.91149	0.005353	0.00034331	0.00066705	0.0014619	0.0034968	0.00060601	5.2849e-05	5.4697e-05	0.01167	9.8526e-05	0.010718	0.0064988	0.0030529	0.0053467	0.00020196	3.8578e-05	0.0065268	0.013523	
0.0064409	0.031984	0.0010624	0.0026089	0.00057446	0.036932	0.0016165	9.6734e-06	0.0050237	0.0050237	0.0013693	0.014869	0.91121	0.0053523	0.00034046	0.00066276	0.0014618	0.0034916	0.00060269	5.4537e-05	5.4002e-05	0.011748	9.9861e-05	0.01072	0.0065011	0.0030496	0.0053395	0.00020121	3.9132e-05	0.0065326	0.013526	
0.0064424	0.032005	0.0010591	0.0026071	0.00057244	0.03696	0.0016147	1.0339e-05	0.0050216	0.0050216	0.0013644	0.014878	0.91094	0.0053515	0.00033756	0.00065844	0.0014615	0.0034864	0.00059934	5.6203e-05	5.3292e-05	0.011825	0.00010113	0.010723	0.0065033	0.0030463	0.0053323	0.00020043	3.967e-05	0.0065383	0.013529	
0.006444	0.032025	0.0010557	0.0026053	0.00057044	0.036988	0.0016129	1.1134e-05	0.0050194	0.0050194	0.0013595	0.014888	0.91068	0.0053508	0.00033473	0.00065418	0.0014614	0.0034813	0.00059605	5.7881e-05	5.2605e-05	0.011846	0.00010121	0.010726	0.0065056	0.003043	0.0053253	0.00019959	4.0215e-05	0.0065443	0.013532	
0.0064456	0.032046	0.0010523	0.0026036	0.00056844	0.037016	0.0016111	1.1253e-05	0.0050173	0.0050173	0.0013546	0.014898	0.91042	0.0053501	0.00033196	0.00064998	0.0014614	0.0034764	0.00059281	5.9573e-05	5.1942e-05	0.011867	0.00010138	0.010729	0.0065081	0.0030397	0.0053185	0.00019883	4.0768e-05	0.0065505	0.013536	
0.0064472	0.032067	0.0010489	0.0026018	0.00056644	0.037044	0.0016093	1.1336e-05	0.0050151	0.0050151	0.0013497	0.014908	0.91017	0.0053494	0.00032915	0.00064573	0.0014613	0.0034714	0.00058953	6.1242e-05	5.1263e-05	0.011888	0.0001015	0.010731	0.0065105	0.0030364	0.0053116	0.00019802	4.1304e-05	0.0065567	0.013539	
0.0064488	0.032088	0.0010456	0.0026001	0.00056445	0.037072	0.0016075	1.147e-05	0.005013	0.005013	0.0013448	0.014891	0.90992	0.0053488	0.0003264	0.00064155	0.0014613	0.0034665	0.00058631	6.2923e-05	5.0606e-05	0.01191	0.00010171	0.010734	0.0065131	0.0030332	0.0053049	0.00019729	4.1847e-05	0.0065631	0.013542	
0.0064504	0.032109	0.0010422	0.0025983	0.00056245	0.0371	0.0016057	1.1567e-05	0.0050109	0.0050109	0.0013399	0.014875	0.90967	0.0053481	0.00032361	0.00063733	0.0014613	0.0034615	0.00058305	6.4582e-05	4.9936e-05	0.011931	0.00010187	0.010737	0.0065155	0.0030299	0.0052982	0.00019651	4.2373e-05	0.0065693	0.013546	
0.006452	0.03213	0.0010388	0.0025966	0.00056047	0.037128	0.0016039	1.1716e-05	0.0050088	0.0050088	0.001335	0.014858	0.90943	0.0053474	0.00032088	0.00063316	0.0014613	0.0034567	0.00057984	6.6255e-05	4.9289e-05	0.011953	0.0001021	0.01074	0.0065182	0.0030266	0.0052916	0.00019601	4.2907e-05	0.0065759	0.013549	
0.0064537	0.032151	0.0010354	0.0025949	0.0005585	0.037156	0.0016022	1.1919e-05	0.0050067	0.0050067	0.0013301	0.014841	0.9092	0.0053468	0.00031821	0.00062906	0.0014615	0.0034521	0.00057668	6.794e-05	4.8663e-05	0.011975	0.00010242	0.010743	0.0065209	0.0030233	0.0052852	0.00019558	4.3449e-05	0.0065828	0.013552	
0.0064554	0.032172	0.0010321	0.0025932	0.00055653	0.037185	0.0016004	1.2174e-05	0.0050046	0.0050046	0.0013251	0.014824	0.90897	0.0053462	0.0003155	0.00062492	0.0014618	0.0034475	0.00057349	6.9637e-05	4.8056e-05	0.011997	0.00010282	0.010746	0.0065238	0.00302	0.005279	0.00019519	4.3974e-05	0.0065899	0.013556	
0.0064572	0.032193	0.0010287	0.0025914	0.00055456	0.037213	0.0015987	1.2387e-05	0.0050025	0.0050025	0.0013202	0.014807	0.90875	0.0053456	0.00031288	0.00062074	0.001462	0.0034429	0.00057026	7.1311e-05	4.7434e-05	0.012019	0.00010316	0.010749	0.0065266	0.0030167	0.0052726	0.00019478	4.4508e-05	0.0065969	0.013559	
0.0064589	0.032214	0.0010253	0.0025897	0.0005526	0.037241	0.0015969	1.2661e-05	0.0050005	0.0050005	0.0013153	0.014791	0.90853	0.005345	0.00031032	0.00061661	0.0014623	0.0034384	0.00056709	7.2998e-05	4.6834e-05	0.012042	0.00010359	0.010752	0.0065295	0.0030135	0.0052665	0.00019442	4.5049e-05	0.0066041	0.013563	
0.0064607	0.032235	0.0010219	0.002588	0.00055066	0.03727	0.0015952	1.2893e-05	0.0049984	0.0049984	0.0013104	0.014774	0.90831	0.0053444	0.00030772	0.00061245	0.0014625	0.0034339	0.00056388	7.4663e-05	4.6219e-05	0.012064	0.00010398	0.010755	0.0065324	0.0030102	0.0052603	0.00019403	4.5574e-05	0.0066117	0.013566	
0.0064625	0.032257	0.0010186	0.0025864	0.00054873	0.037298	0.0015936	1.3187e-05	0.0049963	0.0049963	0.0013055	0.014757	0.9081	0.0053438	0.00030517	0.00060834	0.0014629	0.0034294	0.00056072	7.6341e-05	4.5625e-05	0.012087	0.00010445	0.010758	0.0065354	0.0030069	0.0052543	0.0001937	4.6106e-05	0.0066197	0.01357	
0.0064644	0.032279	0.0010152	0.0025847	0.00054678	0.037327	0.0015919	1.3442e-05	0.0049943	0.0049943	0.0013006	0.014741	0.90789	0.0053433	0.00030268	0.0006043	0.0014633	0.0034252	0.00055761	7.7998e-05	4.5051e-05	0.01211	0.00010488	0.010761	0.0065383	0.0030037	0.0052484	0.0001917	4.6647e-05	0.0066273	0.013573	
0.0064662	0.0323	0.0010119	0.002583	0.00054483	0.037356	0.0015902	1.3763e-05	0.0049922	0.0049922	0.0012956	0.014724	0.90769	0.0053427	0.00030015	0.00060021	0.0014637	0.0034208	0.00055446	7.9669e-05	4.4462e-05	0.012133	0.0001054	0.010764	0.0065414	0.0030004	0.0052425	0.00018963	4.717e-05	0.0066349	0.013577	
0.006468	0.032322	0.0010085	0.0025813	0.00054287	0.037384	0.0015884	1.4045e-05	0.0049902	0.0049902	0.0012907	0.014708	0.90748	0.0053421	0.00029759	0.00059608	0.001464	0.0034164	0.00055129	8.1318e-05	4.3862e-05	0.012156	0.00010587	0.010767	0.0065444	0.0029972	0.0052365	0.00018751	4.7677e-05	0.0066423	0.01358	
0.0064698	0.032343	0.0010051	0.0025796	0.00054089	0.037413	0.0015867	1.4288e-05	0.0049881	0.0049881	0.0012858	0.014691	0.90728	0.0053415	0.000295	0.00059192	0.0014643	0.0034118	0.00054808	8.2946e-05	4.3249e-05	0.012178	0.0001063	0.01077	0.0065474	0.0029939	0.0052304	0.00018533	4.8167e-05	0.0066496	0.013584	
0.0064716	0.032365	0.0010017	0.0025779	0.00053893	0.037441	0.001585	1.4607e-05	0.004986	0.004986	0.0012808	0.014675	0.90709	0.005341	0.00029246	0.00058782	0.0014647	0.0034074	0.00054493	8.4592e-05	4.2656e-05	0.012201	0.00010572	0.010773	0.0065332	0.0029906	0.0052245	0.00018327	4.8665e-05	0.0066571	0.013587	
0.0064735	0.032387	0.00099835	0.0025762	0.00053698	0.03747	0.0015833	1.4885e-05	0.004984	0.004984	0.0012759	0.014658	0.90689	0.0053404	0.00028997	0.00058377	0.0014651	0.003403	0.00054181	8.6216e-05	4.2051e-05	0.012225	0.0001051	0.010776	0.0065189	0.0029873	0.0052185	0.00018131	4.917e-05	0.006665	0.013591	
0.0064754	0.032409	0.00099499	0.0025745	0.00053504	0.037499	0.0015816	1.5224e-05	0.0049819	0.0049819	0.001271	0.014642	0.90671	0.0053398	0.00028753	0.00057977	0.0014655	0.0033986	0.00053874	8.7851e-05	4.1463e-05	0.012249	0.00010456	0.01078	0.0065048	0.0029841	0.0052127	0.00017944	4.9682e-05	0.0066731	0.013594	
0.0064774	0.032431	0.00099162	0.0025729	0.00053312	0.037528	0.00158	1.5626e-05	0.0049799	0.0049799	0.0012661	0.014625	0.90653	0.0053393	0.00028513	0.00057581	0.001466	0.0033944	0.00053571	8.9498e-05	4.0892e-05	0.012274	0.00010409	0.010783	0.0064909	0.0029808	0.005207	0.00017751	5.02e-05	0.0066815	0.013598	
0.0064793	0.032453	0.00098825	0.0025712	0.00053118	0.037557	0.0015783	1.599e-05	0.0049778	0.0049778	0.0012611	0.014609	0.90635	0.0053388	0.0002827	0.00057182	0.0014665	0.0033901	0.00053266	9.1125e-05	4.031e-05	0.012298	0.00010359	0.010787	0.006477	0.0029776	0.0052013	0.00017554	5.0703e-05	0.0066898	0.013602	
0.0064813	0.032475	0.00098486	0.0025695	0.00052924	0.037586	0.0015766	1.6318e-05	0.0049758	0.0049758	0.0012562	0.014592	0.90617	0.0053382	0.00028025	0.00056781	0.0014669	0.0033858	0.00052957	9.2732e-05	3.9717e-05	0.012322	0.00010305	0.01079	0.0064629	0.0029743	0.0051955	0.00017353	5.1191e-05	0.006698	0.013605	
0.0064832	0.032496	0.00098146	0.0025679	0.00052729	0.037615	0.0015749	1.6608e-05	0.0049737	0.0049737	0.0012512	0.014576	0.90599	0.0053376	0.00027777	0.00056376	0.0014673	0.0033814	0.00052647	9.4319e-05	3.9115e-05	0.012346	0.00010247	0.010793	0.0064488	0.002971	0.0051896	0.00017148	5.1663e-05	0.0067061	0.013609	
0.0064851	0.032518	0.00097806	0.0025662	0.00052535	0.037644	0.0015733	1.6957e-05	0.0049717	0.0049717	0.0012463	0.014559	0.90582	0.0053371	0.00027534	0.00055976	0.0014678	0.0033771	0.0005234	9.5916e-05	3.8528e-05	0.012371	0.00010197	0.010796	0.0064349	0.0029678	0.0051839	0.00016937	5.2142e-05	0.0067144	0.013613	
0.0064871	0.03254	0.00097466	0.0025645	0.00052342	0.037673	0.0015716	1.7357e-05	0.0049696	0.0049696	0.0012414	0.014543	0.90566	0.0053365	0.00027293	0.0005558	0.0014683	0.0033729	0.00052036	9.752e-05	3.7954e-05	0.012396	0.00010153	0.0108	0.0064211	0.0029645	0.0051783	0.00016734	5.2624e-05	0.006723	0.013616	
0.0064891	0.032562	0.00097127	0.0025629	0.00052149	0.037702	0.00157	1.7815e-05	0.0049676	0.0049676	0.0012364	0.014527	0.9055	0.005336	0.00027051	0.00055181	0.001469	0.0033688	0.00051731	9.9132e-05	3.7393e-05	0.01242	0.00010115	0.010803	0.0064074	0.0029613	0.0051729	0.00016539	5.3092e-05	0.0067318	0.01362	
0.0064911	0.032584	0.00096787	0.0025612	0.00051956	0.037731	0.0015683	1.8245e-05	0.0049656	0.0049656	0.0012315	0.014511	0.90534	0.0053355	0.00026807	0.0005478	0.0014695	0.0033646	0.00051423	0.00010073	3.6825e-05	0.012445	0.00010074	0.010807	0.0063937	0.002958	0.0051674	0.00016341	5.3547e-05	0.0067405	0.013624	
0.0064931	0.032607	0.00096447	0.0025596	0.00051764	0.03776	0.0015667	1.8727e-05	0.0049636	0.0049636	0.0012265	0.014494	0.90519	0.005335	0.00026566	0.00054382	0.0014702	0.0033606	0.00051118	0.00010233	3.6267e-05	0.01247	0.00010039	0.01081	0.0063801	0.0029547	0.0051621	0.0001615	5.4005e-05	0.0067494	0.013628	
0.0064951	0.032629	0.00096107	0.0025579	0.00051571	0.03779	0.001565	1.9186e-05	0.0049615	0.0049615	0.0012216	0.014478	0.90504	0.0053345	0.00026323	0.00053983	0.0014708	0.0033565	0.00050812	0.00010392	3.5704e-05	0.012495	0.00010002	0.010814	0.0063665	0.0029514	0.0051567	0.00015957	5.4451e-05	0.0067583	0.013631	
0.0064971	0.032651	0.00095768	0.0025563	0.00051379	0.037819	0.0015634	1.9691e-05	0.0049595	0.0049595	0.0012166	0.014462	0.9049	0.005334	0.00026083	0.00053586	0.0014715	0.0033524	0.00050508	0.00010551	3.5149e-05	0.01252	9.9698e-05	0.010817	0.006353	0.0029482	0.0051514	0.00015769	5.4898e-05	0.0067674	0.013635	
0.0064991	0.032674	0.00095428	0.0025547	0.00051186	0.037848	0.0015618	2.0171e-05	0.0049575	0.0049575	0.0012116	0.014446	0.90475	0.0053335	0.00025841	0.00053187	0.0014722	0.0033484	0.00050203	0.00010708	3.4589e-05	0.012546	9.9355e-05	0.010821	0.0063395	0.0029449	0.0051461	0.00015579	5.5333e-05	0.0067764	0.013639	
0.0065011	0.032696	0.00095087	0.002553	0.00050992	0.037878	0.0015601	2.0629e-05	0.0049555	0.0049555	0.0012067	0.014429	0.90461	0.005333	0.00025598	0.00052787	0.0014728	0.0033443	0.00049896	0.00010864	3.4022e-05	0.012571	9.8997e-05	0.010824	0.0063259	0.0029416	0.0051407	0.00015387	5.5757e-05	0.0067853	0.013643	
0.0065031	0.032718	0.00094746	0.0025514	0.00050799	0.037907	0.0015585	2.1139e-05	0.0049535	0.0049535	0.0012017	0.014413	0.90448	0.0053325	0.00025358	0.00052389	0.0014735	0.0033403	0.00049592	0.00011021	3.3466e-05	0.012596	9.8686e-05	0.010828	0.0063125	0.0029383	0.0051355	0.00015201	5.6182e-05	0.0067945	0.013646	
0.0065052	0.032741	0.00094405	0.0025497	0.00050606	0.037937	0.0015569	2.1625e-05	0.0049514	0.0049514	0.0011967	0.014397	0.90435	0.005332	0.00025116	0.0005199	0.0014742	0.0033362	0.00049286	0.00011176	3.2903e-05	0.012622	9.8357e-05	0.010831	0.0062991	0.0029351	0.0051302	0.00015014	5.6595e-05	0.0068035	0.01365	
0.0065072	0.032763	0.00094065	0.0025481	0.00050413	0.037966	0.0015552	2.2165e-05	0.0049494	0.0049494	0.0011917	0.014381	0.90422	0.0053315	0.00024876	0.00051594	0.001475	0.0033322	0.00048983	0.00011331	3.235e-05	0.012647	9.8075e-05	0.010835	0.0062857	0.0029318	0.0051251	0.00014832	5.701e-05	0.0068128	0.013654	
0.0065093	0.032786	0.00093725	0.0025464	0.00050221	0.037996	0.0015536	2.2761e-05	0.0049474	0.0049474	0.0011868	0.014365	0.9041	0.0053311	0.0002464	0.000512	0.0014758	0.0033283	0.00048682	0.00011487	3.1806e-05	0.012674	9.7838e-05	0.010838	0.0062725	0.0029285	0.00512	0.00014655	5.7427e-05	0.0068223	0.013658	
0.0065114	0.032809	0.00093385	0.0025448	0.0005003	0.038025	0.001552	2.3411e-05	0.0049454	0.0049454	0.0011818	0.014349	0.90398	0.0053306	0.00024406	0.00050809	0.0014766	0.0033245	0.00048383	0.00011644	3.1271e-05	0.0127	9.764e-05	0.010842	0.0062594	0.0029252	0.005115	0.00014484	5.7844e-05	0.0068319	0.013662	
0.0065135	0.032832	0.00093045	0.0025432	0.00049838	0.038055	0.0015504	2.4035e-05	0.0049434	0.0049434	0.0011768	0.014333	0.90386	0.0053302	0.0002417	0.00050416	0.0014774	0.0033206	0.00048083	0.00011799	3.0729e-05	0.012726	9.7427e-05	0.010846	0.0062462	0.002922	0.0051101	0.0001431	5.825e-05	0.0068415	0.013666	
0.0065157	0.032855	0.00092705	0.0025416	0.00049646	0.038085	0.0015488	2.4721e-05	0.0049415	0.0049415	0.0011718	0.014317	0.90375	0.0053297	0.00023937	0.00050026	0.0014783	0.0033168	0.00047785	0.00011954	3.0197e-05	0.012753	9.7257e-05	0.010849	0.0062332	0.0029187	0.0051052	0.00014142	5.8658e-05	0.0068513	0.01367	
0.0065178	0.032878	0.00092364	0.0025399	0.00049454	0.038115	0.0015472	2.538e-05	0.0049395	0.0049395	0.0011669	0.014301	0.90365	0.0053293	0.00023702	0.00049635	0.0014792	0.003313	0.00047486	0.00012108	2.9658e-05	0.01278	9.7071e-05	0.010853	0.0062201	0.0029154	0.0051003	0.00013973	5.9053e-05	0.0068611	0.013674	
0.0065199	0.032901	0.00092023	0.0025383	0.00049262	0.038144	0.0015456	2.6014e-05	0.0049375	0.0049375	0.0011619	0.014285	0.90354	0.0053288	0.00023466	0.00049241	0.00148	0.0033092	0.00047185	0.00012262	2.9115e-05	0.012806	9.687e-05	0.010857	0.0062071	0.0029121	0.0050953	0.00013801	5.9438e-05	0.0068708	0.013678	
0.0065221	0.032924	0.00091682	0.0025367	0.0004907	0.038174	0.001544	2.6706e-05	0.0049355	0.0049355	0.0011569	0.014269	0.90345	0.0053284	0.00023233	0.0004885	0.0014809	0.0033054	0.00046887	0.00012417	2.8579e-05	0.012833	9.6707e-05	0.01086	0.0061943	0.0029089	0.0050905	0.00013634	5.9822e-05	0.0068806	0.013682	
0.0065242	0.032947	0.00091341	0.0025351	0.00048877	0.038204	0.0015424	2.7372e-05	0.0049335	0.0049335	0.0011519	0.014253	0.90335	0.005328	0.00022997	0.00048458	0.0014818	0.0033015	0.00046587	0.0001257	2.8038e-05	0.01286	9.6531e-05	0.010864	0.0061814	0.0029056	0.0050856	0.00013466	6.0196e-05	0.0068905	0.013686	
0.0065264	0.03297	0.00090999	0.0025334	0.00048684	0.038234	0.0015408	2.8012e-05	0.0049316	0.0049316	0.0011469	0.014237	0.90326	0.0053275	0.00022761	0.00048063	0.0014827	0.0032977	0.00046286	0.00012722	2.7506e-05	0.012887	9.634e-05	0.010868	0.0061685	0.0029023	0.0050809	0.00013296	6.0558e-05	0.0069003	0.01369	
0.0065285	0.032993	0.00090658	0.0025318	0.00048492	0.038264	0.0015392	2.8713e-05	0.0049296	0.0049296	0.0011419	0.014221	0.90317	0.0053271	0.00022527	0.00047672	0.0014836	0.0032939	0.00045987	0.00012874	2.6981e-05	0.012914	9.6188e-05	0.010872	0.0061557	0.002899	0.0050762	0.00013131	6.092e-05	0.0069102	0.013694	
0.0065307	0.033016	0.00090315	0.0025302	0.00048299	0.038294	0.0015376	2.9385e-05	0.0049276	0.0049276	0.0011369	0.014206	0.90308	0.0053267	0.00022291	0.00047278	0.0014845	0.00329	0.00045686	0.00013025	2.6451e-05	0.012941	9.602e-05	0.010875	0.0061429	0.0028957	0.0050715	0.00012964	6.1271e-05	0.0069201	0.013698	
