Trichechus_manatus	Procavia_capensis	Orycteropus_afer	Mammuthus_primigenius	Loxodonta_africana	Heterohyrax_brucei	Elephas_maximus	Elephantulus_edwardii	Echinops_telfairi	Dugong_dugon	Chrysochloris_asiatica	
5.7529e-05	0.00042167	8.1025e-07	0.00063653	0.0097776	8.5707e-05	0.001269	2.9396e-05	0.00012645	0.00094864	4.6806e-07	
5.5235e-05	0.0004087	7.9806e-07	0.00063811	0.0097774	8.594e-05	0.0012676	3.0164e-05	0.00010149	0.00094343	4.4774e-07	
5.292e-05	0.00039569	7.8362e-07	0.00063969	0.0097772	8.6165e-05	0.0012662	3.0885e-05	7.3033e-05	0.00093819	4.2511e-07	
5.0584e-05	0.00038264	7.6704e-07	0.00064126	0.009777	8.6384e-05	0.0012648	3.1564e-05	8.7892e-05	0.00093291	3.9952e-07	
4.829e-05	0.00036967	7.5363e-07	0.00064283	0.0097768	8.6605e-05	0.0012634	3.2378e-05	0.00010439	0.00092772	3.7704e-07	
4.5975e-05	0.00035666	7.3807e-07	0.00064439	0.0097766	8.6818e-05	0.0012619	3.3146e-05	0.00011786	0.00092249	3.5233e-07	
4.3707e-05	0.00034373	7.2629e-07	0.00064595	0.0097765	8.7035e-05	0.0012605	3.4085e-05	0.00013373	0.00091737	3.3105e-07	
4.1486e-05	0.00033088	7.1797e-07	0.00064751	0.0097764	8.7255e-05	0.0012591	3.5234e-05	0.00015253	0.00091236	3.1289e-07	
3.924e-05	0.00031799	7.0726e-07	0.00064906	0.0097762	8.7468e-05	0.0012577	3.6304e-05	0.00016767	0.0009073	2.9236e-07	
3.6968e-05	0.00030505	6.9397e-07	0.00065061	0.0097761	8.7672e-05	0.0012563	3.7296e-05	0.00017907	0.00090218	2.6924e-07	
3.4746e-05	0.0002922	6.845e-07	0.00065217	0.0097761	8.7881e-05	0.001255	3.8525e-05	0.00019395	0.00089719	2.4954e-07	
3.2582e-05	0.0002793	6.7217e-07	0.00065371	0.009776	8.808e-05	0.0012536	3.9652e-05	0.00020463	0.00089233	2.2707e-07	
3.0462e-05	0.00026648	6.6538e-07	0.00065526	0.0097759	8.8284e-05	0.0012522	4.0402e-05	0.00021016	0.00088757	2.0037e-07	
2.8392e-05	0.00025376	6.6234e-07	0.0006568	0.0097759	8.8492e-05	0.0012509	4.1343e-05	0.00021947	0.00088294	1.7743e-07	
2.6365e-05	0.00024111	6.6257e-07	0.00065835	0.0097759	8.8703e-05	0.0012495	4.2497e-05	0.00023233	0.00087841	1.5735e-07	
2.6424e-05	0.00024031	6.6024e-07	0.00065989	0.0097759	8.8796e-05	0.0012482	4.3562e-05	0.0002399	0.00087355	1.7714e-07	
2.6469e-05	0.00023948	6.5523e-07	0.00066142	0.0097759	8.8879e-05	0.0012468	4.4544e-05	0.00024325	0.00086864	1.9441e-07	
2.6523e-05	0.00023866	6.5384e-07	0.00066295	0.0097759	8.8967e-05	0.0012455	4.5761e-05	0.00025058	0.00086384	2.1464e-07	
2.6564e-05	0.00023781	6.4983e-07	0.00066447	0.0097759	8.9046e-05	0.0012441	4.6888e-05	0.0002537	0.00085899	2.3231e-07	
2.6591e-05	0.00023693	6.4317e-07	0.00066598	0.0097759	8.9117e-05	0.0012428	4.7932e-05	0.00025262	0.00085408	2.4748e-07	
2.6625e-05	0.00023605	6.3974e-07	0.00066749	0.0097759	8.9191e-05	0.0012414	4.802e-05	0.00025503	0.00084928	2.653e-07	
2.6646e-05	0.00023514	6.3382e-07	0.000669	0.0097759	8.9258e-05	0.00124	4.8078e-05	0.00025342	0.00084442	2.8069e-07	
2.6675e-05	0.00023424	6.3114e-07	0.0006705	0.0097759	8.9327e-05	0.0012387	4.8214e-05	0.00025538	0.00083967	2.9897e-07	
2.6712e-05	0.00023334	6.3173e-07	0.00067201	0.0097759	8.9401e-05	0.0012374	4.8434e-05	0.00026108	0.00083503	3.2058e-07	
2.6757e-05	0.00023241	6.3581e-07	0.00067351	0.009776	8.9466e-05	0.0012361	4.805e-05	0.00027103	0.0008305	3.4623e-07	
2.6788e-05	0.00023145	6.3692e-07	0.00067501	0.0097761	8.9521e-05	0.0012347	4.7612e-05	0.00027608	0.0008259	3.6838e-07	
2.6803e-05	0.00023045	6.3498e-07	0.0006765	0.0097761	8.9567e-05	0.0012334	4.7114e-05	0.00027619	0.00082124	3.8713e-07	
2.6829e-05	0.00022947	6.3727e-07	0.00067799	0.0097762	8.9618e-05	0.0012321	4.6759e-05	0.00026802	0.00081671	3.9918e-07	
2.6841e-05	0.00022845	6.3658e-07	0.00067946	0.0097763	8.9661e-05	0.0012307	4.6349e-05	0.00025487	0.00081211	4.082e-07	
2.6864e-05	0.00022744	6.4037e-07	0.00068095	0.0097764	8.9709e-05	0.0012294	4.6072e-05	0.00024742	0.00080764	4.2155e-07	
2.6902e-05	0.00022645	6.4925e-07	0.00068243	0.0097766	8.9764e-05	0.0012281	4.5928e-05	0.00022426	0.00080334	4.2232e-07	
2.6951e-05	0.00022547	6.6277e-07	0.00068392	0.0097768	8.9825e-05	0.0012269	4.5883e-05	0.00020714	0.00079916	4.2699e-07	
2.7011e-05	0.0002245	6.8137e-07	0.00068541	0.009777	8.9892e-05	0.0012256	4.5937e-05	0.00019526	0.00079511	4.3575e-07	
2.7051e-05	0.00022354	7.0584e-07	0.0006869	0.0097773	8.9965e-05	0.0012244	4.5487e-05	0.00018821	0.00079094	4.4905e-07	
2.7105e-05	0.0002226	7.3762e-07	0.00068839	0.0097776	9.0046e-05	0.0012232	4.5197e-05	0.00018668	0.00078692	4.2713e-07	
2.7174e-05	0.00022167	7.7782e-07	0.00068989	0.009778	9.0134e-05	0.001222	4.504e-05	0.00019017	0.00078304	4.1104e-07	
2.7255e-05	0.00022075	7.7065e-07	0.00069139	0.0097784	9.023e-05	0.0012208	4.4217e-05	0.00019827	0.00077929	3.9964e-07	
2.7318e-05	0.0002198	7.59e-07	0.00069288	0.0097788	9.0314e-05	0.0012196	4.3241e-05	0.0002008	0.00077546	3.8413e-07	
2.7362e-05	0.00021881	7.4277e-07	0.00069436	0.0097792	9.0387e-05	0.0012184	4.2089e-05	0.00019779	0.00077153	3.6431e-07	
2.7388e-05	0.00021778	7.2178e-07	0.00069583	0.0097795	9.0449e-05	0.0012172	4.0727e-05	0.00018764	0.00076752	3.9664e-07	
2.7428e-05	0.00021677	7.0729e-07	0.00069729	0.0097798	9.0518e-05	0.001216	3.6634e-05	0.00018289	0.00076364	4.3716e-07	
2.7483e-05	0.00021577	6.9877e-07	0.00069875	0.0097802	9.0595e-05	0.0012148	3.3635e-05	0.00018414	0.00075991	4.3819e-07	
2.7519e-05	0.00021473	6.8586e-07	0.0007002	0.0097805	9.0661e-05	0.0012135	3.325e-05	0.00017995	0.0007561	4.3523e-07	
2.7571e-05	0.00021371	6.1373e-07	0.00070166	0.0097809	9.0734e-05	0.0012123	3.1954e-05	0.0001808	0.00075242	4.3717e-07	
2.7637e-05	0.0002127	4.5026e-07	0.0007031	0.0097812	9.0815e-05	0.0012111	2.9154e-05	0.00015584	0.00074888	4.5549e-07	
2.7721e-05	0.00021166	4.152e-07	0.00070453	0.0097815	9.0885e-05	0.0012099	2.5483e-05	0.00017005	0.00074549	4.6401e-07	
2.7818e-05	0.00021063	3.8622e-07	0.00070596	0.0097819	9.0961e-05	0.0012086	2.2704e-05	0.00018958	0.00074222	4.773e-07	
2.7896e-05	0.00020956	3.5248e-07	0.00070739	0.0097822	9.1025e-05	0.0012074	1.9446e-05	0.00020301	0.00073887	4.8629e-07	
2.7957e-05	0.00020845	3.1413e-07	0.0007088	0.0097825	9.1079e-05	0.0012062	1.5692e-05	0.00021103	0.00073544	4.9143e-07	
2.8e-05	0.00020731	3.0404e-07	0.0007102	0.0097828	9.1122e-05	0.0012049	8.6769e-06	0.00022811	0.00073194	5.0529e-07	
2.8055e-05	0.00020617	2.9718e-07	0.00071161	0.0097831	9.1172e-05	0.0012036	3.6415e-06	0.00025175	0.00072856	5.2454e-07	
2.8125e-05	0.00020501	2.7467e-07	0.00071302	0.0097835	9.121e-05	0.0012024	1.9294e-06	0.00026675	0.0007253	5.3718e-07	
2.8175e-05	0.0002038	2.4813e-07	0.00071441	0.0097838	9.1237e-05	0.0012012	1.6803e-06	0.00027531	0.00072195	5.4533e-07	
2.824e-05	0.00020261	2.2658e-07	0.00071581	0.0097842	9.1271e-05	0.0012	1.4992e-06	0.00029101	0.00071874	5.5936e-07	
2.8288e-05	0.00020142	2.0151e-07	0.00071721	0.0097846	9.1312e-05	0.0011987	1.5153e-06	0.00030057	0.00071545	5.6919e-07	
2.8349e-05	0.00020025	1.805e-07	0.0007186	0.009785	9.136e-05	0.0011975	1.5509e-06	0.00031673	0.00071227	5.8442e-07	
2.8392e-05	0.00019905	1.5617e-07	0.00071998	0.0097853	9.1397e-05	0.0011963	1.5738e-06	0.00032661	0.00070903	5.9538e-07	
2.8449e-05	0.00019785	1.0279e-07	0.00072135	0.0097857	9.144e-05	0.001195	1.6738e-06	0.00036158	0.0007059	5.7763e-07	
2.8486e-05	0.00019663	9.9501e-08	0.00072271	0.009786	9.1473e-05	0.0011938	1.7536e-06	0.00038825	0.00070268	5.5492e-07	
2.8536e-05	0.0001954	9.7464e-08	0.00072408	0.0097863	9.1511e-05	0.0011925	1.8641e-06	0.00042415	0.00069958	5.3778e-07	
2.8569e-05	0.00019415	9.3418e-08	0.00072543	0.0097867	9.1539e-05	0.0011913	1.9549e-06	0.00045204	0.00069641	5.1627e-07	
2.8583e-05	0.00019286	8.7354e-08	0.00072677	0.009787	9.1557e-05	0.00119	2.0282e-06	0.00047246	0.00069316	4.9027e-07	
2.8581e-05	0.00019153	7.9235e-08	0.00072811	0.0097873	9.1564e-05	0.0011887	2.0856e-06	0.00048576	0.00068984	4.5956e-07	
2.8592e-05	0.00019022	7.2589e-08	0.00072944	0.0097876	9.1578e-05	0.0011874	2.1723e-06	0.00050825	0.00068664	4.353e-07	
2.8586e-05	0.00018887	6.3933e-08	0.00073077	0.0097879	9.1581e-05	0.0011861	2.2416e-06	0.00052332	0.00068337	4.0655e-07	
2.8593e-05	0.00018753	5.6668e-08	0.00073209	0.0097882	9.1591e-05	0.0011849	2.3439e-06	0.00054831	0.00068022	3.8387e-07	
2.8584e-05	0.00018616	4.7519e-08	0.00073341	0.0097885	9.1591e-05	0.0011836	2.4279e-06	0.0005659	0.000677	3.5714e-07	
2.8557e-05	0.00018475	4.7194e-08	0.00073472	0.0097888	9.158e-05	0.0011823	2.4476e-06	0.0005987	0.00067371	3.3861e-07	
2.8547e-05	0.0001833	4.5121e-08	0.00073601	0.0097891	9.1558e-05	0.001181	2.4512e-06	0.00062223	0.00067056	3.1574e-07	
2.8554e-05	0.00018182	4.3844e-08	0.00073731	0.0097894	9.1524e-05	0.0011797	2.337e-06	0.0006588	0.00066754	2.9827e-07	
2.7724e-05	0.00018035	4.0471e-08	0.00073862	0.0097897	9.1498e-05	0.0011784	2.194e-06	0.000951	0.00066519	2.7561e-07	
2.6867e-05	0.00017884	5.3401e-08	0.00073991	0.0097901	9.146e-05	0.0011771	2.2323e-06	0.0011985	0.00066277	2.4777e-07	
2.5985e-05	0.0001773	8.6674e-08	0.00074119	0.0097903	9.1411e-05	0.0011758	2.2129e-06	0.0015702	0.00066028	2.2974e-07	
2.5078e-05	0.00017572	1.1622e-07	0.00074246	0.0097906	9.1352e-05	0.0011745	2.1792e-06	0.0018967	0.00065772	2.0811e-07	
2.4201e-05	0.00017416	1.5134e-07	0.00074374	0.0097909	9.1301e-05	0.0011732	2.1709e-06	0.0023215	0.00065527	1.9104e-07	
2.3298e-05	0.00017255	1.8212e-07	0.000745	0.0097912	9.1238e-05	0.0011719	2.1542e-06	0.0026895	0.00065275	1.7025e-07	
2.2421e-05	0.00017096	2.1826e-07	0.00074626	0.0097915	9.1182e-05	0.0011706	2.1595e-06	0.0031558	0.00065033	1.5317e-07	
2.1519e-05	0.00016933	2.4984e-07	0.00074752	0.0097918	9.1114e-05	0.0011693	2.1498e-06	0.00356	0.00064783	1.3253e-07	
2.0641e-05	0.00016772	2.8719e-07	0.00074878	0.0097922	9.1052e-05	0.001168	2.162e-06	0.004073	0.00064544	1.1535e-07	
2.0987e-05	0.00016606	3.1972e-07	0.00075002	0.0097925	9.098e-05	0.0011667	2.4848e-06	0.004517	0.00064289	9.4726e-08	
2.1345e-05	0.00016442	3.5845e-07	0.00075127	0.0097928	9.0913e-05	0.0011654	2.5746e-06	0.0050818	0.00064044	7.7335e-08	
2.1719e-05	0.00016278	3.6057e-07	0.00075253	0.0097933	9.0855e-05	0.0011641	2.7076e-06	0.005251	0.0006381	6.3391e-08	
2.2076e-05	0.00016112	3.597e-07	0.00075377	0.0097936	9.0785e-05	0.0011629	2.8172e-06	0.0053842	0.0006357	7.1167e-08	
2.2414e-05	0.00015942	3.5587e-07	0.000755	0.009794	9.0706e-05	0.0011616	2.9062e-06	0.0054934	0.00063323	7.6773e-08	
2.2736e-05	0.00015768	3.4904e-07	0.00075622	0.0097943	9.0615e-05	0.0011603	3.6633e-06	0.0055801	0.00063069	8.0253e-08	
2.3072e-05	0.00015596	3.4589e-07	0.00075745	0.0097947	9.0532e-05	0.001159	3.8965e-06	0.0057115	0.00062827	8.5349e-08	
2.3391e-05	0.0001542	3.4073e-07	0.00075867	0.009795	9.0439e-05	0.0011577	4.0958e-06	0.0058191	0.00062578	8.8313e-08	
2.3723e-05	0.00015245	3.3865e-07	0.00075988	0.0097954	9.0352e-05	0.0011564	4.3639e-06	0.0058789	0.00062339	8.7018e-08	
2.4039e-05	0.00015067	3.3392e-07	0.00076109	0.0097958	9.0255e-05	0.0011551	4.5991e-06	0.0059208	0.00062094	8.3736e-08	
2.4366e-05	0.00014889	3.3192e-07	0.0007623	0.0097962	9.0163e-05	0.0011538	4.6041e-06	0.005994	0.00061858	8.1576e-08	
2.4679e-05	0.00014709	3.2779e-07	0.00076351	0.0097966	9.0063e-05	0.0011525	4.597e-06	0.0060533	0.00061617	7.7734e-08	
2.4981e-05	0.00014525	3.2179e-07	0.0007647	0.009797	8.9955e-05	0.0011512	4.58e-06	0.0061015	0.00061373	7.2356e-08	
2.527e-05	0.0001434	3.1398e-07	0.00076589	0.0097973	8.984e-05	0.0011499	4.5535e-06	0.0061394	0.00061125	6.5467e-08	
2.5547e-05	0.00014151	3.0438e-07	0.00076707	0.0097977	8.9717e-05	0.0011486	4.5176e-06	0.0061624	0.00060874	8.9197e-08	
2.5831e-05	0.00013963	2.965e-07	0.00076825	0.0097981	8.9597e-05	0.0011473	4.5019e-06	0.0062064	0.00060629	1.1511e-07	
2.6103e-05	0.00013772	2.8684e-07	0.00076942	0.0097984	8.947e-05	0.001146	4.4769e-06	0.0062402	0.00060381	1.3894e-07	
2.6381e-05	0.0001358	2.7878e-07	0.00077059	0.0097988	8.9345e-05	0.0011447	4.4713e-06	0.0062951	0.00060139	1.6509e-07	
2.6648e-05	0.00013386	2.6898e-07	0.00077175	0.0097992	8.9213e-05	0.0011434	4.4566e-06	0.0063399	0.00059893	1.8913e-07	
2.6921e-05	0.00013193	2.6099e-07	0.00077291	0.0097996	8.9083e-05	0.0011421	4.4635e-06	0.006409	0.00059653	2.1606e-07	
2.7203e-05	0.00012999	2.5471e-07	0.00077407	0.0098	8.8957e-05	0.0011408	4.4921e-06	0.0065043	0.0005942	2.4631e-07	
2.7473e-05	0.00012803	2.4671e-07	0.00077521	0.0098004	8.8823e-05	0.0011394	4.5114e-06	0.0065883	0.00059184	2.7421e-07	
2.775e-05	0.00012606	2.4039e-07	0.00077636	0.0098008	8.8692e-05	0.0011381	4.5533e-06	0.0067003	0.00058954	3.0575e-07	
2.8015e-05	0.00012407	2.3879e-07	0.0007775	0.0098012	8.8554e-05	0.0011368	4.6428e-06	0.00687	0.00058721	2.9663e-07	
2.8269e-05	0.00012206	2.3554e-07	0.00077863	0.0098016	8.8408e-05	0.0011355	4.721e-06	0.0070256	0.00058484	2.8554e-07	
2.851e-05	0.00012001	2.3073e-07	0.00077976	0.009802	8.8255e-05	0.0011342	4.7894e-06	0.0071692	0.00058244	2.7258e-07	
2.8758e-05	0.00011797	2.2715e-07	0.00078089	0.0098024	8.8105e-05	0.0011329	4.8818e-06	0.0070368	0.0005801	2.6165e-07	
2.8995e-05	0.0001159	2.22e-07	0.00078201	0.0098029	8.7947e-05	0.0011316	4.9637e-06	0.0068923	0.00057772	2.4886e-07	
2.9239e-05	0.00011383	2.1818e-07	0.00078314	0.0098033	8.7792e-05	0.0011303	5.0731e-06	0.0067776	0.00057541	2.3804e-07	
2.9471e-05	0.00011174	2.1285e-07	0.00078425	0.0098038	8.763e-05	0.001129	5.1719e-06	0.0066519	0.00057307	2.2541e-07	
2.9692e-05	0.00010962	2.0598e-07	0.00078536	0.0098042	8.7461e-05	0.0011277	5.2603e-06	0.0065148	0.00057069	2.1098e-07	
2.9921e-05	0.00010749	2.0042e-07	0.00078647	0.0098047	8.7294e-05	0.0011264	5.3773e-06	0.0064062	0.00056838	1.9842e-07	
3.0155e-05	0.00010537	1.9588e-07	0.00078758	0.0098051	8.713e-05	0.0011251	5.5232e-06	0.0063209	0.00056612	1.8733e-07	
3.0378e-05	0.00010322	1.8984e-07	0.00078868	0.0098056	8.6958e-05	0.0011238	5.657e-06	0.0062255	0.00056382	1.745e-07	
3.0608e-05	0.00010107	1.8501e-07	0.00078978	0.0098061	8.6789e-05	0.0011225	5.826e-06	0.0061549	0.00056159	1.633e-07	
3.0828e-05	9.8895e-05	1.7875e-07	0.00079087	0.0098066	8.6613e-05	0.0011212	5.983e-06	0.0060752	0.00055933	1.5045e-07	
3.1053e-05	9.6718e-05	1.735e-07	0.00079196	0.0098071	8.6439e-05	0.00112	6.1754e-06	0.0060172	0.00055712	1.3895e-07	
3.1267e-05	9.4514e-05	1.6665e-07	0.00079304	0.0098076	8.6258e-05	0.0011187	6.3526e-06	0.0059485	0.00055487	1.2563e-07	
3.1489e-05	9.2309e-05	1.6099e-07	0.00079412	0.0098081	8.6079e-05	0.0011174	6.5705e-06	0.005903	0.00055269	1.1379e-07	
3.1697e-05	9.0077e-05	1.5355e-07	0.00079519	0.0098086	8.5893e-05	0.0011161	8.8391e-06	0.0058447	0.00055047	9.9925e-08	
3.189e-05	8.7815e-05	1.4425e-07	0.00079624	0.009809	8.5698e-05	0.0011147	1.0972e-05	0.0057725	0.0005482	8.3913e-08	
3.2095e-05	8.5557e-05	1.366e-07	0.0007973	0.0098095	8.5507e-05	0.0011134	1.1427e-05	0.0057293	0.00054601	6.995e-08	
3.2313e-05	8.3304e-05	1.305e-07	0.00079837	0.00981	8.5322e-05	0.0011121	1.1989e-05	0.0057134	0.0005439	5.7748e-08	
3.2544e-05	8.1057e-05	1.2592e-07	0.00079943	0.0098106	8.5141e-05	0.0011109	1.2064e-05	0.0057252	0.00054187	4.7119e-08	
3.2788e-05	7.8779e-05	1.226e-07	0.0008005	0.0098112	8.4952e-05	0.0011096	1.218e-05	0.0057626	0.0005399	3.7613e-08	
3.3014e-05	8.0043e-05	1.173e-07	0.00080155	0.0098118	8.4614e-05	0.0011084	1.2274e-05	0.0057841	0.00053789	2.6093e-08	
3.3285e-05	8.1307e-05	1.1349e-07	0.00080261	0.0098124	8.4282e-05	0.0011071	1.2096e-05	0.0058356	0.00052677	1.5841e-08	
3.3539e-05	8.2542e-05	1.0785e-07	0.00080366	0.009813	8.3941e-05	0.0011058	1.1893e-05	0.0058668	0.00051554	1.8212e-08	
3.3806e-05	8.3776e-05	1.0337e-07	0.00080471	0.0098137	8.3605e-05	0.0011046	1.1741e-05	0.0059245	0.00050453	2.0594e-08	
3.4086e-05	8.5007e-05	9.9956e-08	0.00080577	0.0098143	8.3275e-05	0.0011034	1.1633e-05	0.0060106	0.00049373	2.3035e-08	
3.438e-05	8.6237e-05	9.7532e-08	0.00080682	0.0098151	8.2949e-05	0.0011022	1.1564e-05	0.0061281	0.00048314	2.5591e-08	
3.4689e-05	8.7468e-05	9.6262e-08	0.00080788	0.0098158	8.2629e-05	0.001101	1.1059e-05	0.006286	0.00047277	2.8456e-08	
3.5015e-05	8.8699e-05	9.6127e-08	0.00080894	0.0098166	8.2315e-05	0.0010998	8.8654e-06	0.0064921	0.00046262	3.1719e-08	
3.5357e-05	8.9931e-05	9.7126e-08	0.00081	0.0098174	8.2006e-05	0.0010986	7.0806e-06	0.0064628	0.00045269	3.5622e-08	
3.5713e-05	9.1162e-05	9.9082e-08	0.00081107	0.0098183	8.1703e-05	0.0010975	5.5949e-06	0.0064613	0.00044294	3.998e-08	
3.6051e-05	9.2362e-05	9.9232e-08	0.00081212	0.0098192	8.139e-05	0.0010963	3.9943e-06	0.0064435	0.0004331	4.2647e-08	
3.6368e-05	9.3561e-05	1.0036e-07	0.00081318	0.0098201	8.1081e-05	0.0010952	2.6656e-06	0.0064536	0.00042311	4.5813e-08	
3.661e-05	9.4729e-05	9.9664e-08	0.00081423	0.0098209	8.0763e-05	0.001094	1.2298e-06	0.006447	0.00042319	4.7265e-08	
3.6835e-05	9.5899e-05	9.7122e-08	0.00081527	0.0098218	8.0451e-05	0.0010929	1.0692e-06	0.006422	0.00042323	4.7218e-08	
3.7045e-05	9.7042e-05	9.3036e-08	0.0008163	0.0098226	8.013e-05	0.0010917	8.951e-07	0.0063847	0.00042324	4.5695e-08	
3.7267e-05	9.8181e-05	8.9778e-08	0.00081733	0.0098235	7.9814e-05	0.0010905	7.524e-07	0.0063731	0.00042329	4.4535e-08	
3.7475e-05	9.9295e-05	8.512e-08	0.00081835	0.0098243	7.9489e-05	0.0010893	5.9906e-07	0.0063511	0.00042332	4.2008e-08	
3.7695e-05	0.0001004	8.1161e-08	0.00081937	0.0098252	7.9168e-05	0.0010882	4.7214e-07	0.0063533	0.00042339	3.9753e-08	
3.7901e-05	0.00010149	7.5787e-08	0.00082039	0.0098261	7.884e-05	0.001087	3.3499e-07	0.0063447	0.00042343	3.6117e-08	
3.8094e-05	0.00010255	6.899e-08	0.00082139	0.0098269	7.8504e-05	0.0010858	1.8697e-07	0.0063253	0.00042344	3.1093e-08	
3.8275e-05	0.00010358	6.0782e-08	0.00082239	0.0098277	7.816e-05	0.0010846	1.7272e-07	0.0062719	0.00042343	4.2724e-08	
3.8466e-05	0.00010461	5.3244e-08	0.00082339	0.0098286	7.782e-05	0.0010835	1.6207e-07	0.0062428	0.00042346	5.534e-08	
3.8644e-05	0.00010561	4.4319e-08	0.00082438	0.0098295	7.7472e-05	0.0010823	1.4802e-07	0.0062032	0.00042346	6.6324e-08	
3.8809e-05	0.00010658	3.3989e-08	0.00082537	0.0098303	7.7117e-05	0.0010811	1.305e-07	0.0061529	0.00042343	7.5705e-08	
3.8983e-05	0.00010755	2.4147e-08	0.00082635	0.0098312	7.6764e-05	0.0010799	1.1594e-07	0.006124	0.00042344	8.5915e-08	
3.9144e-05	0.0001085	1.2911e-08	0.00082733	0.009832	7.6403e-05	0.0010787	9.7964e-08	0.0060844	0.00042342	9.447e-08	
3.9292e-05	0.00010942	1.5219e-08	0.0008283	0.0098329	7.6035e-05	0.0010775	7.6573e-08	0.0060344	0.00042337	1.0144e-07	
3.9451e-05	0.00011033	1.7345e-08	0.00082926	0.0098337	7.5671e-05	0.0010763	5.8683e-08	0.0060092	0.00042337	1.0954e-07	
3.962e-05	0.00011124	1.9264e-08	0.00083023	0.0098346	7.5309e-05	0.0010752	4.3189e-08	0.0060058	0.00042341	1.1875e-07	
3.9801e-05	0.00011215	2.1109e-08	0.0008312	0.0098356	7.4951e-05	0.001074	3.0026e-08	0.006028	0.0004235	1.2956e-07	
3.9996e-05	0.00011306	2.2977e-08	0.00083218	0.0098366	7.4598e-05	0.0010728	1.8813e-08	0.0060789	0.00042365	1.4243e-07	
4.0209e-05	0.00011393	2.5041e-08	0.00083315	0.0098376	7.4234e-05	0.0010717	9.3433e-09	0.0061658	0.00042386	1.5816e-07	
4.0401e-05	0.00011478	2.5648e-08	0.00083412	0.0098386	7.386e-05	0.0010706	1.2071e-08	0.00623	0.00042402	1.7084e-07	
4.0573e-05	0.00011562	2.6593e-08	0.00083509	0.0098396	7.3493e-05	0.0010695	5.3305e-09	0.0063371	0.00042412	1.8707e-07	
4.0767e-05	0.00011644	2.6028e-08	0.00083605	0.0098406	7.3115e-05	0.0010683	7.1086e-09	0.0064185	0.00042431	1.9994e-07	
4.0941e-05	0.00011722	2.3941e-08	0.00083699	0.0098416	7.2725e-05	0.0010672	6.7708e-09	0.0071917	0.00042445	2.0866e-07	
4.1095e-05	0.00011797	3.5921e-08	0.00083793	0.0098425	7.2326e-05	0.001066	1.7096e-08	0.0078729	0.00042454	2.1446e-07	
4.1267e-05	0.00011872	4.9599e-08	0.00083887	0.0098435	7.1932e-05	0.0010648	2.993e-08	0.0083192	0.00042469	2.1139e-07	
4.1423e-05	0.00011944	6.1423e-08	0.0008398	0.0098445	7.153e-05	0.0010637	3.9512e-08	0.0087225	0.00042481	2.0597e-07	
4.1564e-05	0.00012014	7.1664e-08	0.00084072	0.0098455	7.112e-05	0.0010625	4.6298e-08	0.0090953	0.00042489	1.9852e-07	
4.1716e-05	0.00012083	8.2812e-08	0.00084165	0.0098465	7.0713e-05	0.0010614	5.4177e-08	0.0095391	0.00042502	1.927e-07	
4.1855e-05	0.00012149	9.2437e-08	0.00084256	0.0098474	7.0298e-05	0.0010602	5.9338e-08	0.0099638	0.00042511	1.8499e-07	
4.1982e-05	0.00012213	1.0062e-07	0.00084347	0.0098484	6.9876e-05	0.001059	6.1902e-08	0.010363	0.00042518	1.7547e-07	
4.2117e-05	0.00012277	1.0959e-07	0.00084438	0.0098494	6.9456e-05	0.0010578	6.5765e-08	0.01083	0.00042529	1.6735e-07	
4.224e-05	0.00012338	1.1712e-07	0.00084528	0.0098504	6.9028e-05	0.0010567	6.7032e-08	0.011271	0.00042537	1.575e-07	
4.2371e-05	0.00012398	1.254e-07	0.00084618	0.0098514	6.8603e-05	0.0010555	6.9131e-08	0.011783	0.00042549	1.4882e-07	
4.249e-05	0.00012456	1.3227e-07	0.00084707	0.0098524	6.817e-05	0.0010543	6.8692e-08	0.012267	0.00042558	1.3849e-07	
4.2617e-05	0.00012513	1.3992e-07	0.00084796	0.0098534	6.774e-05	0.0010532	6.9062e-08	0.012828	0.00042571	1.2924e-07	
4.2753e-05	0.00012569	1.4861e-07	0.00084885	0.0098544	6.7311e-05	0.001052	7.0516e-08	0.013486	0.00042588	1.2115e-07	
4.2899e-05	0.00012625	1.5846e-07	0.00084975	0.0098555	6.6885e-05	0.0010509	7.31e-08	0.014258	0.00042608	1.141e-07	
4.3053e-05	0.00012679	1.6936e-07	0.00085064	0.0098566	6.6452e-05	0.0010497	7.6617e-08	0.014344	0.00042633	1.0792e-07	
4.3196e-05	0.0001273	1.7875e-07	0.00085152	0.0098577	6.6012e-05	0.0010486	7.7573e-08	0.014417	0.00042654	1.0023e-07	
4.3326e-05	0.00012779	1.8664e-07	0.0008524	0.0098588	6.5565e-05	0.0010475	7.5976e-08	0.014477	0.00042674	9.1031e-08	
4.3464e-05	0.00012827	1.956e-07	0.00085328	0.0098599	6.5119e-05	0.0010463	7.5297e-08	0.014568	0.00042696	8.2551e-08	
4.3591e-05	0.00012872	2.0305e-07	0.00085415	0.009861	6.4667e-05	0.0010452	7.2075e-08	0.014647	0.00042716	7.2585e-08	
4.3727e-05	0.00012917	2.1184e-07	0.00085502	0.0098621	6.4216e-05	0.001044	7.0007e-08	0.014761	0.00042741	6.3433e-08	
4.3852e-05	0.0001296	2.1916e-07	0.00085588	0.0098632	6.376e-05	0.0010429	6.5506e-08	0.016541	0.00042763	5.2779e-08	
