Urocitellus_parryii	Sciurus_vulgaris	Rattus_rattus	Rattus_norvegicus	Psammomys_obesus	Peromyscus_maniculatus	Peromyscus_leucopus	Onychomys_torridus	Nannospalax_galili	Mus_spretus	Mus_spicilegus	Mus_pahari	Mus_musculus	Mus_caroli	Microtus_ochrogaster	Meriones_unguiculatus	Marmota_marmota	Marmota_flaviventris	Jaculus_jaculus	Ictidomys_tridecemlineatus	Heterocephalus_glaber	Fukomys_damarensis	Cricetulus_griseus	Cavia_porcellus	Castor_canadensis	Arvicola_amphibius	
0.0039801	0.039852	0.00097174	0.0022114	0.077133	0.10361	0.0043867	8.9732e-05	1.9119e-06	0.16523	0.0054615	4.2212e-06	0.00017097	0.00053703	0.0062143	0.0016198	0.0011325	0.0016525	0.00086193	0.00068426	4.3774e-06	2.734e-06	3.5963e-06	3.1335e-07	4.1646e-06	1.2053e-05	
0.0039753	0.039817	0.00097217	0.0022081	0.077237	0.10407	0.0043844	8.8018e-05	1.9669e-06	0.16453	0.0054558	3.9237e-06	0.0001684	0.00053557	0.0061992	0.0016146	0.0011285	0.0016508	0.00082965	0.00068262	4.2059e-06	2.7472e-06	3.5116e-06	3.1155e-07	4.2835e-06	1.183e-05	
0.0039707	0.039817	0.00097256	0.0022048	0.077338	0.10454	0.0043823	8.64e-05	2.0366e-06	0.16382	0.00545	3.6052e-06	0.00016581	0.00053404	0.0061856	0.0016093	0.0011245	0.0016492	0.0008138	0.00068102	4.0521e-06	2.5942e-06	3.4425e-06	3.1452e-07	4.437e-06	1.1628e-05	
0.0039662	0.039849	0.0009729	0.0022014	0.077438	0.10501	0.0043803	8.4882e-05	2.1275e-06	0.16311	0.005444	3.267e-06	0.0001632	0.00053245	0.0061713	0.0016038	0.0011205	0.0016475	0.00081307	0.00067948	3.9117e-06	2.4592e-06	3.359e-06	3.2186e-07	4.4368e-06	1.1407e-05	
0.0039619	0.039913	0.0009732	0.002198	0.077537	0.10549	0.0043783	8.3321e-05	2.2004e-06	0.16239	0.0054381	2.9085e-06	0.00016056	0.00053081	0.0061563	0.0015982	0.0011165	0.0016459	0.00086536	0.00067798	3.7839e-06	2.3406e-06	3.2655e-06	3.3391e-07	4.3535e-06	1.1167e-05	
0.0039576	0.039626	0.00097358	0.0021946	0.077639	0.10597	0.0043764	8.1841e-05	2.2892e-06	0.16169	0.0054322	2.5826e-06	0.00015796	0.00052928	0.0061427	0.0015929	0.0011126	0.0016442	0.00085538	0.00067653	3.6679e-06	2.2369e-06	3.1864e-06	3.5098e-07	4.2943e-06	1.0946e-05	
0.0039535	0.039382	0.00097403	0.0021913	0.077744	0.10646	0.0043746	8.0438e-05	2.396e-06	0.161	0.0054265	2.2861e-06	0.00015539	0.00052785	0.0061302	0.0015877	0.0011087	0.0016426	0.00085896	0.00067512	3.5631e-06	2.1468e-06	3.1206e-06	3.7365e-07	4.2568e-06	1.0744e-05	
0.0039495	0.039181	0.00097444	0.002188	0.077847	0.10695	0.0043728	7.899e-05	2.4872e-06	0.1603	0.0054207	1.9696e-06	0.00015279	0.00052637	0.0061171	0.0015824	0.0011048	0.001641	0.00084401	0.00067376	3.4702e-06	2.0705e-06	3.0447e-06	4.0344e-07	4.2492e-06	1.0522e-05	
0.0039454	0.038957	0.0009748	0.0021846	0.077949	0.10743	0.0043709	7.7496e-05	2.5675e-06	0.15959	0.0054148	1.9573e-06	0.00015018	0.00052482	0.0061033	0.001577	0.001101	0.0016394	0.00081899	0.00067237	3.3636e-06	1.9831e-06	2.9583e-06	4.2717e-07	4.2284e-06	1.0279e-05	
0.0039414	0.038775	0.00097524	0.0021813	0.078054	0.10792	0.0043691	7.6086e-05	2.6669e-06	0.15888	0.0054088	1.9335e-06	0.00014754	0.0005232	0.0060909	0.0015718	0.0010971	0.0016378	0.00080944	0.00067103	3.2686e-06	1.9089e-06	2.8867e-06	4.5856e-07	4.0373e-06	1.0058e-05	
0.0039376	0.038633	0.00097563	0.002178	0.078162	0.10842	0.0043675	7.4756e-05	2.7881e-06	0.15818	0.005403	1.9176e-06	0.00014493	0.00052169	0.0060774	0.0015668	0.0010933	0.0016363	0.00081437	0.00066974	3.1847e-06	1.8468e-06	2.8298e-06	4.989e-07	3.8861e-06	9.8096e-06	
0.0039339	0.038527	0.00097611	0.0021747	0.078274	0.10894	0.0043662	7.3501e-05	2.7953e-06	0.15748	0.005397	1.8901e-06	0.0001423	0.00052012	0.0060653	0.001562	0.0010895	0.0016347	0.00083667	0.0006685	3.1113e-06	1.796e-06	2.7855e-06	5.4983e-07	3.7687e-06	9.5817e-06	
0.0039303	0.038453	0.00097667	0.0021715	0.078389	0.10946	0.0043649	7.2313e-05	2.8144e-06	0.15679	0.0053912	1.8702e-06	0.0001397	0.00051866	0.0060544	0.0015574	0.0010858	0.0016332	0.00087488	0.0006673	3.0469e-06	1.7546e-06	2.7521e-06	6.122e-07	3.6778e-06	9.3713e-06	
0.0039269	0.038414	0.00097719	0.0021683	0.078502	0.10998	0.0043636	7.1089e-05	2.8493e-06	0.15609	0.0053853	1.8424e-06	0.00013708	0.00051714	0.0060429	0.0015526	0.001082	0.0016317	0.0009358	0.00066615	2.9921e-06	1.7233e-06	2.7105e-06	6.8959e-07	3.3422e-06	9.1429e-06	
0.0039236	0.037962	0.00097779	0.0021651	0.078619	0.11051	0.0043625	6.9936e-05	2.8988e-06	0.15541	0.0053796	1.8229e-06	0.00013449	0.00051574	0.0060326	0.0015481	0.0010784	0.0016301	0.0010249	0.00066505	2.9468e-06	1.7014e-06	2.6806e-06	7.8514e-07	3.0699e-06	8.9336e-06	
0.0039202	0.03809	0.00097849	0.002162	0.07874	0.11105	0.0043615	6.885e-05	2.9345e-06	0.15326	0.005374	1.8114e-06	0.00013194	0.00051445	0.0060214	0.0015438	0.0010747	0.0016286	0.0010963	0.00066392	2.8888e-06	1.6705e-06	2.664e-06	8.6877e-07	2.7648e-06	8.699e-06	
0.0039169	0.038254	0.00097926	0.002159	0.078863	0.11161	0.0043607	6.534e-05	2.9838e-06	0.15114	0.0053686	1.8069e-06	0.00012941	0.00051326	0.0060114	0.0015397	0.001071	0.0016271	0.0010937	0.00066283	2.8392e-06	1.6481e-06	2.6573e-06	8.7582e-07	2.5131e-06	8.4813e-06	
0.0039135	0.038394	0.00097999	0.002156	0.078985	0.11216	0.0043598	6.173e-05	3.0238e-06	0.14901	0.005363	1.7942e-06	0.00012686	0.00051201	0.0060007	0.0015354	0.0010673	0.0016256	0.0010805	0.00066171	2.7771e-06	1.6167e-06	2.6422e-06	8.7595e-07	2.2315e-06	8.2445e-06	
0.0039103	0.03858	0.00098066	0.0021529	0.079106	0.11269	0.0043588	5.8031e-05	3.0555e-06	0.14687	0.0053574	1.7738e-06	0.0001243	0.00051071	0.0059894	0.001531	0.0010636	0.0016241	0.0010569	0.00066064	2.7024e-06	1.5762e-06	2.6194e-06	8.6871e-07	1.9085e-06	7.9899e-06	
0.003907	0.039908	0.00098143	0.0021499	0.07923	0.11325	0.004358	5.4526e-05	3.1058e-06	0.14476	0.0053519	1.7614e-06	0.00012176	0.00050951	0.0059459	0.0015268	0.0010599	0.0016226	0.0010973	0.00065955	2.6151e-06	1.5293e-06	2.6076e-06	8.5493e-07	1.5321e-06	7.7821e-06	
0.0039036	0.041162	0.00098215	0.0021469	0.079357	0.11379	0.0043571	5.0934e-05	3.1475e-06	0.14264	0.0053464	1.7412e-06	0.0001192	0.00050827	0.0059009	0.0015228	0.0010562	0.0016211	0.0011267	0.00065842	2.8563e-06	1.466e-06	2.8652e-06	8.341e-07	1.1178e-06	7.5569e-06	
0.0039004	0.042567	0.00098296	0.0021439	0.079483	0.11364	0.0043569	4.7612e-05	3.2038e-06	0.14056	0.005341	1.7289e-06	0.00011668	0.00050713	0.0058591	0.0015187	0.0010525	0.0016196	0.0011754	0.00065734	3.1145e-06	1.4119e-06	2.9271e-06	8.2173e-07	7.7365e-07	7.3494e-06	
0.0038972	0.044554	0.00098372	0.0021409	0.079606	0.11349	0.0043566	4.4196e-05	3.2502e-06	0.13846	0.0053355	1.7085e-06	0.00011413	0.00050593	0.0058157	0.0015145	0.0010489	0.0016181	0.0012105	0.00065631	3.1913e-06	1.4177e-06	2.9795e-06	8.3387e-07	3.6505e-07	7.1236e-06	
0.003894	0.04638	0.00098443	0.0021378	0.079728	0.11334	0.0043565	4.0963e-05	3.2666e-06	0.1364	0.0053301	1.6969e-06	0.00011162	0.00050484	0.0057753	0.0015101	0.0010452	0.0016166	0.0012211	0.00065524	3.2791e-06	1.4317e-06	3.047e-06	8.5668e-07	2.4025e-07	6.9147e-06	
0.0038907	0.048104	0.00098509	0.0021347	0.079849	0.11321	0.0043566	3.7469e-05	3.2749e-06	0.13138	0.0053249	1.6698e-06	0.00010914	0.00050341	0.0057336	0.0015056	0.0010415	0.0016151	0.0012214	0.00065415	3.3772e-06	1.4531e-06	3.1055e-06	8.9041e-07	2.2861e-07	6.6889e-06	
0.0038875	0.050035	0.00098571	0.0021315	0.079973	0.11306	0.0043566	3.3888e-05	3.2597e-06	0.12986	0.0053196	1.635e-06	0.00010663	0.0005019	0.0056906	0.0015013	0.0010378	0.0016136	0.0012436	0.00065311	3.2514e-06	1.4864e-06	3.1552e-06	9.3541e-07	2.2095e-07	6.4463e-06	
0.0038845	0.0522	0.00098628	0.0021284	0.080095	0.11292	0.0043565	3.0218e-05	3.2331e-06	0.12833	0.0053142	1.5925e-06	0.0001041	0.00050034	0.0056461	0.0014969	0.0010342	0.0016121	0.0012522	0.0006521	3.1366e-06	1.5279e-06	3.1963e-06	9.9274e-07	2.063e-07	6.1865e-06	
0.0038814	0.054244	0.0009868	0.0021251	0.080216	0.11276	0.0043563	2.6458e-05	3.198e-06	0.12679	0.0053087	1.5421e-06	0.00010155	0.00049872	0.005594	0.0014924	0.0010305	0.0016106	0.0014738	0.00065107	3.0323e-06	1.5782e-06	3.2288e-06	1.0667e-06	1.8698e-07	6.4217e-06	
0.0038693	0.063492	0.00098923	0.0021125	0.080716	0.11218	0.0043563	1.2205e-05	2.4514e-06	0.12058	0.0052863	1.2777e-06	0.00010277	0.00049197	0.0053999	0.0014751	0.0010159	0.0016047	0.0017169	0.00064712	2.6282e-06	1.8042e-06	3.3993e-06	1.4289e-06	1.1854e-07	7.3939e-06	
0.0038663	0.065651	0.00098978	0.0021093	0.080839	0.11202	0.0043561	1.1545e-05	2.244e-06	0.11906	0.0052808	1.2176e-06	0.00010308	0.0004904	0.0053496	0.0014706	0.0010123	0.0016032	0.00176	0.0006461	2.5062e-06	1.8469e-06	3.4297e-06	1.5049e-06	9.471e-08	7.6091e-06	
0.0038633	0.068102	0.00099043	0.0021062	0.080961	0.11186	0.0043559	1.0863e-05	2.0149e-06	0.11756	0.0052754	1.1647e-06	0.0001034	0.00048894	0.0053032	0.001466	0.0010086	0.0016017	0.001787	0.00064512	2.3688e-06	1.8791e-06	3.4488e-06	1.9047e-06	1.004e-07	7.8452e-06	
0.0038602	0.070403	0.00099101	0.002103	0.081086	0.11171	0.0043559	1.0216e-05	1.8481e-06	0.11609	0.0052702	1.1191e-06	0.00010372	0.00048759	0.0052599	0.0014617	0.0010049	0.0016002	0.0017917	0.00064412	2.2175e-06	1.902e-06	3.4807e-06	2.2639e-06	1.0255e-07	8.1e-06	
0.0038571	0.072578	0.00099155	0.0020998	0.08121	0.11155	0.0043557	1.0204e-05	1.8618e-06	0.11587	0.0052649	1.0662e-06	0.00010403	0.00048618	0.0052196	0.0014572	0.0010013	0.0015987	0.0017841	0.00064309	2.3518e-06	1.9086e-06	3.5014e-06	2.586e-06	1.6257e-07	8.3752e-06	
0.0038539	0.074633	0.00099205	0.0020965	0.081332	0.11139	0.0043555	1.0183e-05	1.8691e-06	0.11564	0.0052595	1.0059e-06	0.00010433	0.00048472	0.0051821	0.0014526	0.00099754	0.0015972	0.0017644	0.00064204	2.4736e-06	1.9067e-06	3.5471e-06	2.8779e-06	2.1557e-07	8.6713e-06	
0.0038507	0.076575	0.00099249	0.0020932	0.081452	0.11122	0.0043552	1.0153e-05	1.8702e-06	0.11541	0.0052541	9.3818e-07	0.00010462	0.0004832	0.0051434	0.0014479	0.00099381	0.0015957	0.0017323	0.00064096	2.5832e-06	1.8963e-06	3.584e-06	3.1418e-06	2.6198e-07	8.9487e-06	
0.0038476	0.078773	0.00099303	0.00209	0.081577	0.11106	0.0043551	1.0134e-05	1.8815e-06	0.11518	0.0052486	8.7832e-07	0.0001049	0.00048192	0.0051073	0.0014433	0.00099011	0.0015942	0.0017229	0.00063993	2.7038e-06	1.8958e-06	3.619e-06	3.2061e-06	3.1879e-07	9.2476e-06	
0.0038444	0.08085	0.00099352	0.0020867	0.081699	0.11089	0.0043549	1.0106e-05	1.8864e-06	0.11495	0.0052432	8.4471e-07	0.00010519	0.00048073	0.00507	0.0014387	0.00098638	0.0015927	0.0017015	0.00063887	2.8119e-06	1.8867e-06	3.6522e-06	3.2583e-06	3.6847e-07	9.5273e-06	
0.0038413	0.083177	0.0009941	0.0020835	0.081826	0.11073	0.0043548	1.0087e-05	1.9009e-06	0.11473	0.0052379	8.1564e-07	0.00010548	0.00047965	0.0050168	0.0014343	0.00098269	0.0015912	0.0017002	0.00063787	2.9298e-06	1.8864e-06	3.6836e-06	3.3311e-06	4.2865e-07	9.6624e-06	
0.0038383	0.085894	0.00099462	0.0020803	0.081951	0.11057	0.0043546	1.006e-05	1.9089e-06	0.11451	0.0052327	7.6878e-07	0.00010578	0.00047866	0.0049619	0.0014298	0.00097902	0.0015897	0.0016871	0.0006369	3.0351e-06	1.8776e-06	3.7131e-06	3.3912e-06	4.8104e-07	9.7805e-06	
0.0038353	0.088461	0.00099511	0.002077	0.082068	0.1104	0.0043544	1.0432e-05	1.9105e-06	0.11429	0.0052275	8.508e-07	0.00010607	0.00047763	0.0049107	0.0014411	0.00097534	0.0015882	0.0016619	0.00063591	3.1508e-06	1.8776e-06	3.7408e-06	3.4765e-06	5.2618e-07	9.9159e-06	
0.0037945	0.12	0.0010005	0.0020336	0.083578	0.10802	0.0043498	1.4909e-05	1.7598e-06	0.11141	0.005158	1.6011e-06	0.00010932	0.00046343	0.0042266	0.0015854	0.0009267	0.0015685	0.0010603	0.00062254	4.402e-06	1.7747e-06	3.9341e-06	4.8487e-06	9.0839e-07	1.0969e-05	
0.0037914	0.12275	0.0010009	0.0020302	0.083698	0.10784	0.0043496	1.526e-05	1.7515e-06	0.1112	0.0051528	1.6505e-06	0.00010955	0.00046243	0.0041776	0.0015967	0.00092296	0.001567	0.001027	0.00062154	4.4809e-06	1.7597e-06	3.7699e-06	4.8009e-06	9.393e-07	1.103e-05	
0.0037883	0.12532	0.0010012	0.0020268	0.083817	0.10766	0.0043493	1.5596e-05	1.7363e-06	0.11098	0.0051474	1.6915e-06	0.00010977	0.00046137	0.0041269	0.0016079	0.0009192	0.0015654	0.00098136	0.00062051	4.5455e-06	1.7357e-06	3.5907e-06	4.7379e-06	9.6259e-07	1.1072e-05	
0.0037853	0.12831	0.0010014	0.0020233	0.083934	0.10748	0.0043491	1.5952e-05	1.6923e-06	0.11077	0.0051423	1.7419e-06	0.00010999	0.00046041	0.0040742	0.001619	0.00091546	0.0015639	0.0010099	0.00061952	4.5968e-06	1.7033e-06	3.4513e-06	4.6594e-06	9.6407e-07	1.1094e-05	
0.0037823	0.13169	0.0010016	0.0020198	0.084049	0.10729	0.0043489	1.6293e-05	1.6166e-06	0.11055	0.005137	1.7836e-06	0.00011021	0.0004594	0.0040196	0.0016298	0.00091175	0.0015624	0.0010095	0.00061858	4.6345e-06	1.6621e-06	3.2984e-06	4.5606e-06	9.8536e-07	1.1098e-05	
0.0037796	0.1332	0.0010019	0.0020163	0.084168	0.10712	0.0043488	1.6657e-05	1.5555e-06	0.11034	0.0051318	1.8342e-06	0.00011043	0.00045849	0.0039686	0.001641	0.00090807	0.0015609	0.0010257	0.00061767	4.6848e-06	1.6306e-06	3.1662e-06	4.49e-06	9.4191e-07	1.1119e-05	
0.003761	0.13747	0.00096894	0.0019929	0.085029	0.10593	0.0043495	1.9316e-05	1.1931e-06	0.10889	0.0050966	2.1964e-06	0.00011196	0.00045272	0.0036361	0.0017213	0.00088252	0.0015507	0.0012363	0.00061169	5.0213e-06	1.416e-06	2.3506e-06	4.1414e-06	6.8942e-07	1.1256e-05	
0.0037584	0.13803	0.00096415	0.0019896	0.085151	0.10574	0.0043494	1.9673e-05	1.1299e-06	0.10869	0.0050915	2.2308e-06	0.00011215	0.00045184	0.003587	0.0017326	0.00087887	0.0015492	0.0012504	0.00061085	5.04e-06	1.3685e-06	2.2168e-06	4.0712e-06	6.4091e-07	1.1238e-05	
0.0037559	0.13869	0.0009595	0.0019862	0.085276	0.10556	0.0043493	2.0308e-05	1.0787e-06	0.10848	0.0050865	2.275e-06	0.00011235	0.00045106	0.0035412	0.0017442	0.00087525	0.0015478	0.0012843	0.00061005	5.0719e-06	1.3299e-06	2.1005e-06	4.0251e-06	6.034e-07	1.1238e-05	
0.0037534	0.13929	0.00095478	0.0019829	0.0854	0.10538	0.0043494	2.088e-05	1.0199e-06	0.10828	0.0050816	2.3314e-06	0.00011256	0.00045036	0.0034937	0.0017556	0.0008716	0.0015463	0.0013058	0.00060923	5.1274e-06	1.3037e-06	1.9727e-06	3.9325e-06	5.5829e-07	1.122e-05	
0.0037507	0.14301	0.00094999	0.0019795	0.085522	0.10521	0.0043496	2.1489e-05	1.0654e-06	0.10808	0.0050767	2.3789e-06	0.00011276	0.00044962	0.0034494	0.0017669	0.00086794	0.0015449	0.0013165	0.00060838	5.042e-06	1.3528e-06	1.7972e-06	3.8087e-06	5.0562e-07	1.1219e-05	
0.003748	0.14652	0.00094513	0.001976	0.085648	0.10505	0.00435	2.2025e-05	1.1046e-06	0.10788	0.0050719	2.4378e-06	0.00011297	0.00044898	0.0034038	0.0017784	0.00086425	0.0015434	0.0013166	0.00060751	4.9696e-06	1.4106e-06	1.8166e-06	3.7158e-06	4.4508e-07	1.1201e-05	
0.0037455	0.15049	0.00094042	0.0019727	0.085777	0.10489	0.0043503	2.2617e-05	1.1543e-06	0.10769	0.0050673	2.508e-06	0.00011319	0.00044842	0.0033563	0.0017904	0.00086059	0.0015419	0.0012345	0.00060668	4.9107e-06	1.4787e-06	1.8009e-06	3.6486e-06	3.9641e-07	1.1163e-05	
0.003743	0.15498	0.00093584	0.0019694	0.085911	0.10473	0.0043508	2.2675e-05	1.2158e-06	0.1075	0.0050625	2.5658e-06	0.0001134	0.00044782	0.0033121	0.0018026	0.00085696	0.0015405	0.0011804	0.0006059	4.8652e-06	1.5582e-06	1.7939e-06	3.6041e-06	3.5756e-07	1.1143e-05	
0.0037407	0.16003	0.00093119	0.001966	0.086042	0.10458	0.0043515	2.2753e-05	1.2513e-06	0.1073	0.0050579	2.5243e-06	0.00011361	0.00044731	0.0032664	0.0018147	0.00085336	0.001539	0.0011569	0.00060515	4.9499e-06	1.5575e-06	1.7775e-06	3.4527e-06	3.3023e-07	1.1105e-05	
0.0037385	0.16573	0.00092669	0.0019628	0.086178	0.10444	0.0043523	2.2848e-05	1.297e-06	0.10712	0.0050534	2.4931e-06	0.00011384	0.00044689	0.0032237	0.0018271	0.00084979	0.0015376	0.0011515	0.00060445	5.0489e-06	1.5653e-06	1.7697e-06	3.3339e-06	3.0946e-07	1.1085e-05	
0.0037362	0.17113	0.00092211	0.0019595	0.086312	0.10429	0.004353	2.2931e-05	1.3363e-06	0.10693	0.0050489	2.4532e-06	0.00011405	0.00044642	0.0031797	0.0018393	0.0008462	0.0015362	0.0011361	0.00060372	5.1339e-06	1.5651e-06	1.7553e-06	3.1989e-06	2.8366e-07	1.1048e-05	
0.003734	0.17723	0.00091746	0.0019562	0.086337	0.10416	0.0043539	2.3031e-05	1.3867e-06	0.10674	0.0050445	2.4234e-06	0.00011427	0.00044605	0.0031387	0.0018524	0.00084264	0.0015348	0.0010322	0.00060304	5.2334e-06	1.5735e-06	1.7493e-06	3.0939e-06	2.6389e-07	1.1028e-05	
0.003732	0.18413	0.00091295	0.0019529	0.086364	0.10403	0.004355	2.3149e-05	1.4495e-06	0.10656	0.0050402	2.4035e-06	0.00011451	0.00044576	0.0030961	0.0018659	0.0008391	0.0015334	0.00096045	0.0006024	5.3482e-06	1.5906e-06	1.7519e-06	3.0145e-06	2.4935e-07	1.0989e-05	
0.0037299	0.19011	0.00090844	0.0019496	0.086392	0.10391	0.0043563	2.3285e-05	1.5273e-06	0.10638	0.0050359	2.3808e-06	0.00011474	0.00044547	0.0030564	0.0018798	0.00083555	0.001532	0.00073024	0.00060173	5.479e-06	1.6165e-06	1.7642e-06	2.9578e-06	2.4045e-07	1.0968e-05	
0.0037277	0.19574	0.00090393	0.0019463	0.08642	0.10378	0.0043574	2.3408e-05	1.5957e-06	0.1062	0.0050316	2.3553e-06	0.00011496	0.00044518	0.0030153	0.0018934	0.00083196	0.0015306	0.00070957	0.00060103	5.5938e-06	1.6337e-06	1.7717e-06	2.8878e-06	2.2835e-07	1.0928e-05	
0.0037256	0.2021	0.00089942	0.0019431	0.08645	0.10366	0.0043587	2.355e-05	1.6795e-06	0.10601	0.0050273	2.3272e-06	0.00011518	0.00044489	0.0029769	0.0019074	0.00082841	0.0015291	0.00070295	0.00060038	5.7233e-06	1.6589e-06	1.7877e-06	2.8375e-06	2.2048e-07	1.0905e-05	
0.0037237	0.20764	0.0008949	0.0019398	0.086479	0.10354	0.00436	2.3678e-05	1.7535e-06	0.10583	0.005023	2.2963e-06	0.00011539	0.00044459	0.0029371	0.0019214	0.00082489	0.0015278	0.00068735	0.00059977	5.8367e-06	1.6753e-06	1.7966e-06	2.7745e-06	2.0823e-07	1.0864e-05	
0.0037219	0.2139	0.00089039	0.0019365	0.086509	0.10342	0.0043614	2.3824e-05	1.844e-06	0.10565	0.0050187	2.2626e-06	0.0001156	0.00044429	0.0029	0.0019354	0.0008214	0.0015264	0.00068521	0.0005992	5.9667e-06	1.7009e-06	1.814e-06	2.7316e-06	1.9999e-07	1.084e-05	
0.0037201	0.2209	0.00088587	0.0019332	0.086539	0.10331	0.004363	2.3989e-05	1.9523e-06	0.10547	0.0050144	2.2262e-06	0.0001158	0.00044399	0.0028654	0.0019494	0.00081793	0.001525	0.0006951	0.00059867	6.1123e-06	1.735e-06	1.8403e-06	2.7055e-06	1.9502e-07	1.0833e-05	
0.0037183	0.22749	0.00088128	0.0019299	0.086568	0.1032	0.0043645	2.4141e-05	2.0489e-06	0.10529	0.00501	2.1811e-06	0.000116	0.00044365	0.0028295	0.0019632	0.00081444	0.0015237	0.00069622	0.00059811	6.2413e-06	1.76e-06	1.8592e-06	2.668e-06	1.8593e-07	1.0807e-05	
0.0037165	0.23367	0.00087683	0.0019266	0.086599	0.1031	0.0043661	2.3854e-05	2.1292e-06	0.10483	0.0050058	2.1496e-06	0.0001162	0.00044118	0.0027961	0.0019774	0.00081093	0.0015223	0.00068837	0.00059753	6.3538e-06	1.7759e-06	1.8874e-06	2.6186e-06	1.7262e-07	1.0799e-05	
0.0037146	0.23953	0.00087232	0.0019233	0.086629	0.10299	0.0043677	2.3554e-05	2.2004e-06	0.10436	0.0050015	2.1098e-06	0.0001164	0.00043865	0.0027616	0.0019914	0.00080739	0.0015209	0.00067235	0.00059693	6.4512e-06	1.7835e-06	1.9087e-06	2.5582e-06	1.5527e-07	1.0774e-05	
0.0037127	0.24608	0.00086809	0.0019079	0.08666	0.10288	0.0043694	2.3273e-05	2.2872e-06	0.10391	0.0049974	2.0783e-06	0.0001166	0.00043626	0.0027292	0.0020057	0.00080388	0.0015195	0.00066852	0.00059636	6.5642e-06	1.7996e-06	1.9385e-06	2.3122e-06	1.4141e-07	1.0764e-05	
0.0037108	0.25228	0.00086379	0.0018924	0.086691	0.10278	0.0043711	2.2979e-05	2.3645e-06	0.10346	0.0049933	2.0322e-06	0.00011681	0.000434	0.0026958	0.0020199	0.00080035	0.0015181	0.00065674	0.00059577	6.662e-06	1.8074e-06	1.9612e-06	2.0402e-06	1.2364e-07	1.0737e-05	
0.0037091	0.25922	0.00085942	0.0018768	0.086721	0.10268	0.0043729	2.2705e-05	2.4584e-06	0.10302	0.0049894	1.9949e-06	0.00011703	0.00043187	0.0026645	0.0020339	0.00079685	0.0015168	0.00065678	0.00059521	6.7754e-06	1.8237e-06	1.9925e-06	1.815e-06	1.0907e-07	1.0725e-05	
0.0037072	0.26578	0.00085499	0.0018611	0.086751	0.10257	0.0043746	2.2418e-05	2.5421e-06	0.10257	0.0049855	1.9494e-06	0.00011724	0.00042968	0.0026321	0.0020476	0.00079332	0.0015154	0.000649	0.00059464	6.8734e-06	1.8315e-06	2.0187e-06	1.5658e-06	9.0742e-08	1.0696e-05	
0.0037053	0.27199	0.00085069	0.0018456	0.086781	0.10247	0.0043765	2.1314e-05	2.6593e-06	0.10213	0.0049814	1.8927e-06	0.00011744	0.00042742	0.0026018	0.0020618	0.00078977	0.001514	0.00062797	0.00059404	6.9465e-06	2.1519e-06	2.054e-06	1.2893e-06	6.827e-08	1.0683e-05	
0.0037035	0.27535	0.00084631	0.00183	0.086812	0.10237	0.0043783	2.0176e-05	2.7532e-06	0.10168	0.0049773	1.8275e-06	0.00011763	0.0004251	0.0025704	0.0020757	0.00078625	0.0015126	0.00065235	0.00059348	6.9952e-06	2.4408e-06	2.0813e-06	1.1958e-06	6.2022e-08	1.0651e-05	
0.0037019	0.27912	0.00084188	0.0018144	0.086843	0.10227	0.0043803	1.9093e-05	2.7418e-06	0.10123	0.0049733	1.735e-06	0.00011783	0.00041925	0.002541	0.00209	0.00078276	0.0015112	0.00069145	0.00059296	7.059e-06	2.7631e-06	2.1177e-06	1.1201e-06	5.703e-08	1.0634e-05	
0.0037003	0.28334	0.00083757	0.0017989	0.086877	0.10218	0.0043824	1.8063e-05	2.7419e-06	0.1008	0.0049694	1.6525e-06	0.00011803	0.00041366	0.0025102	0.0021046	0.00077929	0.0015099	0.00074873	0.00059248	7.1381e-06	3.1227e-06	2.1642e-06	1.0595e-06	5.3112e-08	1.0596e-05	
0.0036986	0.28731	0.00083339	0.0017836	0.08685	0.10209	0.0043844	1.7422e-05	2.6816e-06	0.10037	0.0049657	1.5801e-06	0.00011825	0.00040834	0.0024816	0.0021255	0.0007758	0.0015085	0.00091796	0.00059197	7.2008e-06	3.4572e-06	2.13e-06	9.886e-07	4.5614e-08	1.0575e-05	
0.003697	0.29114	0.00082917	0.0017682	0.086824	0.10199	0.0043863	1.6769e-05	2.6156e-06	0.099946	0.0049619	1.5016e-06	0.00011845	0.00040295	0.0024524	0.0021462	0.0007723	0.0015072	0.0010708	0.00059144	7.2524e-06	3.7775e-06	2.0906e-06	9.1117e-07	3.5786e-08	1.0542e-05	
0.0036952	0.29487	0.00082492	0.0017529	0.086796	0.10188	0.0043882	1.6105e-05	2.5442e-06	0.099516	0.0049581	1.4174e-06	0.00011865	0.0003975	0.0024227	0.0021668	0.00076878	0.0015058	0.0012102	0.00059091	7.2938e-06	4.0855e-06	2.0464e-06	8.2763e-07	2.3704e-08	1.0497e-05	
0.0036935	0.29849	0.00082076	0.0017376	0.086769	0.10178	0.0043901	1.5429e-05	2.4675e-06	0.099085	0.0049542	1.3267e-06	0.00011884	0.00039197	0.0023926	0.0021873	0.00076524	0.0015044	0.0013376	0.00059036	7.3251e-06	4.3817e-06	1.9975e-06	7.3788e-07	3.2424e-08	1.0441e-05	
0.0036918	0.3024	0.00081669	0.0017225	0.086742	0.10167	0.004392	1.4775e-05	2.4007e-06	0.09866	0.0049505	1.2412e-06	0.00011904	0.00038662	0.0023638	0.0022081	0.00076173	0.001503	0.0014942	0.00058983	7.3649e-06	4.7007e-06	1.9543e-06	6.5867e-07	4.1269e-08	1.0393e-05	
