Tapirus_terrestris	Tapirus_indicus	Rhinoceros_unicornis	Equus_przewalskii	Equus_caballus	Equus_asinus	Diceros_bicornis	Dicerorhinus_sumatrensis	Ceratotherium_simum	
4.229e-05	0.00045117	0.0055804	0.01	0.01	8.5607e-06	0.041902	0.0028829	0.00012875	
4.2046e-05	0.00045502	0.00556	0.01	0.01	8.4955e-06	0.041884	0.0028922	0.00012869	
4.1809e-05	0.00045891	0.0055401	0.01	0.01	8.4303e-06	0.041866	0.0029016	0.00012863	
4.1566e-05	0.00046278	0.00552	0.01	0.01	8.36e-06	0.041847	0.002911	0.00012857	
4.1331e-05	0.0004667	0.0055004	0.01	0.01	8.2898e-06	0.04183	0.0029206	0.0001285	
4.1089e-05	0.00047059	0.0054807	0.01	0.01	8.2143e-06	0.041812	0.0029301	0.00012844	
4.0853e-05	0.00047452	0.0054614	0.01	0.01	8.1384e-06	0.041794	0.0029397	0.00012837	
4.0624e-05	0.00047849	0.0054425	0.01	0.01	8.0626e-06	0.041777	0.0029496	0.00012831	
4.0441e-05	0.00047739	0.005424	0.01	0.01	7.9813e-06	0.04176	0.0029595	0.00012824	
4.0252e-05	0.00047628	0.0054053	0.01	0.01	7.895e-06	0.041742	0.0029694	0.00012818	
4.0069e-05	0.00047518	0.0053871	0.01	0.01	7.8081e-06	0.041726	0.0029795	0.00012811	
3.988e-05	0.00047407	0.0053687	0.01	0.01	7.7162e-06	0.041709	0.0029895	0.00012804	
3.9696e-05	0.00047298	0.0053507	0.01	0.01	7.6239e-06	0.041692	0.0029997	0.00012797	
3.9507e-05	0.00047187	0.0053326	0.01	0.01	7.5262e-06	0.041675	0.0030098	0.0001279	
3.9311e-05	0.00047076	0.0053144	0.01	0.01	7.4233e-06	0.041659	0.0030198	0.00012782	
3.911e-05	0.00046962	0.005296	0.01	0.01	8.1246e-06	0.041642	0.0030298	0.00012773	
3.8913e-05	0.00046851	0.005278	0.01	0.01	8.8318e-06	0.041625	0.0030399	0.00012765	
3.8712e-05	0.00046738	0.0052599	0.01	0.01	9.5326e-06	0.041608	0.00305	0.00012756	
3.8515e-05	0.00046627	0.0052421	0.01	0.01	1.0239e-05	0.041592	0.0030602	0.00012748	
3.8313e-05	0.00046515	0.0052243	0.01	0.01	1.094e-05	0.041576	0.0030703	0.00012738	
3.8116e-05	0.00046404	0.0052067	0.01	0.01	1.1646e-05	0.041559	0.0030807	0.00012729	
3.7925e-05	0.00046296	0.0051896	0.01	0.01	1.236e-05	0.041544	0.0030911	0.00012721	
3.7728e-05	0.00046186	0.0051724	0.01	0.01	1.3067e-05	0.041528	0.0031016	0.00012711	
3.7525e-05	0.00046075	0.0051551	0.01	0.01	1.3767e-05	0.041512	0.0031119	0.00012702	
3.7329e-05	0.00045966	0.0051381	0.01	0.01	1.4475e-05	0.041496	0.0031225	0.00012692	
3.7126e-05	0.00045856	0.005121	0.01	0.01	1.5176e-05	0.04148	0.003133	0.00012682	
3.6918e-05	0.00045744	0.0051038	0.01	0.01	1.587e-05	0.041464	0.0031434	0.00012671	
3.6715e-05	0.00045634	0.005087	0.01	0.01	1.6556e-05	0.041449	0.0031539	0.00012661	
3.6506e-05	0.00045523	0.0050701	0.01	0.01	1.7237e-05	0.041433	0.0031645	0.0001265	
3.6303e-05	0.00045413	0.0050534	0.01	0.01	1.7923e-05	0.041418	0.0031751	0.00012639	
3.6094e-05	0.00045302	0.0050368	0.01	0.01	1.8603e-05	0.041402	0.0031858	0.00012628	
3.5889e-05	0.00045194	0.0050204	0.01	0.01	1.929e-05	0.041387	0.0031965	0.00012616	
3.5691e-05	0.00045087	0.0050044	0.01	0.01	1.9984e-05	0.041372	0.0032075	0.00012605	
3.5497e-05	0.00044981	0.0049887	0.01	0.01	2.0684e-05	0.041358	0.0032186	0.00012594	
3.5297e-05	0.00044875	0.0049729	0.01	0.01	2.1378e-05	0.041343	0.0032296	0.00012583	
3.5103e-05	0.0004477	0.0049575	0.01	0.01	2.2079e-05	0.041329	0.0032408	0.00012572	
3.4914e-05	0.00044668	0.0049424	0.01	0.01	2.2788e-05	0.041314	0.0032522	0.00012561	
3.4721e-05	0.00044564	0.0049272	0.01	0.01	2.3491e-05	0.0413	0.0032635	0.00012549	
3.4531e-05	0.00044462	0.0049124	0.01	0.01	2.4201e-05	0.041286	0.003275	0.00012538	
3.4347e-05	0.00044362	0.0048979	0.01	0.01	2.4919e-05	0.041273	0.0032867	0.00012527	
3.4169e-05	0.00044264	0.0048837	0.01	0.01	2.5646e-05	0.041259	0.0032986	0.00012516	
3.3995e-05	0.00044168	0.0048698	0.01	0.01	2.638e-05	0.041246	0.0033106	0.00012505	
3.3826e-05	0.00044074	0.0048563	0.01	0.01	2.7122e-05	0.041233	0.0033228	0.00012495	
3.3661e-05	0.00043981	0.0048431	0.01	0.01	2.7872e-05	0.041221	0.0033351	0.00012484	
3.3502e-05	0.00043891	0.0048301	0.01	0.01	2.8631e-05	0.041208	0.0033477	0.00012474	
3.3346e-05	0.00043802	0.0048175	0.01	0.01	2.9398e-05	0.041196	0.0033604	0.00012463	
3.3186e-05	0.00043711	0.0048048	0.01	0.01	3.0158e-05	0.041184	0.003373	0.00012453	
3.3029e-05	0.00043623	0.0047923	0.01	0.01	3.0926e-05	0.041172	0.0033859	0.00012442	
3.2877e-05	0.00043536	0.0047801	0.01	0.01	3.1702e-05	0.041161	0.0033989	0.00012432	
3.2729e-05	0.00043451	0.0047682	0.01	0.01	3.2487e-05	0.041149	0.003412	0.00012421	
3.2586e-05	0.00043367	0.0047566	0.01	0.01	3.328e-05	0.041138	0.0034254	0.00012411	
3.2436e-05	0.00043282	0.0047449	0.01	0.01	3.4065e-05	0.041127	0.0034387	0.00012401	
3.2281e-05	0.00043196	0.0047331	0.01	0.01	3.4842e-05	0.041116	0.0034519	0.00012389	
3.2132e-05	0.00043112	0.0047216	0.01	0.01	3.5631e-05	0.041105	0.0034653	0.00012378	
3.1987e-05	0.00043029	0.0047104	0.01	0.01	3.6429e-05	0.041094	0.0034789	0.00012368	
3.1849e-05	0.00042949	0.0046995	0.01	0.01	3.724e-05	0.041084	0.0034928	0.00012357	
3.1717e-05	0.00042872	0.004689	0.01	0.01	3.8064e-05	0.041074	0.0035069	0.00012347	
3.1592e-05	0.00042797	0.0046788	0.01	0.01	3.8902e-05	0.041064	0.0035213	0.00012337	
3.146e-05	0.0004272	0.0046685	0.01	0.01	3.9729e-05	0.041054	0.0035356	0.00012327	
3.132e-05	0.00042641	0.0046581	0.01	0.01	4.0546e-05	0.041044	0.0035497	0.00012315	
3.1187e-05	0.00042565	0.004648	0.01	0.01	4.0699e-05	0.040944	0.0035641	0.00012305	
3.1062e-05	0.00042491	0.0046383	0.01	0.01	4.0859e-05	0.040845	0.0035788	0.00012294	
3.0929e-05	0.00042415	0.0046284	0.01	0.01	4.1011e-05	0.040746	0.0035934	0.00012283	
3.0788e-05	0.00042338	0.0046183	0.01	0.01	4.1154e-05	0.040646	0.0036078	0.00012272	
3.0656e-05	0.00042263	0.0046086	0.01	0.01	4.1306e-05	0.040548	0.0036226	0.0001226	
3.0531e-05	0.00042191	0.0045994	0.01	0.01	4.1466e-05	0.04045	0.0036376	0.0001225	
3.0398e-05	0.00042117	0.0045899	0.01	0.01	4.1615e-05	0.040351	0.0036525	0.00012238	
3.0255e-05	0.0004204	0.0045801	0.01	0.01	4.1755e-05	0.040253	0.0036672	0.00012226	
3.0121e-05	0.00041966	0.0045709	0.01	0.01	4.1904e-05	0.040155	0.0036822	0.00012214	
2.9979e-05	0.0004189	0.0045614	0.01	0.01	4.2043e-05	0.040057	0.0036971	0.00012201	
2.9846e-05	0.00041818	0.0045524	0.01	0.01	4.2173e-05	0.03996	0.0037124	0.00012189	
2.9723e-05	0.00041749	0.0045431	0.01	0.01	4.2313e-05	0.039863	0.0037275	0.00012176	
2.961e-05	0.00041683	0.0045336	0.01	0.01	4.2442e-05	0.039765	0.0037423	0.00012163	
2.9506e-05	0.00041622	0.0045245	0.01	0.01	4.2581e-05	0.039669	0.0037576	0.0001215	
2.9412e-05	0.00041563	0.0045159	0.01	0.01	4.2731e-05	0.039573	0.0037732	0.00012137	
2.9326e-05	0.00041508	0.0045077	0.01	0.01	4.2891e-05	0.039478	0.0037892	0.00012125	
2.9232e-05	0.0004145	0.0044993	0.01	0.01	4.304e-05	0.039383	0.0038049	0.00012112	
2.9146e-05	0.00041396	0.0044907	0.01	0.01	4.3178e-05	0.039287	0.0038205	0.00012098	
2.9069e-05	0.00041345	0.0044818	0.01	0.01	4.3325e-05	0.039191	0.0038359	0.00012084	
2.8982e-05	0.00041291	0.0044734	0.01	0.01	4.3461e-05	0.039096	0.0038517	0.0001207	
2.8903e-05	0.0004124	0.0044654	0.01	0.01	4.3606e-05	0.039002	0.0038679	0.00012057	
2.883e-05	0.00041191	0.0044577	0.01	0.01	4.3759e-05	0.038909	0.0038843	0.00012044	
2.8752e-05	0.0004114	0.0044498	0.01	0.01	4.3902e-05	0.038815	0.0039006	0.0001203	
2.8682e-05	0.00041092	0.0044423	0.01	0.01	4.4054e-05	0.038723	0.0039172	0.00012016	
2.862e-05	0.00041047	0.0044352	0.01	0.01	4.4217e-05	0.038631	0.0039342	0.00012004	
2.8551e-05	0.00041	0.004428	0.01	0.01	4.4371e-05	0.038539	0.0039511	0.0001199	
2.8488e-05	0.00040956	0.004421	0.01	0.01	4.4533e-05	0.038447	0.0039682	0.00011977	
2.8434e-05	0.00040915	0.0044145	0.01	0.01	4.4682e-05	0.038357	0.0039858	0.00011964	
2.8387e-05	0.00040876	0.0044083	0.01	0.01	4.4842e-05	0.038268	0.0040037	0.00011952	
2.8332e-05	0.00040836	0.0044019	0.01	0.01	4.4992e-05	0.038178	0.0040214	0.00011939	
2.8269e-05	0.00040793	0.0043954	0.01	0.01	4.5131e-05	0.038088	0.004039	0.00011925	
2.8197e-05	0.00040748	0.0043886	0.01	0.01	4.5261e-05	0.037997	0.0040564	0.00011911	
2.8133e-05	0.00040705	0.0043823	0.01	0.01	4.54e-05	0.037907	0.0040742	0.00011897	
2.8075e-05	0.00040665	0.0043762	0.01	0.01	4.553e-05	0.037819	0.0040923	0.00011883	
2.8025e-05	0.00040628	0.0043699	0.01	0.01	4.5668e-05	0.037729	0.0041102	0.00011869	
2.7979e-05	0.00040593	0.004364	0.01	0.01	4.5813e-05	0.037641	0.0041284	0.00011854	
2.794e-05	0.00040561	0.0043583	0.01	0.01	4.5966e-05	0.037553	0.0041469	0.00011841	
2.7895e-05	0.00040526	0.0043526	0.01	0.01	4.6112e-05	0.037465	0.0041654	0.00011826	
2.7855e-05	0.00040494	0.0043471	0.01	0.01	4.6265e-05	0.037378	0.0041841	0.00011812	
2.7809e-05	0.00040461	0.0043415	0.01	0.01	4.641e-05	0.037291	0.0042028	0.00011798	
2.7769e-05	0.00040429	0.0043362	0.01	0.01	4.6562e-05	0.037204	0.0042217	0.00011783	
2.7722e-05	0.00040396	0.0043307	0.01	0.01	4.6706e-05	0.037117	0.0042406	0.00011768	
2.768e-05	0.00040365	0.0043256	0.01	0.01	4.6858e-05	0.037031	0.0042597	0.00011754	
2.7642e-05	0.00040336	0.0043206	0.01	0.01	4.7014e-05	0.036945	0.0042791	0.00011739	
2.7598e-05	0.00040305	0.0043156	0.01	0.01	4.7163e-05	0.036859	0.0042984	0.00011724	
2.7549e-05	0.00040273	0.0043104	0.01	0.01	4.7306e-05	0.036773	0.0043176	0.00011708	
2.7494e-05	0.00040239	0.0043052	0.01	0.01	4.7442e-05	0.036687	0.0043367	0.00011692	
2.7443e-05	0.00040207	0.0043002	0.01	0.01	4.7583e-05	0.036602	0.0043561	0.00011676	
2.7386e-05	0.00040174	0.0042952	0.01	0.01	4.773e-05	0.036516	0.0043754	0.0001166	
2.7324e-05	0.00040139	0.00429	0.01	0.01	4.7869e-05	0.036431	0.0043946	0.00011643	
2.7255e-05	0.00040103	0.0042847	0.01	0.01	4.8001e-05	0.036345	0.0044137	0.00011625	
2.7181e-05	0.00040065	0.0042794	0.01	0.01	4.8126e-05	0.036259	0.0044327	0.00011607	
2.7111e-05	0.00040029	0.0042742	0.01	0.01	4.8257e-05	0.036173	0.004452	0.00011589	
2.7044e-05	0.00039994	0.0042693	0.01	0.01	4.8392e-05	0.036088	0.0044715	0.00011571	
2.6981e-05	0.00039961	0.0042646	0.01	0.01	4.8533e-05	0.036004	0.0044913	0.00011554	
2.6923e-05	0.0003993	0.0042601	0.01	0.01	4.868e-05	0.03592	0.0045113	0.00011536	
2.6869e-05	0.00039901	0.0042559	0.01	0.01	4.8833e-05	0.035837	0.0045317	0.00011519	
2.6819e-05	0.00039874	0.0042519	0.01	0.01	4.8992e-05	0.035755	0.0045524	0.00011502	
2.6764e-05	0.00039845	0.0042478	0.01	0.01	4.9144e-05	0.035672	0.004573	0.00011484	
2.6712e-05	0.00039818	0.0042439	0.01	0.01	4.9302e-05	0.03559	0.0045938	0.00011467	
2.6654e-05	0.00039789	0.0042399	0.01	0.01	4.9452e-05	0.035507	0.0046145	0.00011449	
2.6591e-05	0.00039759	0.0042358	0.01	0.01	4.9595e-05	0.035425	0.0046352	0.0001143	
2.6532e-05	0.00039731	0.004232	0.01	0.01	4.9744e-05	0.035343	0.0046561	0.00011412	
2.6468e-05	0.00039701	0.0042281	0.01	0.01	4.9887e-05	0.035261	0.004677	0.00011393	
2.6408e-05	0.00039673	0.0042244	0.01	0.01	5.0036e-05	0.03518	0.0046981	0.00011375	
2.6352e-05	0.00039647	0.0042209	0.01	0.01	5.0191e-05	0.035099	0.0047196	0.00011356	
2.6302e-05	0.00039624	0.0041887	0.01	0.01	5.0355e-05	0.035019	0.0047415	0.00011338	
2.6257e-05	0.00039602	0.0041572	0.01	0.01	5.0525e-05	0.034939	0.0047637	0.0001132	
2.6206e-05	0.00039579	0.0041254	0.01	0.01	5.0688e-05	0.03486	0.0047858	0.00011302	
2.616e-05	0.00039558	0.0040943	0.01	0.01	5.0858e-05	0.034781	0.0048083	0.00011284	
2.6106e-05	0.00039535	0.004063	0.01	0.01	5.102e-05	0.034701	0.0048305	0.00011265	
2.6059e-05	0.00039514	0.0040323	0.01	0.01	5.1189e-05	0.034623	0.0048532	0.00011246	
2.6003e-05	0.00039491	0.0040013	0.01	0.01	5.1349e-05	0.034544	0.0048757	0.00011227	
2.5955e-05	0.00039471	0.0039712	0.01	0.01	5.1519e-05	0.034466	0.0048986	0.00011208	
2.5914e-05	0.00039454	0.0039419	0.01	0.01	5.17e-05	0.034388	0.004922	0.0001119	
2.5882e-05	0.0003944	0.0039135	0.01	0.01	5.1868e-05	0.034312	0.0049459	0.00011172	
2.5841e-05	0.00039423	0.0038847	0.01	0.01	5.2024e-05	0.034235	0.0049696	0.00011153	
2.5808e-05	0.0003941	0.0038555	0.01	0.01	5.2192e-05	0.034157	0.004993	0.00011134	
2.5783e-05	0.000394	0.0038272	0.01	0.01	5.2371e-05	0.034081	0.0049955	0.00011115	
2.5748e-05	0.00039387	0.0037984	0.01	0.01	5.2563e-05	0.034004	0.0049979	0.00011095	
2.5704e-05	0.00039371	0.0037691	0.01	0.01	5.2769e-05	0.033927	0.0050001	0.00011075	
2.5669e-05	0.00039359	0.0037408	0.01	0.01	5.2988e-05	0.033851	0.0050026	0.00011054	
2.5727e-05	0.0003904	0.0037134	0.01	0.01	5.3218e-05	0.033775	0.0050053	0.00011035	
2.5791e-05	0.00038725	0.0036867	0.01	0.01	5.3461e-05	0.0337	0.0050082	0.00011016	
2.5863e-05	0.00038416	0.0036608	0.01	0.01	5.3715e-05	0.033626	0.0050114	0.00010997	
2.5925e-05	0.00038103	0.0036345	0.01	0.01	5.3956e-05	0.033552	0.0050145	0.00010977	
2.5996e-05	0.00037795	0.003609	0.01	0.01	5.4211e-05	0.033478	0.0050178	0.00010958	
2.6076e-05	0.00037493	0.0035844	0.01	0.01	5.4479e-05	0.033405	0.0050213	0.0001094	
2.6146e-05	0.00037187	0.0035593	0.01	0.01	5.4735e-05	0.033333	0.0050247	0.00010922	
2.6223e-05	0.00036886	0.0035349	0.01	0.01	5.5002e-05	0.033262	0.0050283	0.00010904	
2.6292e-05	0.00036582	0.0035101	0.01	0.01	5.5258e-05	0.033191	0.0050318	0.00010886	
2.637e-05	0.00036283	0.0034862	0.01	0.01	5.5527e-05	0.03312	0.0050356	0.00010868	
2.644e-05	0.00035981	0.003463	0.01	0.01	5.5785e-05	0.03305	0.0050396	0.00010851	
2.65e-05	0.00035675	0.0034395	0.01	0.01	5.6058e-05	0.03298	0.0050434	0.00010833	
2.6551e-05	0.00035366	0.0034155	0.01	0.01	5.6319e-05	0.032909	0.0050472	0.00010814	
2.6593e-05	0.00035054	0.0033911	0.01	0.01	5.6568e-05	0.032838	0.0050508	0.00010795	
2.6643e-05	0.00034746	0.0033675	0.01	0.01	5.6831e-05	0.032768	0.0050546	0.00010775	
2.6702e-05	0.00034444	0.0033447	0.01	0.01	5.7108e-05	0.032699	0.0050587	0.00010757	
2.6769e-05	0.00034147	0.0033226	0.01	0.01	5.7398e-05	0.03263	0.0050631	0.00010739	
2.6846e-05	0.00033856	0.0033002	0.01	0.01	5.7676e-05	0.032561	0.0050673	0.0001072	
2.6913e-05	0.00033561	0.0032785	0.01	0.01	5.7968e-05	0.032493	0.0050718	0.00010701	
2.6987e-05	0.0003327	0.0032574	0.01	0.01	5.8272e-05	0.032425	0.0050765	0.00010683	
2.7068e-05	0.00032983	0.0032369	0.01	0.01	5.8588e-05	0.032358	0.0050815	0.00010666	
2.714e-05	0.00032693	0.0032161	0.01	0.01	5.8891e-05	0.032291	0.0050863	0.00010647	
2.722e-05	0.00032408	0.0031959	0.01	0.01	5.9209e-05	0.032224	0.0050914	0.00010629	
2.7308e-05	0.00032127	0.0031763	0.01	0.01	5.9539e-05	0.032159	0.0050967	0.00010611	
2.7386e-05	0.00031842	0.0031574	0.01	0.01	5.9884e-05	0.032093	0.0051023	0.00010594	
2.7455e-05	0.00031553	0.0031391	0.01	0.01	6.0244e-05	0.032029	0.0051082	0.00010578	
2.7533e-05	0.0003127	0.0031215	0.01	0.01	6.0619e-05	0.031965	0.0051143	0.00010561	
2.7619e-05	0.00030992	0.0031044	0.01	0.01	6.101e-05	0.031902	0.0051207	0.00010546	
2.7715e-05	0.00030718	0.0030871	0.01	0.01	6.1416e-05	0.031839	0.005127	0.00010529	
2.7802e-05	0.00030441	0.0030702	0.01	0.01	6.1837e-05	0.031776	0.0051336	0.00010513	
2.7898e-05	0.00030169	0.003053	0.01	0.01	6.2243e-05	0.031713	0.0051399	0.00010496	
2.8003e-05	0.00029902	0.0030365	0.01	0.01	6.2665e-05	0.031651	0.0051466	0.0001048	
2.8116e-05	0.00029639	0.0030204	0.01	0.01	6.3101e-05	0.031589	0.0051535	0.00010464	
2.8237e-05	0.00029379	0.0030048	0.01	0.01	6.3551e-05	0.031528	0.0051606	0.00010448	
2.8348e-05	0.00029117	0.0029889	0.01	0.01	6.3987e-05	0.031467	0.0051676	0.00010431	
2.8467e-05	0.00028858	0.0029728	0.01	0.01	6.4438e-05	0.031405	0.0051745	0.00010414	
2.8593e-05	0.00028604	0.0029572	0.01	0.01	6.4902e-05	0.031344	0.0051816	0.00010397	
2.8728e-05	0.00028353	0.002942	0.01	0.01	6.5381e-05	0.031284	0.005189	0.00010381	
2.8871e-05	0.00028106	0.0029273	0.01	0.01	6.5876e-05	0.031224	0.0051967	0.00010365	
2.9024e-05	0.00027863	0.0029132	0.01	0.01	6.639e-05	0.031165	0.0052046	0.00010349	
2.9187e-05	0.00027625	0.0028996	0.01	0.01	6.692e-05	0.031107	0.0052129	0.00010334	
2.934e-05	0.00027384	0.0028857	0.01	0.01	6.7437e-05	0.031048	0.005221	0.00010318	
2.9503e-05	0.00027147	0.0028723	0.01	0.01	6.7971e-05	0.03099	0.0052294	0.00010303	
2.9656e-05	0.00026907	0.0028586	0.01	0.01	6.849e-05	0.030931	0.0052376	0.00010287	
2.98e-05	0.00026663	0.0028447	0.01	0.01	6.8996e-05	0.030873	0.0052457	0.0001027	
2.9932e-05	0.00026417	0.0028306	0.01	0.01	6.9519e-05	0.030814	0.0052536	0.00010252	
3.0055e-05	0.00026166	0.0028169	0.01	0.01	7.0062e-05	0.030756	0.0052618	0.00010235	
3.0185e-05	0.0002592	0.0028037	0.01	0.01	7.062e-05	0.030698	0.0052703	0.00010218	
3.0305e-05	0.0002567	0.002791	0.01	0.01	7.1163e-05	0.030641	0.0052792	0.00010201	
3.0435e-05	0.00025424	0.0027787	0.01	0.01	7.1725e-05	0.030585	0.0052883	0.00010185	
3.0556e-05	0.00025175	0.0027662	0.01	0.01	7.2272e-05	0.030528	0.0052972	0.00010169	
3.0666e-05	0.00024924	0.0027534	0.01	0.01	7.284e-05	0.030471	0.005306	0.00010151	
3.0766e-05	0.00024668	0.0027411	0.01	0.01	7.3426e-05	0.030415	0.0053151	0.00010134	
3.0856e-05	0.00024409	0.0027286	0.01	0.01	7.3998e-05	0.030359	0.0053241	0.00010116	
3.0851e-05	0.00024489	0.0027158	0.01	0.01	7.4554e-05	0.030302	0.0053328	0.00010098	
3.0855e-05	0.00024572	0.0027034	0.01	0.01	7.513e-05	0.030246	0.0053419	0.0001008	
3.0868e-05	0.00024657	0.0026916	0.01	0.01	7.5725e-05	0.03019	0.0053513	0.00010062	
3.0891e-05	0.00024745	0.0026801	0.01	0.01	7.634e-05	0.030135	0.005361	0.00010045	
3.0923e-05	0.00024836	0.0026691	0.01	0.01	7.6972e-05	0.030081	0.005371	0.00010028	
3.0962e-05	0.00024929	0.0026583	0.01	0.01	7.7621e-05	0.030027	0.0053812	0.00010011	
3.0992e-05	0.00025019	0.0026474	0.01	0.01	7.8255e-05	0.029973	0.0053913	9.9939e-05	
3.103e-05	0.00025112	0.0026368	0.01	0.01	7.8907e-05	0.02992	0.0054017	9.9769e-05	
3.1077e-05	0.00025207	0.0026267	0.01	0.01	7.9578e-05	0.029867	0.0054124	9.9603e-05	
3.1133e-05	0.00025305	0.0026169	0.01	0.01	8.0271e-05	0.029814	0.0054234	9.9441e-05	
3.1199e-05	0.00025406	0.0026075	0.01	0.01	8.0985e-05	0.029763	0.0054348	9.9284e-05	
3.1256e-05	0.00025504	0.0025979	0.01	0.01	8.1685e-05	0.029711	0.005446	9.912e-05	
3.1322e-05	0.00025606	0.0025887	0.01	0.01	8.2406e-05	0.029659	0.0054575	9.896e-05	
3.1396e-05	0.00025709	0.0025799	0.01	0.01	8.3147e-05	0.029609	0.0054694	9.8803e-05	
3.1461e-05	0.00025811	0.0025708	0.01	0.01	8.3873e-05	0.029557	0.005481	9.864e-05	
3.1536e-05	0.00025915	0.0025621	0.01	0.01	8.4622e-05	0.029507	0.0054931	9.848e-05	
3.1603e-05	0.00026017	0.0025533	0.01	0.01	8.5391e-05	0.029456	0.005505	9.8314e-05	
3.166e-05	0.00026117	0.0025443	0.01	0.01	8.6144e-05	0.029405	0.0055167	9.8141e-05	
3.1728e-05	0.0002622	0.0025351	0.01	0.01	8.6878e-05	0.029354	0.0055283	9.7961e-05	
3.1786e-05	0.0002632	0.0025257	0.01	0.01	8.7636e-05	0.029303	0.0055397	9.7773e-05	
3.1852e-05	0.00026423	0.0025167	0.01	0.01	8.8413e-05	0.029252	0.0055514	9.7588e-05	
3.1908e-05	0.00026523	0.0025074	0.01	0.01	8.9175e-05	0.029201	0.0055629	9.7397e-05	
3.1974e-05	0.00026626	0.0024985	0.01	0.01	8.992e-05	0.029151	0.0055747	9.7209e-05	
3.2045e-05	0.00026731	0.0024899	0.01	0.01	9.0681e-05	0.029101	0.0055868	9.7023e-05	
3.2124e-05	0.00026838	0.0024815	0.01	0.01	9.146e-05	0.029051	0.0055992	9.684e-05	
3.2195e-05	0.00026944	0.0024731	0.01	0.01	9.2228e-05	0.029001	0.0056115	9.6651e-05	
3.2261e-05	0.00027047	0.0024645	0.01	0.01	9.2986e-05	0.028951	0.0056237	9.6456e-05	
3.232e-05	0.0002715	0.0024558	0.01	0.01	9.3735e-05	0.028901	0.0056358	9.6256e-05	
3.2384e-05	0.00027254	0.0024474	0.01	0.01	9.4497e-05	0.028852	0.0056481	9.6058e-05	
3.2443e-05	0.00027357	0.0024389	0.01	0.01	9.525e-05	0.028802	0.0056603	9.5854e-05	
3.2507e-05	0.00027461	0.0024306	0.01	0.01	9.6018e-05	0.028753	0.0056728	9.5652e-05	
3.2575e-05	0.00027567	0.0024225	0.01	0.01	9.6799e-05	0.028704	0.0056855	9.5451e-05	
3.2648e-05	0.00027674	0.0024146	0.01	0.01	9.7593e-05	0.028655	0.0056984	9.5251e-05	
3.2715e-05	0.0002778	0.0024067	0.01	0.01	9.8379e-05	0.028607	0.0057113	9.5047e-05	
3.2788e-05	0.00027887	0.002399	0.01	0.01	9.918e-05	0.028559	0.0057243	9.4843e-05	
3.2864e-05	0.00027996	0.0023914	0.01	0.01	9.9992e-05	0.028511	0.0057376	9.464e-05	
3.2935e-05	0.00028104	0.0023838	0.01	0.01	0.0001008	0.028463	0.0057508	9.4433e-05	
3.301e-05	0.00028213	0.0023764	0.01	0.01	0.00010161	0.028415	0.0057642	9.4226e-05	
3.309e-05	0.00028323	0.0023691	0.01	0.01	0.00010244	0.028368	0.0057778	9.402e-05	
3.3164e-05	0.00028432	0.0023618	0.01	0.01	0.00010327	0.02832	0.0057914	9.3809e-05	
3.3242e-05	0.00028542	0.0023546	0.01	0.01	0.0001041	0.028273	0.0058052	9.3599e-05	
3.3323e-05	0.00028654	0.0023477	0.01	0.01	0.00010495	0.028226	0.0058191	9.3389e-05	
3.341e-05	0.00028767	0.0023409	0.01	0.01	0.00010581	0.02818	0.0058333	9.318e-05	
3.35e-05	0.00028882	0.0023342	0.01	0.01	0.00010668	0.028134	0.0058477	9.2972e-05	
3.3594e-05	0.00028998	0.0023278	0.01	0.01	0.00010757	0.028088	0.0058623	9.2764e-05	
3.3692e-05	0.00029115	0.0023215	0.01	0.01	0.00010847	0.028043	0.0058771	9.2557e-05	
3.3785e-05	0.00029231	0.0023151	0.01	0.01	0.00010936	0.027997	0.0058918	9.2346e-05	
3.3883e-05	0.00029348	0.002309	0.01	0.01	0.00011026	0.027952	0.0059068	9.2135e-05	
3.3976e-05	0.00029465	0.0023027	0.01	0.01	0.00011116	0.027907	0.0059218	9.1919e-05	
3.4073e-05	0.00029583	0.0022967	0.01	0.01	0.00011207	0.027862	0.0059369	9.1705e-05	
3.4164e-05	0.00029699	0.0022906	0.01	0.01	0.00011298	0.027817	0.005952	9.1485e-05	
3.4261e-05	0.00029817	0.0022846	0.01	0.01	0.0001139	0.027772	0.0059673	9.1267e-05	
3.4362e-05	0.00029937	0.0022788	0.01	0.01	0.00011483	0.027727	0.0059828	9.1049e-05	
3.4467e-05	0.00030058	0.0022732	0.01	0.01	0.00011578	0.027683	0.0059986	9.0832e-05	
3.4578e-05	0.00030181	0.0022678	0.01	0.01	0.00011675	0.02764	0.0060146	9.0616e-05	
3.4683e-05	0.00030302	0.0022623	0.01	0.01	0.0001177	0.027596	0.0060306	9.0395e-05	
3.4793e-05	0.00030426	0.002257	0.01	0.01	0.00011868	0.027552	0.0060468	9.0175e-05	
3.4897e-05	0.00030548	0.0022516	0.01	0.01	0.00011964	0.027509	0.0060629	8.995e-05	
3.4996e-05	0.00030668	0.0022461	0.01	0.01	0.0001206	0.027465	0.006079	8.9721e-05	
3.5101e-05	0.0003079	0.0022408	0.01	0.01	0.00012157	0.027422	0.0060953	8.9492e-05	
3.52e-05	0.00030911	0.0022355	0.01	0.01	0.00012253	0.027379	0.0061116	8.9259e-05	
3.5293e-05	0.00031031	0.0022301	0.01	0.01	0.00012348	0.027335	0.0061278	8.9021e-05	
