Trachypithecus_francoisi	Theropithecus_gelada	Sapajus_apella	Saimiri_boliviensis	Rhinopithecus_roxellana	Rhinopithecus_bieti	Propithecus_coquereli	Prolemur_simus	Pongo_abelii	Piliocolobus_tephrosceles	Papio_anubis	Pan_troglodytes	Pan_paniscus	Otolemur_garnettii	Nomascus_leucogenys	Microcebus_murinus	Mandrillus_leucophaeus	Macaca_nemestrina	Macaca_mulatta	Macaca_fascicularis	Hylobates_moloch	Homo_sapiens	Gorilla_gorilla	Chlorocebus_sabaeus	Cercocebus_atys	Cebus_capucinus	Carlito_syrichta	Callithrix_jacchus	Aotus_nancymaae	
0.031628	0.007188	0.00054442	0.60307	0.0025278	0.0088082	0.015649	3.8323e-06	1.9661e-06	3.6435e-05	0.0015397	0.0032242	0.01548	7.5909e-05	0.017658	3.4046e-06	0.0099519	0.0084452	0.022859	0.0053443	0.00036474	0.0014068	0.00082241	7.8136e-05	0.0016403	9.2694e-05	1.6185e-06	2.4609e-06	4.6166e-05	
0.031642	0.0071895	0.00054068	0.60334	0.0025253	0.0088048	0.015647	3.7455e-06	2.0855e-06	3.7564e-05	0.0015377	0.0032223	0.015483	7.0602e-05	0.017665	3.4604e-06	0.0099557	0.0084449	0.022833	0.005344	0.00036288	0.0014039	0.00082818	7.86e-05	0.0016379	9.2066e-05	1.4302e-06	2.4785e-06	4.4312e-05	
0.031656	0.007191	0.00053692	0.60361	0.0025227	0.0088014	0.015644	3.6518e-06	2.1975e-06	3.8665e-05	0.0015357	0.0032205	0.015485	6.4681e-05	0.017672	3.5093e-06	0.0099594	0.0084446	0.022807	0.0053436	0.00036098	0.0014011	0.00083391	7.9052e-05	0.0016355	9.1427e-05	1.223e-06	2.4911e-06	4.2416e-05	
0.03167	0.0071925	0.0005332	0.6039	0.0025202	0.0087981	0.015643	3.5641e-06	2.3104e-06	3.9783e-05	0.0015338	0.0032186	0.015487	5.9958e-05	0.017679	3.5661e-06	0.0099632	0.0084443	0.022781	0.0053433	0.00035915	0.0013983	0.00083973	7.9517e-05	0.0016331	9.0796e-05	1.0491e-06	2.5082e-06	4.0592e-05	
0.031684	0.007194	0.00052945	0.60418	0.0025176	0.0087947	0.015641	3.469e-06	2.4154e-06	4.087e-05	0.0015318	0.0032168	0.015489	5.4614e-05	0.017687	3.6152e-06	0.009967	0.008444	0.022756	0.0053429	0.00035727	0.0013955	0.00084549	7.9969e-05	0.0016307	9.0153e-05	8.5567e-07	2.8824e-06	3.8712e-05	
0.031698	0.0071955	0.00052574	0.60448	0.0025151	0.0087913	0.01564	3.3789e-06	2.5208e-06	4.1971e-05	0.0015299	0.0032149	0.015492	5.0246e-05	0.017694	3.6713e-06	0.0099709	0.0084437	0.02273	0.0053426	0.00035545	0.0013927	0.00085134	8.0432e-05	0.0016284	8.9517e-05	6.897e-07	3.2773e-06	3.6896e-05	
0.031713	0.0071971	0.00052206	0.60481	0.0025126	0.008788	0.015641	3.2937e-06	2.6266e-06	4.3087e-05	0.001528	0.0032131	0.015494	4.6681e-05	0.017703	3.7346e-06	0.009975	0.0084434	0.022705	0.0053423	0.00035368	0.0013899	0.00085728	8.0906e-05	0.001626	8.8888e-05	5.4706e-07	3.6944e-06	3.5142e-05	
0.031727	0.0071988	0.00051843	0.60516	0.0025102	0.0087848	0.015644	3.2139e-06	2.7337e-06	4.4221e-05	0.0015261	0.0032112	0.015497	4.385e-05	0.017712	3.8063e-06	0.0099793	0.0084431	0.022679	0.0053421	0.00035196	0.0013871	0.00086331	8.1393e-05	0.0016236	8.8267e-05	4.2652e-07	4.1377e-06	3.3456e-05	
0.031742	0.0072006	0.00051482	0.60554	0.0025079	0.0087816	0.015648	3.1387e-06	2.8414e-06	4.5371e-05	0.0015243	0.0032094	0.015499	4.1561e-05	0.017721	3.8859e-06	0.0099838	0.0084428	0.022654	0.0053419	0.00035029	0.0013844	0.00086944	8.1892e-05	0.0016213	8.7654e-05	3.2264e-07	4.6063e-06	3.1827e-05	
0.031756	0.0072023	0.0005112	0.6059	0.0025055	0.0087784	0.015651	3.0563e-06	2.9411e-06	4.6489e-05	0.0015225	0.0032076	0.015501	3.8935e-05	0.01773	3.9573e-06	0.0099882	0.0084425	0.022629	0.0053416	0.00034859	0.0013817	0.0008755	8.2377e-05	0.001619	8.7028e-05	2.0634e-07	5.0568e-06	3.0155e-05	
0.031771	0.0072041	0.00050754	0.60625	0.0025031	0.0087751	0.015653	2.9665e-06	3.0423e-06	4.7562e-05	0.0015207	0.0032057	0.015504	3.9347e-05	0.01774	4.0202e-06	0.0099927	0.0084422	0.022604	0.0053414	0.00034694	0.001379	0.00088167	8.2879e-05	0.0016167	8.6389e-05	7.4874e-08	5.4893e-06	2.8437e-05	
0.031785	0.0072058	0.00050387	0.60659	0.0025006	0.0087718	0.015654	3.1546e-06	3.1356e-06	4.8605e-05	0.0015188	0.0032039	0.015506	3.9603e-05	0.017749	4.0756e-06	0.0099972	0.0084419	0.022579	0.0053412	0.00034526	0.0013762	0.00088778	8.3368e-05	0.0016143	8.5739e-05	5.6886e-08	5.9063e-06	2.6679e-05	
0.031799	0.0072075	0.00050017	0.60691	0.0024982	0.0087685	0.015655	3.3341e-06	3.2212e-06	4.9619e-05	0.001517	0.0032021	0.015509	3.9711e-05	0.017758	4.1235e-06	0.010002	0.0084416	0.022554	0.005341	0.00034354	0.0013735	0.00089384	8.3845e-05	0.001612	8.5077e-05	6.8537e-08	6.3081e-06	2.4878e-05	
0.031814	0.0072092	0.00049644	0.60722	0.0024957	0.0087652	0.015657	3.5236e-06	3.299e-06	5.0602e-05	0.0015151	0.0032002	0.015511	3.9374e-05	0.017767	4.1803e-06	0.010006	0.0084413	0.022529	0.0053407	0.0003418	0.0013707	0.00089983	8.4309e-05	0.0016096	8.4404e-05	7.3756e-08	6.6951e-06	2.3036e-05	
0.031955	0.0072268	0.00045949	0.61063	0.0024709	0.0087319	0.015696	5.4008e-06	3.8781e-06	6.0123e-05	0.0014966	0.0031818	0.015536	3.7824e-05	0.017861	4.7448e-06	0.010051	0.0084383	0.022279	0.0053384	0.00032469	0.0013432	0.00096068	8.8919e-05	0.0015861	7.7536e-05	5.8354e-08	1.076e-05	5.0966e-06	
0.031969	0.0072286	0.00045576	0.61096	0.0024683	0.0087286	0.015699	5.5668e-06	3.9064e-06	6.098e-05	0.0014947	0.0031799	0.015538	3.7424e-05	0.01787	4.7832e-06	0.010055	0.008438	0.022254	0.0053381	0.00032293	0.0013404	0.00096668	8.935e-05	0.0015837	7.6814e-05	4.518e-08	1.115e-05	3.2334e-06	
0.031983	0.0072304	0.00045206	0.61132	0.0024658	0.0087252	0.015704	5.7432e-06	3.9362e-06	6.1857e-05	0.0014929	0.003178	0.015541	3.7281e-05	0.017879	4.831e-06	0.01006	0.0084377	0.02223	0.0053379	0.00032122	0.0013376	0.00097279	8.9795e-05	0.0015814	7.6101e-05	3.3393e-08	1.1201e-05	1.4448e-06	
0.031998	0.0072321	0.00044834	0.61166	0.0024633	0.0087219	0.015707	5.9096e-06	3.9578e-06	6.2701e-05	0.001491	0.0031762	0.015543	3.697e-05	0.017888	4.8703e-06	0.010064	0.0084374	0.022205	0.0053376	0.00031947	0.0013348	0.00097883	9.0226e-05	0.001579	7.5375e-05	4.2856e-08	1.124e-05	1.1697e-06	
0.032012	0.0072338	0.00044467	0.61198	0.0024608	0.0087184	0.01571	6.0672e-06	3.9715e-06	6.3514e-05	0.0014891	0.0031743	0.015546	3.6511e-05	0.017897	4.9019e-06	0.010069	0.0084371	0.02218	0.0053374	0.00031769	0.001332	0.00098482	9.0645e-05	0.0015766	7.4658e-05	4.9271e-08	1.127e-05	8.82e-07	
0.032026	0.0072355	0.00044096	0.61229	0.0024582	0.008715	0.015712	6.2158e-06	3.9862e-06	6.4297e-05	0.0014872	0.0031724	0.015548	3.5897e-05	0.017907	4.9259e-06	0.010073	0.0084368	0.022155	0.0053371	0.00031596	0.0013292	0.0009909	9.1052e-05	0.0015742	7.393e-05	5.2684e-08	1.129e-05	8.9266e-07	
0.03204	0.0072373	0.0004373	0.61262	0.0024556	0.0087116	0.015716	6.3748e-06	4.0025e-06	6.51e-05	0.0014853	0.0031706	0.015551	3.3104e-05	0.017917	4.9592e-06	0.010078	0.0084365	0.02213	0.0053368	0.00031428	0.0013265	0.00099708	9.1472e-05	0.0015718	7.321e-05	5.6874e-08	1.1321e-05	9.0105e-07	
0.032054	0.0072391	0.00043368	0.61299	0.0024531	0.0087083	0.015721	6.5444e-06	4.0204e-06	6.5923e-05	0.0014835	0.0031687	0.015554	2.4419e-05	0.017928	5.002e-06	0.010082	0.0084362	0.022106	0.0053366	0.00031266	0.0013237	0.0010034	9.1906e-05	0.0015695	7.2498e-05	6.198e-08	1.1365e-05	9.0719e-07	
0.032069	0.007241	0.0004301	0.61334	0.0024506	0.0087049	0.015738	6.8081e-06	4.0305e-06	6.6715e-05	0.0014816	0.0031669	0.015556	2.1405e-05	0.017938	4.8976e-06	0.010087	0.0084359	0.022081	0.0053364	0.00031101	0.001321	0.0010096	9.2328e-05	0.0015671	7.1794e-05	6.2815e-08	1.14e-05	9.0442e-07	
0.032083	0.0072428	0.00042655	0.61371	0.0024482	0.0087016	0.015757	7.0869e-06	4.0421e-06	6.7528e-05	0.0014798	0.003165	0.015559	1.9013e-05	0.017949	4.8045e-06	0.010092	0.0084356	0.022056	0.0053362	0.0003094	0.0013183	0.001016	9.2764e-05	0.0015647	7.1099e-05	6.4543e-08	1.1448e-05	8.9939e-07	
0.032098	0.0072447	0.00042298	0.61407	0.0024457	0.0086983	0.015775	7.3533e-06	4.0454e-06	6.8307e-05	0.0014779	0.0031632	0.015561	1.628e-05	0.01796	4.702e-06	0.010096	0.0084353	0.022032	0.005336	0.00030777	0.0013156	0.0010222	9.3186e-05	0.0015624	7.0391e-05	6.301e-08	1.1485e-05	8.8517e-07	
0.032112	0.0072466	0.00041945	0.61446	0.0024433	0.008695	0.015794	7.6352e-06	4.0504e-06	6.9107e-05	0.0014761	0.0031614	0.015564	1.4106e-05	0.017971	4.6105e-06	0.010101	0.008435	0.022007	0.0053358	0.00030618	0.0013129	0.0010286	9.3622e-05	0.00156	6.9691e-05	6.2367e-08	1.1535e-05	8.6866e-07	
0.032127	0.0072486	0.00041596	0.61488	0.0024409	0.0086918	0.015816	7.9334e-06	4.0569e-06	6.9928e-05	0.0014743	0.0031595	0.015567	1.2382e-05	0.017983	4.5294e-06	0.010106	0.0084347	0.021983	0.0053357	0.00030465	0.0013102	0.0010351	9.4073e-05	0.0015577	6.8999e-05	6.2596e-08	1.1598e-05	8.4985e-07	
0.032142	0.0072507	0.0004125	0.61532	0.0024386	0.0086887	0.01584	8.249e-06	4.065e-06	7.077e-05	0.0014726	0.0031577	0.015569	1.1019e-05	0.017996	4.1585e-06	0.010112	0.0084344	0.021959	0.0053355	0.00030317	0.0013076	0.0010418	9.4537e-05	0.0015554	6.8315e-05	6.3711e-08	1.1673e-05	8.2872e-07	
0.032157	0.0072527	0.00040909	0.61567	0.0024363	0.0086855	0.015863	8.5511e-06	4.0649e-06	7.1578e-05	0.0014709	0.0031559	0.015572	9.445e-06	0.018008	3.7689e-06	0.010117	0.0084341	0.021935	0.0053354	0.00030165	0.0013049	0.0010483	9.4988e-05	0.0015531	6.7641e-05	6.1562e-08	1.1709e-05	1.0108e-06	
0.032172	0.0072547	0.00040565	0.61601	0.0024339	0.0086822	0.015884	8.8398e-06	4.0569e-06	7.2355e-05	0.0014691	0.003154	0.015575	7.6352e-06	0.018021	3.3601e-06	0.010122	0.0084338	0.021911	0.0053352	0.00030019	0.0013022	0.0010548	9.5427e-05	0.0015507	6.6954e-05	5.6076e-08	1.1737e-05	1.1821e-06	
0.032186	0.0072567	0.00040218	0.61637	0.0024315	0.008679	0.015908	9.1457e-06	4.0505e-06	7.3102e-05	0.0014673	0.0031522	0.015578	2.1039e-06	0.018034	2.9804e-06	0.010127	0.0084335	0.021886	0.0053351	0.00029878	0.0012996	0.0010614	9.5852e-05	0.0015484	6.6254e-05	5.1493e-08	1.1777e-05	1.3554e-06	
0.032201	0.0072586	0.00039858	0.61673	0.0024291	0.0086758	0.015931	9.4379e-06	4.0358e-06	7.3889e-05	0.0014654	0.0031504	0.01558	1.2644e-06	0.018048	2.9741e-06	0.010132	0.0084331	0.021862	0.0053349	0.00029733	0.0012969	0.0010679	9.6263e-05	0.001546	6.7419e-05	4.3638e-08	1.1808e-05	1.5172e-06	
0.032216	0.0072606	0.00039494	0.61711	0.0024137	0.0086726	0.015955	9.7457e-06	4.0221e-06	7.4694e-05	0.0014636	0.0031486	0.015583	5.6854e-07	0.018061	2.9735e-06	0.010137	0.0084328	0.021838	0.0053347	0.00029593	0.0012943	0.0010746	9.6687e-05	0.0015437	6.8569e-05	3.6337e-08	1.1849e-05	1.6803e-06	
0.032231	0.0072625	0.00039128	0.61748	0.0023982	0.0086695	0.015978	1.004e-05	4.0001e-06	7.5466e-05	0.0014618	0.0031467	0.015586	4.9787e-07	0.018075	2.9659e-06	0.010142	0.0084325	0.021814	0.0053345	0.00029449	0.0012916	0.0010811	9.7097e-05	0.0015413	6.9704e-05	2.5811e-08	1.1881e-05	1.832e-06	
0.032246	0.0072644	0.00039071	0.61882	0.0023826	0.0086663	0.016	1.032e-05	3.9698e-06	7.6204e-05	0.00146	0.0031449	0.015588	7.0483e-07	0.018088	2.9514e-06	0.010147	0.0084322	0.021789	0.0053343	0.00029302	0.0012889	0.0010876	9.7494e-05	0.0015389	7.0278e-05	3.2808e-08	1.1903e-05	1.9718e-06	
0.032261	0.0072663	0.00039013	0.62013	0.002367	0.008663	0.016021	1.0589e-05	3.9317e-06	7.6911e-05	0.0014581	0.003143	0.015591	8.6722e-07	0.0181	2.9304e-06	0.010152	0.0084319	0.021765	0.0053341	0.00029152	0.0012862	0.0010941	9.7877e-05	0.0015365	7.084e-05	3.697e-08	1.1917e-05	2.101e-06	
0.032276	0.0072681	0.00038956	0.6215	0.0023515	0.0086598	0.016041	1.0844e-05	3.8945e-06	7.7637e-05	0.0014562	0.0031412	0.015594	1.4844e-06	0.018114	2.9029e-06	0.010156	0.0084316	0.021741	0.005334	0.00029007	0.0012835	0.0011006	9.7832e-05	0.0015341	7.1408e-05	3.4102e-08	1.1941e-05	2.2312e-06	
0.032291	0.0072699	0.00038898	0.62284	0.0023359	0.0086566	0.016061	1.1089e-05	3.8495e-06	7.8331e-05	0.0014543	0.0031393	0.015597	2.0174e-06	0.018127	2.869e-06	0.010161	0.0084313	0.021717	0.0053338	0.00028858	0.0012808	0.0011071	9.7775e-05	0.0015317	7.1966e-05	2.8427e-08	1.1957e-05	2.3506e-06	
0.032306	0.0072716	0.00038841	0.62424	0.0023202	0.0086533	0.016082	1.1347e-05	3.8055e-06	7.8994e-05	0.0014523	0.0031375	0.015599	2.0924e-06	0.01814	2.8409e-06	0.010165	0.008431	0.021693	0.0053337	0.00028714	0.0012782	0.0011137	9.7705e-05	0.0015292	7.2529e-05	2.2834e-08	1.1984e-05	2.4712e-06	
0.032321	0.0072735	0.00038787	0.62571	0.0023045	0.00865	0.016102	1.1594e-05	3.7522e-06	7.9623e-05	0.0014504	0.0031356	0.015602	2.1188e-06	0.018155	2.8064e-06	0.01017	0.0084306	0.021669	0.0053334	0.00028576	0.0012755	0.0011202	9.7622e-05	0.0015268	7.3099e-05	1.4425e-08	1.2023e-05	2.5941e-06	
0.032336	0.0072753	0.00038733	0.62726	0.0022887	0.0086467	0.016121	1.183e-05	3.6911e-06	8.0222e-05	0.0014485	0.0031338	0.015605	2.0953e-06	0.018169	2.7654e-06	0.010175	0.0084303	0.021644	0.0053332	0.00028435	0.0012727	0.0011266	9.7527e-05	0.0015244	7.3676e-05	1.8729e-08	1.2127e-05	2.5212e-06	
0.032351	0.0072771	0.00038682	0.6289	0.0022731	0.0086434	0.016142	1.2081e-05	3.6316e-06	8.0842e-05	0.0014466	0.0031319	0.015607	2.1165e-06	0.018184	2.7311e-06	0.010179	0.00843	0.02162	0.005333	0.00028299	0.0012701	0.0011332	9.7445e-05	0.0015219	7.426e-05	2.288e-08	1.2245e-05	2.4498e-06	
0.032366	0.0072791	0.00038632	0.63061	0.0022576	0.0086402	0.016161	1.2319e-05	3.5729e-06	8.148e-05	0.0014447	0.0031301	0.01561	2.1819e-06	0.018199	2.6898e-06	0.010184	0.0084297	0.021596	0.0053329	0.00028167	0.0012674	0.0011399	9.7374e-05	0.0015195	7.4851e-05	2.6839e-08	1.2376e-05	2.3788e-06	
0.032381	0.007281	0.00038581	0.63228	0.002242	0.0086369	0.01618	1.2544e-05	3.5065e-06	8.2087e-05	0.0014429	0.0031282	0.015613	2.1976e-06	0.018214	2.6419e-06	0.010189	0.0084294	0.021572	0.0053327	0.00028032	0.0012647	0.0011465	9.7292e-05	0.0015171	7.543e-05	6.7261e-08	1.2497e-05	2.2973e-06	
0.032396	0.0072829	0.00038531	0.63403	0.0022264	0.0086336	0.016201	1.2787e-05	3.3544e-06	8.266e-05	0.001441	0.0031264	0.015616	2.28e-06	0.018293	2.6008e-06	0.010194	0.0084291	0.021548	0.0053325	0.00027793	0.0012621	0.0011532	9.7195e-05	0.0015147	7.6017e-05	8.3559e-08	1.2633e-05	2.2171e-06	
0.03241	0.0072847	0.0003848	0.63575	0.0022107	0.0086303	0.016221	1.3017e-05	3.194e-06	8.3203e-05	0.001439	0.0031245	0.015619	2.3128e-06	0.018372	2.5534e-06	0.010199	0.0084287	0.021524	0.0053323	0.00027551	0.0012594	0.0011599	9.7087e-05	0.0015123	7.6592e-05	9.6185e-08	1.276e-05	2.1264e-06	
0.032425	0.0072866	0.00038431	0.6362	0.0021952	0.008627	0.01624	1.3237e-05	3.0363e-06	8.3766e-05	0.0014371	0.0031227	0.015621	2.2967e-06	0.018451	2.4996e-06	0.010204	0.0084284	0.0215	0.0053321	0.00027316	0.0012567	0.0011667	9.6992e-05	0.0015098	7.7176e-05	1.05e-07	1.2901e-05	2.0368e-06	
0.03244	0.0072885	0.0003838	0.63663	0.0021795	0.0086237	0.016259	1.3445e-05	2.8704e-06	8.43e-05	0.0014352	0.0031209	0.015624	2.233e-06	0.018531	2.4395e-06	0.010208	0.0084281	0.021476	0.0053319	0.00027076	0.0012541	0.0011734	9.6885e-05	0.0015074	7.7747e-05	1.104e-07	1.3032e-05	1.9366e-06	
0.032456	0.0072904	0.00038331	0.63709	0.0021641	0.0086204	0.016279	1.3668e-05	2.7067e-06	8.4852e-05	0.0014333	0.003119	0.015627	2.2104e-06	0.018612	2.3855e-06	0.010213	0.0084278	0.021452	0.0053317	0.00026843	0.0012514	0.0011802	9.6789e-05	0.001505	7.8325e-05	1.1737e-07	1.3176e-05	1.8366e-06	
0.032471	0.0072924	0.00038283	0.63757	0.0021487	0.0086172	0.0163	1.3499e-05	2.5441e-06	8.5418e-05	0.0014315	0.0031172	0.01563	2.2208e-06	0.018693	2.3363e-06	0.010219	0.0084274	0.021429	0.0053316	0.00026614	0.0012488	0.0011872	9.6703e-05	0.0015026	7.8908e-05	1.2564e-07	1.3333e-05	1.7361e-06	
0.032486	0.0072945	0.00038236	0.63809	0.0021335	0.008614	0.016324	1.334e-05	2.3828e-06	8.6001e-05	0.0014297	0.0031154	0.015633	2.267e-06	0.018776	2.292e-06	0.010224	0.0084271	0.021405	0.0053315	0.0002639	0.0012463	0.0011942	9.6628e-05	0.0015002	7.9497e-05	1.3585e-07	1.3504e-05	1.635e-06	
0.032502	0.0072965	0.00038188	0.63859	0.0021182	0.0086108	0.016346	1.3174e-05	2.2144e-06	8.6558e-05	0.0014279	0.0031136	0.015636	2.2736e-06	0.018859	2.2428e-06	0.010229	0.0084268	0.021381	0.0053314	0.00026164	0.0012437	0.0012012	9.6542e-05	0.0014978	8.0077e-05	1.429e-07	1.3666e-05	1.5249e-06	
0.032517	0.0072986	0.00038142	0.63912	0.002103	0.0086077	0.016371	1.3017e-05	2.0463e-06	8.7126e-05	0.0014261	0.0031117	0.015639	2.3086e-06	0.018943	2.1973e-06	0.010235	0.0084265	0.021358	0.0053313	0.00025942	0.0012411	0.0012083	9.6465e-05	0.0014954	8.0661e-05	1.512e-07	1.384e-05	1.4133e-06	
0.032533	0.0073007	0.00038094	0.63964	0.0020878	0.0086045	0.016394	1.2854e-05	2.2343e-06	8.7672e-05	0.0014242	0.0031099	0.015642	2.3094e-06	0.019026	2.1477e-06	0.01024	0.0084262	0.021334	0.0053311	0.00025718	0.0012385	0.0012153	9.638e-05	0.0014931	8.1237e-05	1.5666e-07	1.4008e-05	1.2933e-06	
0.032548	0.0073028	0.00038047	0.64018	0.0020727	0.0086014	0.016419	1.2698e-05	2.4221e-06	8.8226e-05	0.0014224	0.0031081	0.015645	2.3311e-06	0.01911	2.1008e-06	0.010245	0.0084259	0.021311	0.0053311	0.00025498	0.0012359	0.0012224	9.63e-05	0.0014907	8.1815e-05	1.6292e-07	1.4186e-05	1.171e-06	
0.032564	0.0073049	0.00037999	0.64071	0.0020575	0.0085982	0.016444	1.2535e-05	2.6033e-06	8.8757e-05	0.0014206	0.0031063	0.015648	2.3191e-06	0.019194	2.0498e-06	0.010251	0.0084256	0.021287	0.005331	0.00025275	0.0012333	0.0012295	9.6213e-05	0.0014883	8.2385e-05	1.6638e-07	1.4357e-05	1.0403e-06	
0.032579	0.007307	0.00037951	0.64124	0.0020423	0.0085951	0.016468	1.2367e-05	2.7784e-06	8.9267e-05	0.0014188	0.0031044	0.015651	2.2758e-06	0.019278	1.995e-06	0.010256	0.0084252	0.021264	0.0053309	0.00025051	0.0012307	0.0012366	9.6119e-05	0.0014859	8.2948e-05	1.672e-07	1.4521e-05	1.2167e-06	
0.032595	0.0073092	0.00037903	0.64179	0.0020272	0.0085919	0.016494	1.2206e-05	2.9535e-06	8.9786e-05	0.001417	0.0031026	0.015654	2.255e-06	0.019363	1.9432e-06	0.010262	0.0084249	0.02124	0.0053308	0.00024831	0.0012282	0.0012437	9.6031e-05	0.0014835	8.3514e-05	1.6893e-07	1.4695e-05	1.392e-06	
0.03261	0.0073113	0.00037854	0.64233	0.0020121	0.0085888	0.01652	1.2054e-05	3.1222e-06	9.0283e-05	0.0014152	0.0031008	0.015657	2.182e-06	0.019447	1.894e-06	0.010267	0.0084246	0.021217	0.0053307	0.00024609	0.0012256	0.0012508	9.5936e-05	0.0014811	8.4072e-05	1.6785e-07	1.4863e-05	1.5589e-06	
0.032626	0.0073135	0.00037806	0.64289	0.0019971	0.0085857	0.016549	1.1908e-05	3.2909e-06	9.0789e-05	0.0014134	0.003099	0.01566	2.1299e-06	0.019533	1.8474e-06	0.010273	0.0084243	0.021194	0.0053306	0.0002439	0.001223	0.001258	9.5847e-05	0.0014788	8.4633e-05	1.676e-07	1.5041e-05	1.7244e-06	
0.032642	0.0073157	0.0003776	0.64348	0.0019822	0.0085826	0.016578	1.1769e-05	3.4596e-06	9.1302e-05	0.0014117	0.0030971	0.015663	2.0973e-06	0.019619	1.8031e-06	0.010278	0.008424	0.021171	0.0053305	0.00024174	0.0012204	0.0012652	9.5764e-05	0.0014764	8.5197e-05	1.6815e-07	1.523e-05	1.8887e-06	
0.032658	0.007318	0.00037713	0.64408	0.0019673	0.0085795	0.016609	1.1636e-05	3.6278e-06	9.182e-05	0.0014099	0.0030953	0.015666	2.0798e-06	0.019706	1.7606e-06	0.010284	0.0084237	0.021147	0.0053305	0.00023962	0.0012179	0.0012725	9.5686e-05	0.0014741	8.5762e-05	1.6924e-07	1.5427e-05	2.0513e-06	
0.032674	0.0073202	0.00037666	0.64468	0.0019524	0.0085765	0.016639	1.1497e-05	3.7898e-06	9.2319e-05	0.0014082	0.0030935	0.015669	2.0324e-06	0.019793	1.7146e-06	0.01029	0.0084234	0.021124	0.0053305	0.00023748	0.0012153	0.0012798	9.5601e-05	0.0014717	8.6321e-05	1.6773e-07	1.5618e-05	2.2056e-06	
0.03269	0.0073225	0.0003762	0.6453	0.0019376	0.0085734	0.016671	1.1365e-05	3.9518e-06	9.2824e-05	0.0014064	0.0030917	0.015672	2.0032e-06	0.019881	1.6708e-06	0.010296	0.0084231	0.021101	0.0053304	0.00023537	0.0012128	0.0012872	9.5522e-05	0.0014694	8.6882e-05	1.67e-07	1.582e-05	2.3587e-06	
0.032706	0.0073248	0.00037573	0.64592	0.0019228	0.0085704	0.016703	1.1227e-05	4.1076e-06	9.331e-05	0.0014047	0.0030899	0.015675	1.9443e-06	0.019969	1.6234e-06	0.010302	0.0084228	0.021078	0.0053304	0.00023324	0.0012102	0.0012945	9.5436e-05	0.001467	8.7435e-05	1.6368e-07	1.6017e-05	2.5035e-06	
0.032722	0.0073271	0.00037525	0.64653	0.001908	0.0085673	0.016734	1.1084e-05	4.2574e-06	9.3775e-05	0.0014029	0.003088	0.015678	1.8571e-06	0.020056	1.5726e-06	0.010308	0.0084224	0.021055	0.0053304	0.0002311	0.0012077	0.0013018	9.5343e-05	0.0014646	8.7982e-05	1.5787e-07	1.6209e-05	2.6402e-06	
0.032738	0.0073293	0.00037476	0.64713	0.0018931	0.0085642	0.016764	1.0936e-05	4.4012e-06	9.4221e-05	0.0014012	0.0030862	0.015681	2.2469e-06	0.020144	1.5185e-06	0.010314	0.0084221	0.021032	0.0053303	0.00022895	0.0012051	0.0013091	9.5244e-05	0.0014623	8.8521e-05	1.9587e-07	1.6395e-05	2.7688e-06	
0.032754	0.0073316	0.00037426	0.64773	0.0018782	0.0085611	0.016794	1.0783e-05	4.5391e-06	9.4647e-05	0.0013994	0.0030844	0.015684	2.6018e-06	0.020231	1.4609e-06	0.010319	0.0084218	0.021009	0.0053302	0.00022678	0.0012025	0.0013164	9.5138e-05	0.0014599	8.9053e-05	2.3083e-07	1.6577e-05	2.8892e-06	
0.03277	0.0073338	0.00037376	0.64833	0.0018634	0.008558	0.016824	1.0625e-05	4.6709e-06	9.5054e-05	0.0013976	0.0030826	0.015687	2.9221e-06	0.020318	1.4e-06	0.010325	0.0084215	0.020986	0.0053302	0.0002246	0.0012	0.0013236	9.5026e-05	0.0014575	8.9578e-05	2.6277e-07	1.6754e-05	3.0016e-06	
0.032786	0.0073361	0.00037326	0.64894	0.0018485	0.0085549	0.016856	1.0472e-05	4.8023e-06	9.5465e-05	0.0013959	0.0030807	0.01569	3.2801e-06	0.020405	1.3408e-06	0.010331	0.0084212	0.020963	0.0053301	0.00022245	0.0011974	0.0013309	9.4918e-05	0.0014551	9.0105e-05	2.9717e-07	1.694e-05	3.1123e-06	
0.032802	0.0073384	0.00037276	0.64955	0.0018337	0.0085518	0.016886	1.0314e-05	4.9275e-06	9.5857e-05	0.0013941	0.0030789	0.015693	3.6001e-06	0.020493	1.2781e-06	0.010337	0.0084209	0.02094	0.0053301	0.00022028	0.0011948	0.0013382	9.4804e-05	0.0014528	9.0625e-05	3.2831e-07	1.7121e-05	3.2146e-06	
0.032818	0.0073406	0.00037224	0.65015	0.0018189	0.0085487	0.016917	1.015e-05	5.0465e-06	9.6228e-05	0.0013923	0.003077	0.015696	3.8827e-06	0.02058	1.2119e-06	0.010343	0.0084205	0.020917	0.00533	0.0002181	0.0011922	0.0013455	9.4682e-05	0.0014504	9.1137e-05	3.5622e-07	1.7296e-05	3.3087e-06	
0.032834	0.0073429	0.00037173	0.65078	0.0018041	0.0085456	0.016948	9.993e-06	5.1656e-06	9.6606e-05	0.0013905	0.0030752	0.0157	4.211e-06	0.020669	1.1478e-06	0.010349	0.0084202	0.020894	0.00533	0.00021595	0.0011896	0.0013528	9.4567e-05	0.001448	9.1652e-05	3.8718e-07	1.7481e-05	3.4016e-06	
