Vicugna_pacos	Tursiops_truncatus	Sus_scrofa	Rangifer_tarandus	Platanista_minor	Platanista_gangetica	Physeter_catodon	Ovis_aries	Orcinus_orca	Neophocaena_asiaeorientalis	Muntiacus_muntjak	Monodon_monoceros	Lipotes_vexillifer	Hippopotamus_amphibius	Giraffa_camelopardalis	Cervus_elaphus	Catagonus_wagneri	Capra_hircus	Camelus_ferus	Camelus_bactrianus	Bubalus_bubalis	Bos_taurus	Bos_mutus	Bison_bison	Balaenoptera_acutorostrata	Axis_porcinus	
0.00047787	0.00012686	5.6268e-06	6.5918e-05	0.01	0.0034691	0.00082591	0.15604	0.0001518	0.00031592	0.0062419	0.0017932	0.004246	0.00012971	4.9234e-07	0.00029056	2.3689e-05	0.0033175	0.01	0.01	6.9312e-05	0.00016673	0.76915	0.0027496	3.0408e-05	0.031646	
0.00047063	0.00015446	5.7204e-06	6.4901e-05	0.01	0.0034666	0.0008213	0.15589	0.00015187	0.00031455	0.0062985	0.0017804	0.0042264	0.00011903	5.8894e-07	0.00028538	2.3949e-05	0.0033201	0.01	0.01	7.6004e-05	0.00016717	0.76991	0.0027463	2.9605e-05	0.031665	
0.00046328	0.00018118	5.8305e-06	6.3836e-05	0.01	0.0034641	0.00081701	0.15574	0.00015194	0.00031323	0.0066712	0.0017679	0.0042075	0.00011142	6.7912e-07	0.00028015	2.4245e-05	0.0033228	0.01	0.01	8.2605e-05	0.00016759	0.77067	0.0027429	2.8845e-05	0.031683	
0.00045583	0.00020551	5.9266e-06	6.2829e-05	0.01	0.0034615	0.00081254	0.15559	0.000152	0.00031187	0.007062	0.0017551	0.0041882	0.00010077	7.721e-07	0.00027499	2.4514e-05	0.0033256	0.01	0.01	8.9399e-05	0.00016803	0.77143	0.0027395	2.8055e-05	0.031702	
0.0004483	0.00022746	6.0091e-06	6.1771e-05	0.01	0.003459	0.00080788	0.15544	0.00015205	0.00031049	0.007444	0.0017422	0.0041686	8.7e-05	8.5816e-07	0.00026979	2.4756e-05	0.0033284	0.01	0.01	9.6087e-05	0.00016844	0.7722	0.0027362	2.8421e-05	0.031721	
0.00044097	0.00024865	6.11e-06	6.077e-05	0.01	0.0034565	0.00080358	0.1553	0.00015211	0.00030916	0.0078446	0.0017297	0.0041496	7.5587e-05	9.4717e-07	0.00026465	2.5037e-05	0.0033313	0.01	0.01	0.00010297	0.00016888	0.77297	0.0027328	2.8817e-05	0.03174	
0.00043353	0.00026908	6.196e-06	5.9826e-05	0.01	0.003454	0.00079961	0.15516	0.00015217	0.00030787	0.0082646	0.0017176	0.0041314	6.6165e-05	1.0394e-06	0.00025958	2.5287e-05	0.0033343	0.01	0.01	0.00011006	0.00016934	0.77376	0.0027295	2.9246e-05	0.03176	
0.00042629	0.00028879	6.3038e-06	5.8938e-05	0.01	0.0034515	0.00079597	0.15502	0.00015224	0.00030663	0.0083984	0.0017058	0.0041139	5.8376e-05	1.1352e-06	0.00025458	2.5578e-05	0.0033374	0.01	0.01	0.00011735	0.00016982	0.77456	0.0027262	2.9707e-05	0.031781	
0.00041895	0.0003061	6.3974e-06	5.7846e-05	0.01	0.003449	0.00079216	0.15489	0.00015229	0.00030536	0.0085421	0.0016938	0.004096	4.8663e-05	1.2237e-06	0.00024964	2.5842e-05	0.0033404	0.01	0.01	0.00012454	0.00017027	0.77536	0.0027229	3.0145e-05	0.031802	
0.00041153	0.00032107	6.4785e-06	5.6812e-05	0.01	0.0034465	0.0007882	0.15476	0.00015234	0.00030406	0.0086927	0.0016817	0.0040778	5.9435e-05	1.3158e-06	0.00024476	2.6081e-05	0.0033351	0.01	0.01	0.00013193	0.00017075	0.77617	0.0027196	3.0562e-05	0.031824	
0.00038895	0.00033533	6.5787e-06	5.6083e-05	0.01	0.0034441	0.00078457	0.15462	0.00015239	0.00030282	0.0088509	0.0016699	0.0040603	7.2103e-05	1.3994e-06	0.00023995	2.636e-05	0.0033296	0.01	0.01	0.00013923	0.00017121	0.77698	0.0027163	3.1018e-05	0.031847	
0.00036608	0.00034717	6.7058e-06	5.5298e-05	0.01	0.0034416	0.00078077	0.15449	0.00015243	0.00030154	0.0090055	0.0016579	0.0040425	8.1397e-05	1.4911e-06	0.00023509	2.6699e-05	0.0033243	0.01	0.01	0.00014674	0.00017168	0.77779	0.002713	3.1449e-05	0.031869	
0.00034376	0.00035818	6.8521e-06	5.4464e-05	0.01	0.0034391	0.00077725	0.15437	0.00015247	0.00030031	0.0091567	0.0016463	0.0040253	9.3151e-05	1.5453e-06	0.00023605	2.7077e-05	0.0033192	0.01	0.01	0.00015448	0.00017218	0.77863	0.0027098	3.1911e-05	0.03189	
0.00032116	0.00036679	6.9829e-06	5.3581e-05	0.01	0.0034366	0.00077357	0.15424	0.00015251	0.00029905	0.0093045	0.0016344	0.0040077	0.00010194	1.5925e-06	0.00023697	2.7426e-05	0.003314	0.01	0.01	0.00016211	0.00017266	0.77946	0.0027065	3.2349e-05	0.031911	
0.00031679	0.00050546	7.0985e-06	5.2649e-05	0.01	0.0034341	0.00076973	0.15411	0.00015251	0.00029776	0.0094489	0.0016224	0.0039899	0.00010784	1.6328e-06	0.00023787	2.7745e-05	0.0033087	0.01	0.01	0.00016961	0.00017311	0.78028	0.0027032	3.2764e-05	0.031931	
0.00031237	0.00064046	7.201e-06	5.1673e-05	0.01	0.0034316	0.00076575	0.15398	0.00015251	0.00029645	0.0095904	0.0016102	0.0039717	0.00011113	1.6666e-06	0.00023875	2.8039e-05	0.0033033	0.01	0.01	0.00017701	0.00017354	0.7811	0.0026999	3.3158e-05	0.031952	
0.00030807	0.00077791	7.3245e-06	5.0749e-05	0.01	0.0034291	0.00076208	0.15385	0.00015251	0.00029518	0.0097389	0.0015984	0.0039542	0.00011636	1.7033e-06	0.00023965	2.8376e-05	0.0032981	0.01	0.01	0.00018464	0.00017398	0.78193	0.0026966	3.3585e-05	0.031973	
0.00030371	0.00091166	7.4345e-06	4.9781e-05	0.01	0.0034266	0.00075827	0.15373	0.0001525	0.00029389	0.0098845	0.0015864	0.0039364	0.00011894	1.7336e-06	0.00024052	2.8688e-05	0.0032929	0.01	0.01	0.00019216	0.00017441	0.78275	0.0026933	3.3992e-05	0.031993	
0.00029948	0.0010414	7.5664e-06	4.8864e-05	0.01	0.0034241	0.00075422	0.15329	0.00015248	0.00029257	0.010037	0.0015742	0.0039183	0.00012365	1.7667e-06	0.00024142	2.9044e-05	0.0032877	0.01	0.01	0.00019991	0.00017486	0.7836	0.00269	3.4537e-05	0.032015	
0.00029519	0.0011735	7.6844e-06	4.7903e-05	0.01	0.0034215	0.00075002	0.15285	0.00015247	0.00029123	0.010187	0.0015619	0.0038999	0.00012568	1.7934e-06	0.00024229	2.9373e-05	0.0032826	0.01	0.01	0.00020755	0.00017529	0.78443	0.0026868	3.506e-05	0.032036	
0.00029085	0.0013018	7.789e-06	4.6898e-05	0.01	0.0034189	0.00074567	0.15241	0.00015245	0.00028987	0.010334	0.0015494	0.0038812	0.00012502	1.8136e-06	0.00024314	2.9677e-05	0.0032774	0.01	0.01	0.00021509	0.00017569	0.78526	0.0026834	3.5561e-05	0.032057	
0.00028663	0.0014327	7.9154e-06	4.5944e-05	0.01	0.0034164	0.00074166	0.15199	0.00015243	0.00028855	0.010488	0.0015372	0.0038632	0.00012642	1.8367e-06	0.00024401	3.0026e-05	0.0032568	0.01	0.01	0.00022286	0.00017612	0.78611	0.0026802	3.61e-05	0.032078	
0.00028235	0.0015658	8.0716e-06	4.5033e-05	0.01	0.0034139	0.00073792	0.15159	0.00015241	0.00028728	0.010649	0.0015254	0.0038458	0.00010344	1.8622e-06	0.0002449	2.9706e-05	0.0032365	0.01	0.01	0.00023083	0.00017657	0.78697	0.0026769	3.6673e-05	0.0321	
0.00027818	0.0017011	7.9547e-06	4.4163e-05	0.01	0.0034114	0.00073446	0.15119	0.00015241	0.00028605	0.010816	0.0015139	0.003829	8.364e-05	1.8901e-06	0.00024582	2.9441e-05	0.0032165	0.01	0.01	0.00023902	0.00017703	0.78784	0.0026737	3.7283e-05	0.032123	
0.00027394	0.0018324	7.8227e-06	4.3247e-05	0.01	0.0034089	0.00073085	0.15079	0.00015239	0.0002848	0.010981	0.0015022	0.0038119	9.5171e-05	1.911e-06	0.0002467	2.9147e-05	0.0031963	0.01	0.01	0.00024709	0.00017747	0.78871	0.0026704	3.7866e-05	0.032145	
0.00026966	0.00196	7.6773e-06	4.229e-05	0.01	0.0034064	0.00072712	0.15038	0.00015236	0.00028353	0.011142	0.0014904	0.0037945	0.00010406	1.9256e-06	0.00024756	2.8828e-05	0.0031761	0.01	0.01	0.00025505	0.00017789	0.78957	0.0026671	3.8427e-05	0.032167	
0.00026532	0.002084	7.5183e-06	4.1292e-05	0.01	0.0034039	0.00072325	0.14997	0.00015232	0.00028223	0.0113	0.0014784	0.0037769	0.00011036	1.934e-06	0.0002484	2.8486e-05	0.0031557	0.01	0.01	0.00026292	0.00017829	0.79043	0.0026638	3.8966e-05	0.032189	
0.00026094	0.0022044	7.3458e-06	4.2832e-05	0.01	0.0034013	0.00071925	0.14956	0.00015226	0.00028091	0.011456	0.0014662	0.003759	0.00011414	1.936e-06	0.00024921	2.8119e-05	0.0031352	0.01	0.01	0.00027069	0.00017867	0.79128	0.0026605	3.9484e-05	0.03221	
0.00025666	0.0023272	7.1955e-06	4.4433e-05	0.01	0.0033988	0.00071555	0.14916	0.00015222	0.00027963	0.011618	0.0014544	0.0037417	0.00011975	1.9407e-06	0.00025005	2.7793e-05	0.003115	0.01	0.01	0.00027868	0.00017906	0.79215	0.0026572	4.0039e-05	0.032232	
0.00025249	0.0024523	7.0638e-06	4.6092e-05	0.01	0.0033962	0.00071172	0.14876	0.00015218	0.00027833	0.011788	0.0014425	0.0037242	0.00012747	1.9474e-06	0.0002509	2.7504e-05	0.0030952	0.01	0.01	0.00028687	0.00017948	0.79302	0.002654	4.0569e-05	0.032255	
0.00024921	0.00258	6.9496e-06	4.7816e-05	0.01	0.0033937	0.00070818	0.14838	0.00015215	0.00027708	0.011965	0.0014309	0.0037073	0.00013743	1.9567e-06	0.00025178	2.7249e-05	0.0030756	0.01	0.01	0.0002953	0.00017991	0.79392	0.0026507	4.1136e-05	0.032278	
0.00024589	0.0027041	6.8235e-06	4.9493e-05	0.01	0.0033912	0.00070451	0.14799	0.0001521	0.0002758	0.012139	0.0014191	0.0036901	0.00024823	1.9599e-06	0.00025263	2.6972e-05	0.0030559	0.01	0.01	0.00030362	0.00018033	0.79481	0.0026475	4.1681e-05	0.032302	
0.00024264	0.0028298	6.7118e-06	5.122e-05	0.01	0.0033887	0.00070107	0.14761	0.00015206	0.00027455	0.012319	0.0014076	0.0036734	0.00037419	1.9643e-06	0.0002535	2.6724e-05	0.0030364	0.01	0.01	0.00031213	0.00018076	0.7957	0.0026442	4.2255e-05	0.032325	
0.00023936	0.0029527	6.5923e-06	5.2913e-05	0.01	0.0033861	0.00069756	0.14723	0.00015201	0.0002733	0.012498	0.001396	0.0036566	0.00049405	1.9638e-06	0.00025435	2.6461e-05	0.0030169	0.01	0.01	0.00032059	0.00018117	0.7966	0.002641	4.2816e-05	0.032349	
0.00023614	0.0030765	6.4835e-06	5.4645e-05	0.01	0.0033836	0.00069422	0.14685	0.00015196	0.00027206	0.012682	0.0013846	0.0036402	0.00062705	1.9635e-06	0.00025521	2.622e-05	0.0029976	0.01	0.01	0.00032919	0.00018159	0.79751	0.0026377	4.34e-05	0.032372	
0.0002329	0.0031976	6.3668e-06	5.6343e-05	0.01	0.0033811	0.00069082	0.14648	0.00015191	0.00027082	0.012864	0.0013732	0.0036236	0.00075344	1.9582e-06	0.00025605	2.5965e-05	0.0029782	0.01	0.01	0.00033773	0.000182	0.79841	0.0026345	4.397e-05	0.032396	
0.00022963	0.0033159	6.2429e-06	5.8011e-05	0.01	0.0033786	0.00068736	0.1461	0.00015184	0.00026956	0.013045	0.0013616	0.0036069	0.00087427	1.948e-06	0.00025688	2.5697e-05	0.0029588	0.01	0.01	0.00034623	0.00018239	0.79932	0.0026312	4.4527e-05	0.03242	
0.00022643	0.0034356	6.1307e-06	5.9721e-05	0.01	0.0033761	0.00068408	0.14572	0.00015178	0.00026833	0.013231	0.0013503	0.0035907	0.00101	1.9385e-06	0.00025772	2.5453e-05	0.0029396	0.01	0.01	0.00035489	0.0001828	0.80023	0.002628	4.511e-05	0.032444	
0.0002232	0.0035565	6.0108e-06	6.1398e-05	0.01	0.0033736	0.00068034	0.14535	0.00015172	0.00026712	0.013416	0.0013392	0.0035748	0.001139	1.9239e-06	0.00025854	2.5194e-05	0.0029204	0.01	0.01	0.00036349	0.00018319	0.80114	0.0026247	4.5674e-05	0.032468	
0.00021995	0.0036746	5.8829e-06	6.3041e-05	0.01	0.0033711	0.00067653	0.14497	0.00015165	0.00026591	0.013599	0.001328	0.0035588	0.0012614	1.9043e-06	0.00025935	2.4921e-05	0.0029011	0.01	0.01	0.00037203	0.00018356	0.80205	0.0026215	4.6225e-05	0.032492	
0.00021676	0.003794	5.7668e-06	6.4728e-05	0.01	0.0033686	0.00067291	0.1446	0.00015158	0.00026472	0.013787	0.0013171	0.0035432	0.0013996	1.8853e-06	0.00026016	2.4672e-05	0.002882	0.01	0.01	0.00038073	0.00018394	0.80297	0.0026182	4.6801e-05	0.032516	
0.00021362	0.0039146	5.6607e-06	6.6457e-05	0.01	0.0033661	0.00066947	0.14424	0.00015152	0.00026355	0.013982	0.0013063	0.0035279	0.001554	1.8667e-06	0.00026099	2.4444e-05	0.0028631	0.01	0.01	0.0003896	0.00018434	0.8039	0.002615	4.7402e-05	0.03254	
0.00021054	0.0040322	5.5463e-06	6.8147e-05	0.01	0.0033636	0.00066595	0.14387	0.00015144	0.00026237	0.014174	0.0012954	0.0035126	0.0016997	1.8428e-06	0.0002618	2.42e-05	0.0028441	0.01	0.01	0.00039839	0.00018471	0.80483	0.0026117	4.7987e-05	0.032565	
0.00020752	0.0041514	5.4439e-06	6.989e-05	0.01	0.0033612	0.00066263	0.14351	0.00015137	0.00026122	0.014373	0.0012848	0.0034976	0.0018664	1.82e-06	0.00026262	2.3981e-05	0.0028254	0.01	0.01	0.00040738	0.00018511	0.80576	0.0026085	4.8602e-05	0.03259	
0.00020447	0.0042674	5.3323e-06	7.159e-05	0.01	0.0033587	0.00065923	0.14315	0.00015129	0.00026005	0.014569	0.001274	0.0034824	0.0020222	1.7915e-06	0.00026342	2.3745e-05	0.0028065	0.01	0.01	0.00041628	0.00018548	0.8067	0.0026053	4.9198e-05	0.032615	
0.0002014	0.0043799	5.2374e-06	7.3245e-05	0.01	0.0033563	0.00065572	0.1428	0.0001512	0.00025887	0.014762	0.0012632	0.0034671	0.0021669	1.7573e-06	0.0002642	2.3546e-05	0.002788	0.01	0.01	0.00042509	0.00018583	0.80763	0.002602	4.9775e-05	0.032639	
0.00019828	0.0044945	5.1315e-06	7.4959e-05	0.01	0.0033538	0.00065244	0.14245	0.00015111	0.00025772	0.014963	0.0012526	0.0034522	0.0023357	1.7245e-06	0.000265	2.3325e-05	0.0027697	0.01	0.01	0.00043411	0.0001862	0.80857	0.0025988	5.0384e-05	0.032664	
0.00019514	0.0046055	5.0159e-06	7.6626e-05	0.01	0.0033514	0.00064906	0.1421	0.00015101	0.00025655	0.015161	0.0012419	0.0034371	0.0024924	1.6859e-06	0.00026577	2.3086e-05	0.0027513	0.01	0.01	0.00044303	0.00018655	0.80951	0.0025955	5.0974e-05	0.032689	
0.00019585	0.0047131	4.8902e-06	7.8248e-05	0.01	0.0033489	0.00064558	0.14175	0.0001509	0.00025536	0.015356	0.001231	0.0034219	0.0026376	1.6415e-06	0.00026653	2.2828e-05	0.0027328	0.01	0.01	0.00045186	0.00018688	0.81045	0.0025922	5.1543e-05	0.032714	
0.00019658	0.0048228	4.7778e-06	7.9929e-05	0.01	0.0033465	0.00064231	0.1414	0.0001508	0.0002542	0.015558	0.0012204	0.0034071	0.002807	1.5985e-06	0.0002673	2.2598e-05	0.0027145	0.01	0.01	0.0004609	0.00018723	0.81139	0.002589	5.2146e-05	0.032739	
0.0001973	0.0049287	4.6542e-06	8.1558e-05	0.01	0.003344	0.00063894	0.14106	0.00015069	0.00025303	0.015756	0.0012097	0.003392	0.0029619	1.5493e-06	0.00026804	2.2346e-05	0.0026962	0.01	0.01	0.00046983	0.00018755	0.81234	0.0025857	5.2726e-05	0.032764	
0.00019799	0.0050306	4.5187e-06	8.3133e-05	0.01	0.0033415	0.00063543	0.1407	0.00015056	0.00025183	0.015951	0.0011988	0.0033768	0.0031026	1.4937e-06	0.00026876	2.2071e-05	0.0026777	0.01	0.01	0.00047864	0.00018786	0.81327	0.0025825	5.3281e-05	0.032789	
0.00019872	0.0051356	4.3582e-06	8.4785e-05	0.01	0.0033391	0.00062197	0.14036	0.00015044	0.00025067	0.016155	0.0011882	0.003362	0.003274	1.4408e-06	0.00026951	2.1742e-05	0.0026595	0.01	0.01	0.00048772	0.00018818	0.81423	0.0025792	5.3879e-05	0.032814	
0.00019942	0.0052363	4.1836e-06	8.6376e-05	0.01	0.0033366	0.00060811	0.14001	0.00015031	0.00024949	0.016355	0.0011775	0.003347	0.0034279	1.3811e-06	0.00027023	2.1386e-05	0.0026412	0.01	0.01	0.00049665	0.00018848	0.81517	0.0025759	5.4449e-05	0.032839	
0.00019945	0.005333	3.9937e-06	8.804e-05	0.01	0.0033341	0.00059387	0.13968	0.00015017	0.00024828	0.016563	0.0011666	0.0033318	0.0040096	1.3236e-06	0.00027097	2.1001e-05	0.0026232	0.01	0.01	0.00050584	0.0001888	0.81614	0.0025727	5.4993e-05	0.032865	
0.00019944	0.005433	3.7883e-06	8.964e-05	0.01	0.0033317	0.00058051	0.13933	0.00015004	0.00024712	0.016767	0.0011561	0.0033171	0.0045115	1.2592e-06	0.00027168	2.0587e-05	0.002605	0.01	0.01	0.00051488	0.00018909	0.81709	0.0025694	5.5586e-05	0.03289	
0.00019942	0.0055286	3.6104e-06	9.1179e-05	0.01	0.0033292	0.00056672	0.139	0.00014989	0.00024593	0.016967	0.0011454	0.0033022	0.0049418	1.1977e-06	0.00027237	2.023e-05	0.0025871	0.01	0.01	0.0005242	0.00018941	0.81806	0.0025661	5.6149e-05	0.032915	
0.00019943	0.005627	3.452e-06	9.2655e-05	0.01	0.0033268	0.00055372	0.13866	0.00014975	0.00024478	0.017162	0.0011349	0.0032878	0.0054724	1.1295e-06	0.00027302	1.9912e-05	0.0025691	0.01	0.01	0.00053338	0.00018971	0.81903	0.0025629	5.5887e-05	0.03294	
0.00019947	0.0057282	3.3092e-06	9.4201e-05	0.01	0.0033243	0.00054144	0.13833	0.00014961	0.00024366	0.017366	0.0011247	0.0032738	0.0060984	1.0632e-06	0.0002737	1.9627e-05	0.0025514	0.01	0.01	0.00054281	0.00019002	0.82	0.0025596	5.5659e-05	0.032965	
0.00019948	0.005825	3.1534e-06	9.5686e-05	0.01	0.0033219	0.00052877	0.138	0.00014946	0.00024252	0.017565	0.0011144	0.0032596	0.0066697	9.9014e-07	0.00027435	1.9316e-05	0.0025335	0.01	0.01	0.0005521	0.00019031	0.82098	0.0025564	5.5406e-05	0.032991	
0.00019948	0.0059175	2.9842e-06	9.711e-05	0.01	0.0033194	0.00051572	0.13766	0.0001493	0.00024135	0.01776	0.0011039	0.0032451	0.0071912	9.1038e-07	0.00027498	1.898e-05	0.0025155	0.01	0.01	0.00056124	0.00019057	0.82194	0.0025531	5.5128e-05	0.033015	
0.0001995	0.0060127	2.8306e-06	9.8604e-05	0.01	0.003317	0.00050337	0.13733	0.00014914	0.00024022	0.017963	0.0010937	0.0032311	0.0078057	8.3256e-07	0.00027563	1.8676e-05	0.0024978	0.01	0.01	0.00057064	0.00019085	0.82292	0.0025498	5.4883e-05	0.033041	
0.0001995	0.006104	2.6653e-06	0.00010004	0.01	0.0033145	0.0004907	0.137	0.00014898	0.00023907	0.018162	0.0010833	0.0032169	0.0083734	7.4846e-07	0.00027625	1.835e-05	0.0024799	0.01	0.01	0.00057991	0.00019111	0.8239	0.0025465	5.4617e-05	0.033066	
0.00019954	0.0061912	2.7005e-06	0.00010142	0.01	0.003312	0.00047769	0.13666	0.0001488	0.0002379	0.018357	0.0010728	0.0032025	0.0088592	8.2078e-07	0.00027684	1.7839e-05	0.002462	0.01	0.01	0.00058904	0.00019135	0.82487	0.0025432	5.4328e-05	0.033091	
0.00019961	0.0062817	2.7461e-06	0.00010288	0.01	0.0033096	0.00046547	0.13633	0.00014863	0.00023677	0.018562	0.0010626	0.0031885	0.0089832	8.9533e-07	0.00027746	1.7373e-05	0.0024443	0.01	0.01	0.00059845	0.00019161	0.82585	0.00254	5.4075e-05	0.033116	
0.00019972	0.0063756	2.7748e-06	0.00010442	0.01	0.0033071	0.00045399	0.13601	0.00014846	0.00023568	0.018776	0.0010527	0.0031752	0.0091432	9.7229e-07	0.0002781	1.6843e-05	0.0024269	0.01	0.01	0.00060815	0.00019189	0.82685	0.0025367	5.3859e-05	0.033142	
0.00019986	0.0064655	2.8133e-06	0.00010604	0.01	0.0033047	0.00044318	0.1357	0.00014828	0.00023462	0.019	0.001043	0.0031623	0.0091008	1.0516e-06	0.00027876	1.6356e-05	0.0024097	0.01	0.01	0.00061813	0.00019219	0.82787	0.0025335	5.3677e-05	0.033169	
0.00020003	0.0065571	2.8581e-06	0.00010771	0.01	0.0033023	0.00043284	0.13539	0.00014811	0.00023359	0.019231	0.0010336	0.0031497	0.0090763	1.1318e-06	0.00027944	1.5897e-05	0.0023928	0.01	0.01	0.00062833	0.0001925	0.82889	0.0025303	5.3517e-05	0.033196	
0.00020018	0.0066457	2.8967e-06	0.00010935	0.01	0.0032998	0.00042234	0.13508	0.00014792	0.00023255	0.019461	0.0010241	0.0031371	0.0090444	1.2069e-06	0.0002801	1.5422e-05	0.0023758	0.01	0.01	0.00063845	0.0001928	0.82991	0.0025271	5.3344e-05	0.033223	
0.00020035	0.0067355	2.9401e-06	0.00011104	0.01	0.0032974	0.00041221	0.13478	0.00014774	0.00023152	0.019696	0.0010147	0.0031247	0.009027	1.2821e-06	0.00028077	1.4969e-05	0.002359	0.01	0.01	0.00064875	0.00019311	0.83095	0.0025238	5.319e-05	0.033251	
0.00020051	0.0068226	2.9779e-06	0.00011269	0.01	0.003295	0.00040197	0.13447	0.00014755	0.00023049	0.01993	0.0010053	0.0031122	0.0090034	1.3524e-06	0.00028143	1.4502e-05	0.0023421	0.01	0.01	0.00065899	0.0001934	0.83198	0.0025206	5.3023e-05	0.033278	
0.00020069	0.006911	3.0211e-06	0.00011438	0.01	0.0032926	0.00039211	0.13417	0.00014736	0.00022948	0.02017	0.00099601	0.0031001	0.0089952	1.4231e-06	0.00028209	1.4058e-05	0.0023254	0.01	0.01	0.00066942	0.00019371	0.83302	0.0025174	5.2876e-05	0.033306	
0.00020086	0.0069968	3.0591e-06	0.00011605	0.01	0.0032902	0.00038216	0.13387	0.00014716	0.00022846	0.02041	0.0009867	0.0030878	0.0089817	1.4892e-06	0.00028274	1.3603e-05	0.0023086	0.01	0.01	0.0006798	0.000194	0.83406	0.0025142	5.2719e-05	0.033333	
0.00020101	0.00708	3.092e-06	0.00011769	0.01	0.0032878	0.00037212	0.13357	0.00014696	0.00022743	0.020647	0.00097734	0.0030755	0.008963	1.5507e-06	0.00028337	1.3136e-05	0.0022919	0.01	0.01	0.00069014	0.00019427	0.8351	0.002511	5.2552e-05	0.033361	
0.00020116	0.0071607	3.1197e-06	0.0001193	0.01	0.0032853	0.00036199	0.13327	0.00014675	0.00022639	0.020883	0.00096792	0.0030631	0.008939	1.6076e-06	0.00028399	1.2658e-05	0.0022751	0.01	0.01	0.00070042	0.00019454	0.83614	0.0025077	5.2374e-05	0.033388	
0.00020133	0.0072424	3.152e-06	0.00011732	0.01	0.0032829	0.0003522	0.13297	0.00014653	0.00022537	0.021126	0.00095865	0.003051	0.0085215	1.6644e-06	0.00028462	1.2199e-05	0.0022585	0.01	0.01	0.00071088	0.00019481	0.83718	0.0025045	5.2214e-05	0.033416	
0.00020151	0.0073252	3.1888e-06	0.00011539	0.01	0.0032805	0.00034274	0.13267	0.00014632	0.00022436	0.021375	0.00094953	0.0030392	0.0081442	1.7213e-06	0.00028526	1.1758e-05	0.002242	0.01	0.01	0.00072151	0.00019509	0.83824	0.0025013	5.207e-05	0.033444	
0.00020168	0.0074052	3.2202e-06	0.00011342	0.01	0.0032781	0.00033317	0.13238	0.0001461	0.00022335	0.021622	0.00094035	0.0030272	0.0077531	1.7734e-06	0.00028588	1.1306e-05	0.0022254	0.01	0.01	0.00073209	0.00019536	0.8393	0.002498	5.1915e-05	0.033473	
0.00020184	0.0074827	3.2464e-06	0.00011143	0.01	0.0032756	0.00032352	0.13208	0.00014588	0.00022233	0.021867	0.00093111	0.0030152	0.0073499	1.8209e-06	0.00028648	1.0842e-05	0.0022089	0.01	0.01	0.00074261	0.00019561	0.84035	0.0024948	5.175e-05	0.033501	
0.00020199	0.0075576	3.2675e-06	0.0001094	0.01	0.0032732	0.00031378	0.13179	0.00014564	0.0002213	0.022111	0.00092184	0.0030031	0.0069342	1.8638e-06	0.00028707	1.0367e-05	0.0021923	0.01	0.01	0.00075309	0.00019585	0.8414	0.0024916	5.1575e-05	0.033529	
0.00020215	0.0076335	3.2932e-06	0.00010742	0.01	0.0032708	0.00030437	0.13149	0.00014541	0.00022029	0.022361	0.0009127	0.0029913	0.006558	1.9067e-06	0.00028767	9.9105e-06	0.0021759	0.01	0.01	0.00076374	0.00019609	0.84247	0.0024883	5.1417e-05	0.033557	
0.00020231	0.0077069	3.3137e-06	0.00010541	0.01	0.0032684	0.00029487	0.1312	0.00014517	0.00021927	0.02261	0.00090351	0.0029794	0.0061701	1.945e-06	0.00028826	9.4429e-06	0.0021594	0.01	0.01	0.00077435	0.00019633	0.84353	0.0024851	5.1248e-05	0.033585	
0.00020248	0.0077817	3.3397e-06	0.00010345	0.01	0.0032659	0.00028572	0.13091	0.00014493	0.00021827	0.022866	0.00089448	0.0029678	0.005823	1.9838e-06	0.00028885	8.9953e-06	0.0021431	0.01	0.01	0.00078514	0.00019657	0.8446	0.0024819	5.1098e-05	0.033614	
0.00020268	0.0078579	3.3713e-06	0.00010154	0.01	0.0032635	0.0002769	0.13063	0.00014469	0.00021729	0.02313	0.0008856	0.0029015	0.0055127	2.0231e-06	0.00028946	8.5668e-06	0.002127	0.01	0.01	0.00079614	0.00019682	0.84568	0.0024787	5.0967e-05	0.033643	
0.00020289	0.0079355	3.4086e-06	9.9684e-05	0.01	0.0032612	0.00026841	0.13035	0.00014445	0.00021634	0.023401	0.00087687	0.0028364	0.0052355	2.0629e-06	0.00029007	8.1565e-06	0.002111	0.01	0.01	0.00080734	0.00019709	0.84677	0.0024755	5.0854e-05	0.033673	
0.0002031	0.0080105	3.4407e-06	9.7796e-05	0.01	0.0032588	0.00025984	0.13007	0.00014421	0.00021537	0.02367	0.00086809	0.0027711	0.0049491	2.0981e-06	0.00029067	7.7358e-06	0.002095	0.01	0.01	0.00081849	0.00019734	0.84786	0.0024722	5.0731e-05	0.033702	
0.00020332	0.008087	3.4786e-06	9.5957e-05	0.01	0.0032564	0.00025159	0.12979	0.00014396	0.00021442	0.023947	0.00085946	0.0027071	0.0046932	2.1339e-06	0.00029129	7.3326e-06	0.0020791	0.01	0.01	0.00082985	0.0001976	0.84897	0.002469	5.0626e-05	0.033732	
0.00020357	0.008165	3.5224e-06	9.4166e-05	0.01	0.003254	0.00024363	0.12951	0.00014372	0.00021349	0.024233	0.00085098	0.0026444	0.0044649	2.1704e-06	0.00029191	6.9461e-06	0.0020632	0.01	0.01	0.00084141	0.00019787	0.85008	0.0024658	5.0539e-05	0.033762	
