Rousettus_aegyptiacus	Rhinolophus_ferrumequinum	Pteropus_giganteus	Pipistrellus_pipistrellus	Phyllostomus_discolor	Myotis_myotis	Myotis_lucifugus	Molossus_molossus	Miniopterus_natalensis	Megaderma_lyra	Hipposideros_armiger	Eptesicus_fuscus	Desmodus_rotundus	Artibeus_jamaicensis	Aeorestes_cinereus	
8.62e-07	2.5896e-06	1.6021e-05	1.137e-05	0.13012	0.0072276	0.012858	4.497e-05	0.023384	0.034699	4.5719e-07	1.3153e-05	1.078e-05	5.7484e-06	0.99836	
8.0969e-07	2.6667e-06	1.5828e-05	1.1671e-05	0.12472	0.0070711	0.013338	4.6183e-05	0.022562	0.033074	4.3529e-07	1.3123e-05	1.0916e-05	5.9115e-06	0.99835	
7.5961e-07	2.7578e-06	1.5646e-05	1.201e-05	0.11899	0.0066671	0.014189	4.8957e-05	0.021846	0.031734	4.1676e-07	1.3103e-05	1.1041e-05	6.0451e-06	0.99835	
7.1089e-07	2.8625e-06	1.5475e-05	1.2386e-05	0.11401	0.006274	0.015069	5.3155e-05	0.021212	0.030607	4.0076e-07	1.3091e-05	1.1181e-05	6.1917e-06	0.99835	
6.5543e-07	2.9579e-06	1.5295e-05	1.274e-05	0.10869	0.0058957	0.015993	5.4596e-05	0.020544	0.029386	3.7942e-07	1.3069e-05	1.1311e-05	6.3073e-06	0.99835	
6.0182e-07	3.0694e-06	1.5126e-05	1.3137e-05	0.10414	0.0055288	0.016954	5.7896e-05	0.019962	0.028379	3.6106e-07	1.3056e-05	1.1459e-05	6.4395e-06	0.99836	
5.4148e-07	3.171e-06	1.4947e-05	1.3512e-05	0.099273	0.0051578	0.0179	5.8364e-05	0.019346	0.027287	3.3739e-07	1.3032e-05	1.1595e-05	6.5404e-06	0.99836	
4.7451e-07	3.2634e-06	1.4759e-05	1.3867e-05	0.094076	0.005105	0.018804	5.6084e-05	0.018695	0.026106	3.0847e-07	1.2998e-05	1.172e-05	6.6108e-06	0.99836	
4.0073e-07	3.3466e-06	1.4561e-05	1.4201e-05	0.093579	0.0050771	0.019202	5.0965e-05	0.018005	0.024824	2.7412e-07	1.2953e-05	1.1834e-05	6.6456e-06	0.99836	
4.5505e-07	3.4208e-06	1.4348e-05	1.4516e-05	0.093009	0.0050488	0.019593	4.2973e-05	0.017272	0.023433	2.343e-07	1.2897e-05	1.1937e-05	6.6496e-06	0.99836	
5.0304e-07	3.4832e-06	1.4127e-05	1.4812e-05	0.092365	0.0050202	0.019978	6.062e-05	0.016496	0.021925	2.7346e-07	1.2831e-05	1.203e-05	6.6232e-06	0.99836	
5.516e-07	3.5582e-06	1.3915e-05	1.5143e-05	0.091865	0.0049924	0.020377	8.2268e-05	0.015814	0.020657	3.1568e-07	1.2772e-05	1.2138e-05	6.6097e-06	0.99836	
5.9382e-07	3.6247e-06	1.3694e-05	1.5455e-05	0.091294	0.0049643	0.02077	9.9965e-05	0.015092	0.019287	3.5232e-07	1.2704e-05	1.2235e-05	6.5659e-06	0.99836	
6.2976e-07	3.6827e-06	1.3464e-05	1.5749e-05	0.090652	0.0049358	0.021158	0.00011395	0.014328	0.017805	3.8349e-07	1.2625e-05	1.2322e-05	6.4916e-06	0.99836	
6.667e-07	3.7549e-06	1.3245e-05	1.5595e-05	0.090164	0.0049082	0.021561	0.00013255	0.013664	0.016579	4.183e-07	1.2556e-05	1.2426e-05	6.4331e-06	0.99837	
6.9728e-07	3.8184e-06	1.3017e-05	1.5425e-05	0.089607	0.0048803	0.021958	0.00014714	0.012961	0.015252	4.475e-07	1.2476e-05	1.252e-05	6.344e-06	0.99837	
7.2909e-07	3.8696e-06	1.2802e-05	1.5241e-05	0.088935	0.0048842	0.022337	0.00015808	0.012218	0.014937	4.6958e-07	1.2387e-05	1.2601e-05	7.5488e-06	0.99837	
7.5457e-07	3.9153e-06	1.2577e-05	1.5042e-05	0.088187	0.0048879	0.022711	0.00016534	0.011431	0.01459	4.8618e-07	1.2287e-05	1.2672e-05	8.7028e-06	0.99837	
7.81e-07	3.9742e-06	1.2363e-05	1.4871e-05	0.087597	0.004892	0.023099	0.00017678	0.010745	0.01431	5.0599e-07	1.2196e-05	1.2759e-05	9.9243e-06	0.99838	
8.085e-07	4.0232e-06	1.2159e-05	1.4727e-05	0.087147	0.0048965	0.023502	0.00019298	0.010146	0.013947	5.1972e-07	1.2113e-05	1.2864e-05	1.1218e-05	0.99838	
8.3653e-07	4.0839e-06	1.1964e-05	1.4605e-05	0.086812	0.0049013	0.023918	0.00021405	0.0096138	0.013646	5.3599e-07	1.2038e-05	1.2983e-05	1.2578e-05	0.9984	
8.5836e-07	4.1367e-06	1.1761e-05	1.447e-05	0.086423	0.004906	0.024329	0.00023095	0.009054	0.013317	5.4709e-07	1.1952e-05	1.3092e-05	1.3887e-05	0.99841	
8.7398e-07	4.1818e-06	1.1549e-05	1.4322e-05	0.085976	0.0049105	0.024735	0.00024382	0.0084644	0.012959	5.53e-07	1.1858e-05	1.3191e-05	1.5144e-05	0.99841	
8.9026e-07	4.239e-06	1.1345e-05	1.4198e-05	0.085648	0.0049154	0.025155	0.00026183	0.007943	0.012663	5.6162e-07	1.177e-05	1.3306e-05	1.6471e-05	0.99843	
9.0021e-07	4.288e-06	1.1133e-05	1.4059e-05	0.085262	0.0049201	0.025568	0.00027546	0.0073919	0.012338	5.6492e-07	1.1672e-05	1.3411e-05	1.7743e-05	0.99844	
1.1757e-06	4.3259e-06	1.0895e-05	1.3901e-05	0.084784	0.0049246	0.025974	0.00042286	0.0067918	0.011971	5.6169e-07	1.1562e-05	1.4532e-05	1.8934e-05	0.99845	
1.4739e-06	4.3517e-06	1.0673e-05	1.4391e-05	0.084224	0.0049288	0.026371	0.00055077	0.006144	0.01153	5.5141e-07	1.1439e-05	1.5609e-05	2.0058e-05	0.99846	
1.7939e-06	4.2156e-06	1.0466e-05	1.4847e-05	0.083575	0.0049329	0.02676	0.00066625	0.005444	0.011202	5.4873e-07	1.2141e-05	1.6641e-05	2.1134e-05	0.99846	
2.1377e-06	4.1033e-06	1.0271e-05	1.5367e-05	0.082822	0.0049374	0.027169	0.00069494	0.0048588	0.010162	5.5102e-07	1.2878e-05	1.7607e-05	2.2137e-05	0.99843	
2.5015e-06	4.0081e-06	1.0086e-05	1.5944e-05	0.082226	0.0049424	0.027594	0.00073576	0.0043512	0.0092989	5.5677e-07	1.3642e-05	1.8646e-05	2.3215e-05	0.99841	
2.8501e-06	3.9025e-06	9.8919e-06	1.6491e-05	0.081554	0.0049471	0.028012	0.00076907	0.0038087	0.0083578	5.5676e-07	1.4387e-05	1.9649e-05	2.4234e-05	0.99838	
3.2183e-06	3.8122e-06	9.7062e-06	1.7093e-05	0.078444	0.0049522	0.028446	0.0007368	0.0033346	0.0075695	5.599e-07	1.5159e-05	2.0724e-05	2.5331e-05	0.99836	
3.5724e-06	3.7128e-06	9.512e-06	1.7669e-05	0.075138	0.0049572	0.028873	0.00070041	0.0028316	0.0067181	5.5761e-07	1.5913e-05	2.1766e-05	2.6373e-05	0.99834	
3.9463e-06	3.6278e-06	9.3262e-06	1.8301e-05	0.072267	0.0049625	0.029316	0.00067471	0.0023907	0.0060026	5.5838e-07	1.6694e-05	2.2881e-05	2.749e-05	0.99832	
4.3085e-06	3.5358e-06	9.1332e-06	1.8912e-05	0.069256	0.0049677	0.029755	0.00064396	0.0023557	0.0052442	5.5438e-07	1.7461e-05	2.397e-05	2.856e-05	0.9983	
4.6595e-06	3.4368e-06	8.9332e-06	1.9504e-05	0.066106	0.0049728	0.030189	0.00060818	0.0023167	0.0044424	5.457e-07	1.8214e-05	2.5034e-05	2.9586e-05	0.99828	
4.9997e-06	3.3308e-06	8.7262e-06	2.0076e-05	0.062809	0.0049778	0.030619	0.00056722	0.0022736	0.0035948	5.3238e-07	1.8954e-05	2.6076e-05	3.057e-05	0.99825	
5.3561e-06	3.2369e-06	8.5259e-06	2.0697e-05	0.059248	0.0049831	0.031062	0.00053529	0.0022384	0.0028644	5.2123e-07	1.9716e-05	2.6655e-05	3.1465e-05	0.99813	
5.7288e-06	3.1536e-06	8.3315e-06	2.1365e-05	0.056081	0.0049887	0.031519	0.0005108	0.00221	0.0022299	5.1196e-07	2.05e-05	2.7271e-05	3.2414e-05	0.99801	
6.0903e-06	3.0639e-06	8.1304e-06	2.2014e-05	0.052765	0.0049942	0.031971	0.00048187	0.002178	0.0015602	4.9812e-07	2.127e-05	2.787e-05	3.3322e-05	0.99789	
6.4414e-06	2.9682e-06	7.9228e-06	2.2645e-05	0.049311	0.0049996	0.03242	0.00044868	0.0021425	0.00085719	4.7989e-07	2.2027e-05	2.8455e-05	3.419e-05	0.99776	
6.7822e-06	2.8663e-06	7.7087e-06	2.3259e-05	0.045709	0.0050049	0.032864	0.00041105	0.0021036	0.00078452	4.5723e-07	2.2772e-05	2.9026e-05	3.5019e-05	0.99764	
7.1391e-06	2.7751e-06	7.5005e-06	2.3921e-05	0.042504	0.0050105	0.033322	0.00038089	0.0020716	0.00072249	4.3641e-07	2.3539e-05	2.9632e-05	3.5903e-05	0.99752	
7.4844e-06	2.6771e-06	7.2853e-06	2.464e-05	0.039138	0.0050164	0.033796	0.00033796	0.0020552	0.0006543	4.1092e-07	2.4332e-05	3.0222e-05	3.6743e-05	0.99699	
7.8489e-06	2.5907e-06	7.077e-06	2.542e-05	0.036188	0.0050227	0.034285	0.00030388	0.0020452	0.00059718	3.8774e-07	2.5152e-05	3.0854e-05	3.7647e-05	0.9965	
8.2339e-06	2.5152e-06	6.8755e-06	2.5408e-05	0.033602	0.0050293	0.03479	0.00027712	0.0020415	0.00054951	3.6666e-07	2.6001e-05	3.1531e-05	3.862e-05	0.99605	
8.6408e-06	2.4497e-06	6.6806e-06	2.5423e-05	0.031336	0.0050158	0.03532	0.0002565	0.002044	0.00050997	3.475e-07	2.6879e-05	3.2257e-05	3.9665e-05	0.99564	
9.0357e-06	2.3786e-06	6.4792e-06	2.5426e-05	0.028966	0.0050022	0.035844	0.00023228	0.0020435	0.00046605	3.2401e-07	2.7745e-05	3.2965e-05	4.0665e-05	0.99522	
9.4536e-06	2.3172e-06	6.2842e-06	2.5456e-05	0.02689	0.004989	0.036386	0.00021356	0.0020492	0.00042953	3.0232e-07	2.8643e-05	3.3724e-05	4.1741e-05	0.99484	
9.8962e-06	2.265e-06	6.0956e-06	2.5515e-05	0.024703	0.0049195	0.036954	0.00019956	0.0020613	0.00039948	2.823e-07	2.9571e-05	3.4449e-05	4.2766e-05	0.99449	
1.0365e-05	2.2215e-06	5.9131e-06	2.5603e-05	0.022764	0.0048519	0.037543	0.00018964	0.0020799	0.00037502	2.6375e-07	3.0533e-05	3.5223e-05	4.386e-05	0.99417	
1.0858e-05	2.1852e-06	5.7355e-06	2.572e-05	0.020733	0.004786	0.038151	0.00018395	0.0020062	0.00035488	2.4606e-07	3.1529e-05	3.5968e-05	4.4906e-05	0.99387	
1.1338e-05	2.1439e-06	5.5518e-06	2.5825e-05	0.018608	0.0047196	0.038755	0.00017539	0.0019285	0.00033141	2.2428e-07	3.251e-05	3.6694e-05	4.5908e-05	0.99358	
1.1841e-05	2.1088e-06	5.3721e-06	2.5954e-05	0.016704	0.0046548	0.039375	0.00016945	0.0018591	0.00031149	2.0296e-07	3.3518e-05	3.7464e-05	4.6972e-05	0.9933	
1.2367e-05	2.0796e-06	5.1963e-06	2.6108e-05	0.014995	0.0045914	0.040013	0.00016595	0.0017974	0.00029473	1.8194e-07	3.4554e-05	3.8278e-05	4.8099e-05	0.99304	
1.2918e-05	2.0562e-06	5.0243e-06	2.6287e-05	0.01346	0.0045294	0.040669	0.00016481	0.0017427	0.00028085	1.6107e-07	3.562e-05	3.9139e-05	4.9294e-05	0.99281	
1.3456e-05	2.0284e-06	4.8466e-06	2.6455e-05	0.011866	0.004467	0.04132	0.0001611	0.0016849	0.00026419	1.3642e-07	3.6671e-05	3.9983e-05	5.0447e-05	0.99257	
1.398e-05	1.9959e-06	4.6628e-06	2.6611e-05	0.010199	0.0044042	0.041965	0.0001546	0.0016233	0.00024447	1.0778e-07	3.7707e-05	4.0807e-05	5.1553e-05	0.99232	
1.4489e-05	1.9232e-06	4.4728e-06	2.6795e-05	0.0084541	0.004343	0.04263	0.00014518	0.0015565	0.000271	1.1992e-07	3.8775e-05	4.1611e-05	5.2612e-05	0.99209	
1.5026e-05	1.8585e-06	4.2872e-06	2.7009e-05	0.0069044	0.0042833	0.043316	0.00013852	0.0014978	0.00030189	1.317e-07	3.9877e-05	4.2466e-05	5.3746e-05	0.99188	
1.5548e-05	1.7883e-06	4.0954e-06	2.7209e-05	0.0067961	0.0042231	0.043995	0.000129	0.0014351	0.00032918	1.3969e-07	4.0961e-05	4.33e-05	5.4827e-05	0.99167	
1.6102e-05	1.727e-06	3.9089e-06	2.7444e-05	0.0066708	0.0041646	0.044698	0.00012256	0.0013812	0.0003621	1.4773e-07	4.2085e-05	4.4109e-05	5.5858e-05	0.99071	
1.6691e-05	1.6738e-06	3.7275e-06	2.7715e-05	0.0065777	0.0041077	0.045426	0.00011887	0.001335	0.0004016	1.5588e-07	4.3251e-05	4.4977e-05	5.6978e-05	0.98983	
1.7263e-05	1.6151e-06	3.5396e-06	2.797e-05	0.0064666	0.0040502	0.046146	0.0001123	0.0012849	0.00043658	1.6005e-07	4.4396e-05	4.5821e-05	5.8042e-05	0.98893	
1.7816e-05	1.5505e-06	3.3449e-06	2.8207e-05	0.0063365	0.0039923	0.046856	0.00010271	0.0012307	0.00046705	1.6018e-07	4.552e-05	4.6639e-05	5.9052e-05	0.988	
1.8408e-05	1.4951e-06	3.1561e-06	2.8486e-05	0.0062417	0.0039361	0.047595	9.6242e-05	0.001185	0.00050526	1.6077e-07	4.669e-05	4.7524e-05	6.0161e-05	0.98716	
1.8972e-05	1.4316e-06	2.9587e-06	2.8737e-05	0.0061235	0.003879	0.048318	8.5935e-05	0.0011333	0.00053929	1.5664e-07	4.7828e-05	4.8372e-05	6.1198e-05	0.98627	
1.9588e-05	1.3832e-06	2.7701e-06	2.8964e-05	0.0060705	0.0038209	0.049029	7.1527e-05	0.0010756	0.00054919	1.5497e-07	4.8937e-05	4.9387e-05	6.058e-05	0.98532	
2.026e-05	1.345e-06	2.5891e-06	2.9243e-05	0.0060564	0.0037604	0.049707	6.1394e-05	0.0010288	0.00056734	1.5452e-07	5.0104e-05	5.0503e-05	6.0073e-05	0.9845	
2.0985e-05	1.315e-06	2.4142e-06	2.9573e-05	0.0060763	0.0037019	0.050415	5.415e-05	0.00099056	0.00059359	1.5486e-07	5.1327e-05	5.172e-05	5.9661e-05	0.98377	
2.1767e-05	1.293e-06	2.2452e-06	2.9963e-05	0.006131	0.0036455	0.051154	4.9261e-05	0.00095998	0.00063143	1.5602e-07	5.144e-05	5.3044e-05	5.9341e-05	0.98313	
2.2513e-05	1.2638e-06	2.0677e-06	3.0321e-05	0.0061607	0.0035881	0.051877	4.1059e-05	0.00092419	0.00066193	1.5236e-07	5.1532e-05	5.4308e-05	5.8949e-05	0.98245	
2.3318e-05	1.2433e-06	1.896e-06	3.0735e-05	0.0062303	0.0035327	0.052632	3.5359e-05	0.00089688	0.0007041	1.4991e-07	5.1651e-05	5.5697e-05	5.8659e-05	0.98184	
2.4087e-05	1.2159e-06	1.716e-06	3.1116e-05	0.0062744	0.0034763	0.053371	2.6511e-05	0.00086463	0.00073846	1.4266e-07	5.175e-05	5.7024e-05	5.8298e-05	0.98119	
2.4819e-05	1.1814e-06	1.5277e-06	3.1463e-05	0.0062935	0.0034189	0.054094	3.3192e-05	0.00090468	0.00076542	1.3058e-07	5.1827e-05	5.829e-05	5.7863e-05	0.98051	
2.5448e-05	1.302e-06	1.5594e-06	3.1867e-05	0.0062901	0.0033635	0.054849	3.7041e-05	0.00093868	0.00078554	1.1284e-07	5.1931e-05	5.9504e-05	5.7362e-05	0.9799	
2.6051e-05	1.4076e-06	1.5855e-06	3.2243e-05	0.0062657	0.0033073	0.055591	3.8276e-05	0.00096841	0.00080072	1.4711e-07	5.2018e-05	6.0672e-05	5.6798e-05	0.97926	
2.6689e-05	1.5234e-06	1.6114e-06	3.2661e-05	0.0062652	0.0032525	0.056357	4.0154e-05	0.0010032	0.00082207	1.8254e-07	5.2123e-05	6.1915e-05	5.6298e-05	0.97868	
2.736e-05	1.649e-06	1.6368e-06	3.3118e-05	0.0062853	0.0031991	0.057145	4.2507e-05	0.0010427	0.00084915	2.1893e-07	5.2243e-05	6.3228e-05	5.5851e-05	0.97814	
2.8063e-05	1.7845e-06	1.6617e-06	3.3614e-05	0.0063252	0.0031468	0.057954	4.5324e-05	0.0010872	0.0008821	2.5632e-07	5.2378e-05	6.4611e-05	5.5454e-05	0.97764	
2.8752e-05	1.9144e-06	1.682e-06	3.4095e-05	0.0063532	0.0030941	0.058757	4.6138e-05	0.0011289	0.00091129	2.8966e-07	5.2503e-05	6.597e-05	5.5021e-05	0.97712	
2.9427e-05	2.0388e-06	1.6978e-06	3.4561e-05	0.0063695	0.0030412	0.059554	4.4961e-05	0.0011681	0.00093682	3.1896e-07	5.2618e-05	6.7307e-05	5.4552e-05	0.9766	
3.0137e-05	2.1746e-06	1.7133e-06	3.507e-05	0.0064077	0.0029896	0.060375	4.4413e-05	0.0012128	0.00096903	3.4968e-07	5.275e-05	6.8721e-05	5.4138e-05	0.97612	
3.0835e-05	2.305e-06	1.7245e-06	3.5566e-05	0.0064349	0.0029376	0.061191	4.1938e-05	0.0012551	0.00099771	3.7647e-07	5.2872e-05	7.0114e-05	5.369e-05	0.97563	
3.157e-05	2.4478e-06	1.7353e-06	3.6107e-05	0.0064845	0.002887	0.062031	4.0075e-05	0.0013033	0.0010336	4.0486e-07	5.3011e-05	7.1588e-05	5.3297e-05	0.97518	
3.2345e-05	2.6041e-06	1.7458e-06	3.6699e-05	0.0065579	0.0028375	0.062897	3.8804e-05	0.0013582	0.0010775	4.3518e-07	5.3167e-05	7.3148e-05	5.2959e-05	0.973	
3.316e-05	2.7739e-06	1.7559e-06	3.7339e-05	0.0066537	0.0027892	0.063787	3.7921e-05	0.0014197	0.0011294	4.6724e-07	5.3339e-05	7.479e-05	5.267e-05	0.97097	
3.4018e-05	2.9621e-06	1.7663e-06	3.8034e-05	0.0067744	0.0027421	0.064703	3.7492e-05	0.0014891	0.0011908	5.0153e-07	5.3528e-05	7.6522e-05	5.2433e-05	0.96911	
3.4922e-05	3.1676e-06	1.7764e-06	3.8788e-05	0.0069223	0.0026961	0.065647	3.7523e-05	0.0015671	0.001263	5.3835e-07	5.3734e-05	7.6646e-05	5.2249e-05	0.96739	
3.588e-05	3.3948e-06	1.7867e-06	3.962e-05	0.0071033	0.0026514	0.066623	3.8247e-05	0.001656	0.0013492	5.7865e-07	5.2574e-05	7.6806e-05	5.2124e-05	0.96581	
3.6896e-05	3.646e-06	1.7972e-06	4.053e-05	0.0073211	0.0026079	0.067632	3.9727e-05	0.0017574	0.0014517	6.2289e-07	5.1454e-05	7.7002e-05	5.2059e-05	0.96438	
3.7968e-05	3.9216e-06	1.8077e-06	4.1519e-05	0.0075765	0.0025655	0.068672	4.1883e-05	0.0018717	0.0015749	6.7093e-07	5.0368e-05	7.6037e-05	5.205e-05	0.96306	
3.9012e-05	4.1847e-06	1.8131e-06	4.2472e-05	0.0078103	0.0025227	0.069701	4.1786e-05	0.0019795	0.0016887	7.1345e-07	4.9264e-05	7.5047e-05	5.1996e-05	0.96169	
4.0029e-05	4.4353e-06	1.8136e-06	4.3391e-05	0.0080227	0.0024795	0.070718	3.9412e-05	0.0020808	0.0017934	7.5041e-07	4.8141e-05	7.4033e-05	5.1898e-05	0.96029	
4.1017e-05	4.6729e-06	1.8088e-06	4.4273e-05	0.0082126	0.0024358	0.071722	3.464e-05	0.0021753	0.0018886	7.8159e-07	4.6996e-05	7.2989e-05	5.1752e-05	0.95883	
4.2083e-05	4.9442e-06	1.8054e-06	4.5112e-05	0.0084547	0.0023916	0.072711	2.6859e-05	0.0022621	0.0020083	8.1904e-07	4.5826e-05	7.2034e-05	5.1686e-05	0.9573	
4.3242e-05	5.2589e-06	1.8037e-06	4.5517e-05	0.0087635	0.0023727	0.073261	2.1866e-05	0.0022883	0.0020152	8.6454e-07	4.5525e-05	7.1173e-05	5.1712e-05	0.95469	
4.4501e-05	5.6227e-06	1.8039e-06	4.5997e-05	0.0091499	0.0023546	0.073838	1.8147e-05	0.002326	0.0020382	9.1885e-07	4.5254e-05	7.0398e-05	5.1829e-05	0.9524	
4.5869e-05	6.0428e-06	1.8059e-06	4.6559e-05	0.0096278	0.0023372	0.074442	1.5376e-05	0.0023762	0.0020786	9.8305e-07	4.5012e-05	6.9705e-05	5.204e-05	0.95039	
4.7356e-05	6.1437e-06	1.8098e-06	4.7077e-05	0.010216	0.0023195	0.075033	9.2389e-06	0.0024167	0.0021404	1.062e-06	4.475e-05	6.9091e-05	5.2346e-05	0.94826	
4.878e-05	6.2299e-06	1.8075e-06	4.7554e-05	0.010369	0.0023014	0.075612	1.2999e-05	0.0024498	0.0021902	1.1341e-06	4.4467e-05	6.8727e-05	5.3091e-05	0.94598	
5.0315e-05	6.3379e-06	1.8065e-06	4.8104e-05	0.010578	0.002284	0.076216	1.7339e-05	0.0024942	0.0022592	1.2173e-06	4.421e-05	6.8416e-05	5.3936e-05	0.94397	
5.1786e-05	6.4313e-06	1.7994e-06	4.8612e-05	0.01075	0.0022662	0.076807	1.9181e-05	0.0025312	0.0023157	1.2903e-06	4.3932e-05	6.8074e-05	5.4704e-05	0.94183	
5.3201e-05	6.512e-06	1.7864e-06	4.9081e-05	0.010891	0.0022481	0.077387	1.8669e-05	0.0025619	0.0023614	1.354e-06	4.3636e-05	6.7704e-05	5.5401e-05	0.93956	
5.4562e-05	6.58e-06	1.7674e-06	4.9626e-05	0.010673	0.0022307	0.077993	1.8755e-05	0.0026038	0.0023965	1.4087e-06	4.3366e-05	6.7387e-05	5.6202e-05	0.93761	
5.6031e-05	6.6692e-06	1.7497e-06	5.0252e-05	0.010511	0.002214	0.078626	1.9436e-05	0.0026581	0.0024499	1.4741e-06	4.3122e-05	6.7122e-05	5.7109e-05	0.93588	
5.7442e-05	6.7441e-06	1.7261e-06	5.083e-05	0.010314	0.0021969	0.079245	1.7639e-05	0.0027044	0.0024913	1.5294e-06	4.2858e-05	6.6827e-05	5.7934e-05	0.93403	
5.8791e-05	6.8051e-06	1.6961e-06	5.1363e-05	0.010079	0.0021795	0.07985	3.3211e-05	0.002743	0.0025212	1.5748e-06	4.258e-05	6.65e-05	5.868e-05	0.93207	
6.0262e-05	6.8899e-06	1.6682e-06	5.1987e-05	0.0098077	0.0021617	0.080443	4.4204e-05	0.0027664	0.0025716	1.6324e-06	4.2332e-05	6.6145e-05	5.9354e-05	0.93037	
6.1675e-05	7.7157e-06	1.6343e-06	5.2568e-05	0.0094991	0.0021437	0.081025	5.1915e-05	0.0027834	0.0026108	1.6779e-06	4.2065e-05	6.5762e-05	5.9957e-05	0.92857	
6.323e-05	7.9641e-06	1.6024e-06	5.3245e-05	0.0092612	0.0021263	0.081636	6.2896e-05	0.0028126	0.0026722	1.738e-06	4.1827e-05	6.5438e-05	6.0674e-05	0.927	
6.4724e-05	8.1984e-06	1.5644e-06	5.3872e-05	0.0085122	0.0021086	0.082233	7.0114e-05	0.0028346	0.0027207	1.7875e-06	4.1569e-05	6.5315e-05	6.1921e-05	0.92533	
6.5141e-05	8.6343e-06	1.5593e-06	5.4589e-05	0.0078855	0.002092	0.082419	8.0985e-05	0.0027722	0.0026935	1.7495e-06	4.1336e-05	6.5238e-05	6.3298e-05	0.92385	
6.5529e-05	9.0436e-06	1.5487e-06	5.5267e-05	0.0072081	0.0020751	0.082601	8.8609e-05	0.0027031	0.0026566	1.7029e-06	4.1088e-05	6.5141e-05	6.4604e-05	0.9223	
6.5958e-05	9.4958e-06	1.5379e-06	5.6016e-05	0.0066129	0.0020587	0.08279	9.8523e-05	0.0026443	0.0026326	1.6635e-06	4.0857e-05	6.5077e-05	6.6005e-05	0.92088	
6.6367e-05	9.9298e-06	1.5223e-06	5.6735e-05	0.0067262	0.0020421	0.082977	0.00010564	0.0025808	0.0026021	1.6177e-06	4.0613e-05	6.4999e-05	6.7332e-05	0.91943	
6.6759e-05	1.0349e-05	1.502e-06	5.7431e-05	0.0068248	0.0020254	0.083162	0.00011023	0.002513	0.0025658	1.5661e-06	4.0359e-05	6.4907e-05	6.8611e-05	0.91793	
6.7136e-05	1.0754e-05	1.4773e-06	5.8106e-05	0.0069096	0.0020085	0.083345	0.00011237	0.0024412	0.0025239	1.5089e-06	4.0095e-05	6.4803e-05	6.9843e-05	0.91639	
6.755e-05	1.1199e-05	1.4521e-06	5.8844e-05	0.0070209	0.0019921	0.083535	0.00011652	0.0023788	0.0024939	1.458e-06	3.9846e-05	6.473e-05	7.1162e-05	0.91498	
6.7949e-05	1.1629e-05	1.4224e-06	5.956e-05	0.0071183	0.0019756	0.083722	0.00011822	0.0023126	0.0024585	1.4017e-06	3.9586e-05	6.4644e-05	7.2435e-05	0.91354	
6.8386e-05	1.2102e-05	1.3922e-06	6.0344e-05	0.0072433	0.0019595	0.083916	0.00012201	0.0022552	0.0024345	1.3515e-06	3.9343e-05	6.459e-05	7.3797e-05	0.91221	
6.8865e-05	1.2561e-05	1.362e-06	6.1105e-05	0.0073546	0.0019433	0.084109	0.0001234	0.0021943	0.0024056	1.2959e-06	3.909e-05	6.4524e-05	7.5115e-05	0.91085	
6.9388e-05	1.3066e-05	1.3313e-06	6.1844e-05	0.0074959	0.0019269	0.0843	0.00012708	0.0021423	0.0023881	1.2466e-06	3.8826e-05	6.449e-05	7.6528e-05	0.90946	
6.9891e-05	1.3554e-05	1.2961e-06	6.2558e-05	0.0076212	0.0019104	0.084488	0.00012813	0.0020863	0.002365	1.1915e-06	3.8551e-05	6.4442e-05	7.789e-05	0.90803	
7.0441e-05	1.4094e-05	1.2606e-06	6.3346e-05	0.0077798	0.0018944	0.084684	0.00013174	0.0020391	0.0023538	1.1428e-06	3.8293e-05	6.4428e-05	7.9357e-05	0.90673	
7.0968e-05	1.4611e-05	1.2202e-06	6.4103e-05	0.0079192	0.0018782	0.084877	0.00013241	0.0019874	0.0023361	1.0879e-06	3.8023e-05	6.4399e-05	8.0762e-05	0.90538	
7.0652e-05	1.4729e-05	1.1971e-06	6.4974e-05	0.0080283	0.0018627	0.085081	0.00011003	0.0019513	0.0023465	1.0554e-06	3.778e-05	6.4334e-05	8.2065e-05	0.9042	
7.0281e-05	1.4884e-05	1.1657e-06	6.5973e-05	0.0081077	0.0018478	0.085295	9.4305e-05	0.001926	0.0023763	1.0317e-06	3.7564e-05	6.4231e-05	8.3266e-05	0.90317	
6.9879e-05	1.502e-05	1.1288e-06	6.7113e-05	0.0081702	0.0018327	0.085505	7.4133e-05	0.0018951	0.0023964	1.0004e-06	3.7373e-05	6.4105e-05	8.4378e-05	0.90229	
6.9539e-05	1.5196e-05	1.0929e-06	6.809e-05	0.0082752	0.0018181	0.085726	5.9377e-05	0.0018745	0.0024352	9.7726e-07	3.711e-05	6.4024e-05	8.5627e-05	0.90077	
6.9165e-05	1.5351e-05	1.0513e-06	6.9012e-05	0.0083521	0.0018034	0.085942	7.203e-05	0.0018473	0.0024634	9.464e-07	3.6829e-05	6.3917e-05	8.6784e-05	0.89917	
6.8838e-05	1.5536e-05	1.0097e-06	7.0034e-05	0.0084654	0.0017891	0.086167	8.7956e-05	0.0018274	0.0025062	9.2099e-07	3.6568e-05	6.3847e-05	8.8057e-05	0.89773	
