Trachemys_scripta	Terrapene_carolina	Pelodiscus_sinensis	Mauremys_reevesii	Gopherus_evgoodei	Dermochelys_coriacea	Chrysemys_picta	Chelonoidis_abingdonii	Chelonia_mydas	
0.00018859	4.6999e-05	3.5517e-07	5.5547e-05	0.00010163	3.1588e-06	0.00059213	2.2891e-05	3.2729e-06	
0.00018956	4.6989e-05	3.4343e-07	5.6337e-05	0.00010262	3.1826e-06	0.00058924	2.2873e-05	3.2844e-06	
0.00019054	4.6982e-05	3.3789e-07	5.7152e-05	0.00010363	3.2072e-06	0.00058641	2.2861e-05	3.299e-06	
0.00019153	4.6978e-05	3.3829e-07	5.7995e-05	0.00010465	3.2325e-06	0.00058363	2.2856e-05	3.3169e-06	
0.00019252	4.6977e-05	3.4467e-07	5.8865e-05	0.00010569	3.2587e-06	0.00058092	2.2856e-05	3.338e-06	
0.0001935	4.6967e-05	3.4637e-07	5.9717e-05	0.00010671	3.2804e-06	0.00057815	2.2848e-05	3.3529e-06	
0.00019447	4.6947e-05	3.413e-07	6.055e-05	0.00010771	3.2977e-06	0.00057535	2.2833e-05	3.3616e-06	
0.00019545	4.6931e-05	3.4222e-07	6.1411e-05	0.00010873	3.3157e-06	0.00057261	2.2824e-05	3.3735e-06	
0.00019643	4.6918e-05	3.4917e-07	6.23e-05	0.00010977	3.3346e-06	0.00056991	2.2821e-05	3.3888e-06	
0.00019741	4.6908e-05	3.6245e-07	6.3218e-05	0.00011082	3.3544e-06	0.00056728	2.2824e-05	3.4074e-06	
0.00019839	4.6889e-05	3.6919e-07	6.4119e-05	0.00011186	3.3698e-06	0.0005646	2.2819e-05	3.4201e-06	
0.00019937	4.6873e-05	3.8258e-07	6.505e-05	0.00011291	3.3862e-06	0.00056199	2.2821e-05	3.4362e-06	
0.00020036	4.6861e-05	4.0324e-07	6.6011e-05	0.00011398	3.4034e-06	0.00055942	2.2828e-05	3.4558e-06	
0.00020136	4.6852e-05	4.3217e-07	6.7005e-05	0.00011507	3.4216e-06	0.00055691	2.2842e-05	3.479e-06	
0.00020234	4.6834e-05	4.5354e-07	6.7979e-05	0.00011615	3.4355e-06	0.00055436	2.2848e-05	3.496e-06	
0.00020331	4.6807e-05	4.6741e-07	6.8236e-05	0.00011724	3.4449e-06	0.00055177	2.2861e-05	3.5069e-06	
0.00020428	4.6782e-05	4.8807e-07	6.851e-05	0.00011835	3.4548e-06	0.00054923	2.2878e-05	3.5205e-06	
0.00020527	4.6759e-05	5.1881e-07	6.88e-05	0.00011947	3.4652e-06	0.00054673	2.29e-05	3.5367e-06	
0.00020625	4.6738e-05	5.5818e-07	6.9106e-05	0.00012061	3.4759e-06	0.00054428	2.2927e-05	3.5556e-06	
0.00020725	4.6721e-05	6.5888e-07	6.9432e-05	0.00012177	3.4818e-06	0.00054188	2.296e-05	3.5678e-06	
0.00020824	4.6705e-05	7.7856e-07	6.9775e-05	0.00012294	3.488e-06	0.00053953	2.2998e-05	3.5825e-06	
0.00020923	4.668e-05	8.8348e-07	7.0103e-05	0.0001241	3.4897e-06	0.00053713	2.3028e-05	3.5909e-06	
0.0002102	4.6647e-05	9.7622e-07	7.0418e-05	0.00012524	3.4873e-06	0.0005347	2.3052e-05	3.5935e-06	
0.00021118	4.6616e-05	1.0902e-06	7.0752e-05	0.00012639	3.4855e-06	0.00053232	2.3081e-05	3.5993e-06	
0.00021217	4.6587e-05	1.2245e-06	7.1102e-05	0.00012566	3.484e-06	0.00052998	2.3116e-05	3.6074e-06	
0.00021314	4.655e-05	1.3445e-06	7.1438e-05	0.00012491	3.4782e-06	0.0005276	2.3145e-05	3.6095e-06	
0.00021412	4.6513e-05	1.4844e-06	7.1788e-05	0.00012418	3.4725e-06	0.00052526	2.3177e-05	3.6136e-06	
0.00021508	4.6468e-05	1.612e-06	7.2127e-05	0.00012343	3.4627e-06	0.00052288	2.3204e-05	3.6123e-06	
0.00021605	4.6426e-05	1.7641e-06	7.2483e-05	0.00012269	3.4534e-06	0.00052055	2.3235e-05	3.6136e-06	
0.00021703	4.6385e-05	1.9441e-06	7.2856e-05	0.00012197	3.4444e-06	0.00051826	2.3271e-05	3.6175e-06	
0.00021801	4.6346e-05	2.1561e-06	7.3246e-05	0.00012125	3.4358e-06	0.00051602	2.3311e-05	3.6238e-06	
0.00021898	4.6299e-05	2.352e-06	7.3624e-05	0.00012052	3.4232e-06	0.00051374	2.3345e-05	3.6248e-06	
0.00021993	4.6244e-05	2.533e-06	7.3991e-05	0.00011978	3.4066e-06	0.00051143	2.3373e-05	3.6203e-06	
0.0002209	4.6191e-05	2.7459e-06	7.4374e-05	0.00011905	3.3903e-06	0.00050915	2.3405e-05	3.6181e-06	
0.00022187	4.6139e-05	2.9951e-06	7.4773e-05	0.00011833	3.3742e-06	0.00050692	2.3442e-05	3.6184e-06	
0.00022284	4.6089e-05	3.2866e-06	7.519e-05	0.00011763	3.3583e-06	0.00050473	2.3483e-05	3.621e-06	
0.00022382	4.6041e-05	3.3033e-06	7.5625e-05	0.00011693	3.3427e-06	0.00050257	2.3528e-05	3.626e-06	
0.0002248	4.5994e-05	3.0818e-06	7.6077e-05	0.00011624	3.3273e-06	0.00050046	2.3578e-05	3.6333e-06	
0.00022579	4.5948e-05	2.8877e-06	7.6543e-05	0.00011556	3.3116e-06	0.00049837	2.3631e-05	3.642e-06	
0.00022678	4.5903e-05	2.7222e-06	7.7025e-05	0.00011489	3.2959e-06	0.00049631	2.3689e-05	3.6528e-06	
0.00022776	4.585e-05	2.5453e-06	7.7498e-05	0.00011421	3.2766e-06	0.00049423	2.374e-05	3.6588e-06	
0.00022874	4.5799e-05	2.394e-06	7.7987e-05	0.00011354	3.2572e-06	0.00049219	2.3796e-05	3.6666e-06	
0.00022973	4.5748e-05	2.2652e-06	7.8492e-05	0.00011287	3.2377e-06	0.00049017	2.3855e-05	3.6763e-06	
0.00023071	4.5691e-05	2.1269e-06	7.8988e-05	0.0001122	3.2147e-06	0.00048813	2.3909e-05	3.6813e-06	
0.00023169	4.5633e-05	2.0056e-06	7.9496e-05	0.00011153	3.1911e-06	0.00048612	2.3966e-05	3.6873e-06	
0.00023266	4.5568e-05	1.8743e-06	7.9995e-05	0.00011085	3.1639e-06	0.00048408	2.4017e-05	3.6885e-06	
0.00023363	4.5496e-05	1.7329e-06	8.0483e-05	0.00011016	3.1331e-06	0.00048202	2.4063e-05	3.685e-06	
0.00023458	4.5416e-05	1.5809e-06	8.0962e-05	0.00010946	3.0986e-06	0.00047994	2.4104e-05	3.6767e-06	
0.00023553	4.5338e-05	1.4497e-06	8.1456e-05	0.00010876	3.064e-06	0.00047788	2.4148e-05	3.67e-06	
0.00023649	4.526e-05	1.3367e-06	8.1966e-05	0.00010808	3.0291e-06	0.00047585	2.4195e-05	3.665e-06	
0.00023744	4.5174e-05	1.2146e-06	8.2466e-05	0.00010738	2.9906e-06	0.0004738	2.4238e-05	3.6552e-06	
0.00023839	4.509e-05	1.1092e-06	8.2982e-05	0.00010669	2.9519e-06	0.00047178	2.4283e-05	3.6471e-06	
0.00023935	4.5005e-05	1.016e-06	8.3511e-05	0.00010601	2.9126e-06	0.00046979	2.4332e-05	3.64e-06	
0.0002403	4.492e-05	9.3386e-07	8.4054e-05	0.00010533	2.8727e-06	0.00046782	2.4383e-05	3.6338e-06	
0.00024125	4.4828e-05	8.4437e-07	8.4587e-05	0.00010464	2.8293e-06	0.00046582	2.4428e-05	3.6229e-06	
0.00024219	4.4729e-05	7.4724e-07	8.5111e-05	0.00010394	2.7823e-06	0.0004638	2.4469e-05	3.6075e-06	
0.00024313	4.4631e-05	6.6354e-07	8.5652e-05	0.00010325	2.7352e-06	0.00046181	2.4513e-05	3.5938e-06	
0.00024408	4.4533e-05	5.916e-07	8.621e-05	0.00010257	2.6879e-06	0.00045986	2.4562e-05	3.582e-06	
0.00024503	4.4437e-05	5.3007e-07	8.6788e-05	0.0001019	2.6405e-06	0.00045793	2.4614e-05	3.5721e-06	
0.00024598	4.4341e-05	4.7605e-07	8.7381e-05	0.00010123	2.5926e-06	0.00045603	2.4669e-05	3.5635e-06	
0.00024692	4.4237e-05	4.1483e-07	8.7961e-05	0.00010055	2.5408e-06	0.00045411	2.4719e-05	3.5496e-06	
0.00024786	4.4126e-05	3.4635e-07	8.853e-05	9.9862e-05	2.4854e-06	0.00045215	2.4762e-05	3.5307e-06	
0.00024878	4.4006e-05	2.6922e-07	8.9084e-05	9.9158e-05	2.4259e-06	0.00045017	2.4799e-05	3.5063e-06	
0.0002497	4.3889e-05	2.0393e-07	8.9661e-05	9.8465e-05	2.3668e-06	0.00044822	2.4842e-05	3.4846e-06	
0.00025064	4.3773e-05	1.489e-07	9.0262e-05	9.7783e-05	2.308e-06	0.00044632	2.489e-05	3.4659e-06	
0.00025156	4.3649e-05	1.6248e-07	9.0845e-05	9.7086e-05	2.2448e-06	0.00044438	2.493e-05	3.441e-06	
0.00025248	4.3526e-05	1.7923e-07	9.1451e-05	9.6399e-05	2.1818e-06	0.00044247	2.4975e-05	3.4185e-06	
0.0002534	4.3395e-05	1.9021e-07	9.2039e-05	9.5697e-05	2.1145e-06	0.00044053	2.5013e-05	3.3899e-06	
0.00025429	4.3254e-05	1.95e-07	9.2608e-05	9.4978e-05	2.0402e-06	0.00043856	2.5043e-05	3.745e-06	
0.0002552	4.3115e-05	2.0322e-07	9.3201e-05	9.4271e-05	1.9666e-06	0.00043664	2.5078e-05	3.8102e-06	
0.00025609	4.2966e-05	2.0519e-07	9.3774e-05	9.3547e-05	1.8883e-06	0.00043467	2.5106e-05	3.8702e-06	
0.00025699	4.2821e-05	2.13e-07	9.4375e-05	9.2836e-05	1.8024e-06	0.00043275	2.514e-05	3.9196e-06	
0.0002579	4.2678e-05	2.2465e-07	9.5e-05	9.2137e-05	1.7168e-06	0.00043086	2.5179e-05	3.9723e-06	
0.00025879	4.2526e-05	2.2974e-07	9.5606e-05	9.1421e-05	1.8217e-06	0.00042894	2.521e-05	4.0094e-06	
0.00025969	4.2375e-05	2.3878e-07	9.6235e-05	9.0716e-05	1.9272e-06	0.00042706	2.5246e-05	4.0498e-06	
0.00026058	4.2215e-05	2.4117e-07	9.6846e-05	9.256e-05	2.0346e-06	0.00042513	2.527e-05	4.0954e-06	
0.00026145	4.2047e-05	2.3754e-07	9.744e-05	9.4385e-05	2.1376e-06	0.00042318	2.5287e-05	4.1346e-06	
0.00026231	4.1869e-05	2.2556e-07	9.8015e-05	9.619e-05	2.2436e-06	0.00042118	2.5295e-05	4.1801e-06	
0.00026315	4.1681e-05	2.0716e-07	9.8572e-05	9.7974e-05	2.3449e-06	0.00041915	2.5296e-05	4.2189e-06	
0.00026399	4.1486e-05	1.8273e-07	9.9113e-05	9.974e-05	2.4419e-06	0.00041709	2.529e-05	4.2516e-06	
0.00026482	4.1291e-05	1.6214e-07	9.9676e-05	0.00010152	2.5394e-06	0.00041506	2.5288e-05	4.2871e-06	
0.00026567	4.1099e-05	1.4569e-07	0.00010026	0.00010333	2.6379e-06	0.00041307	2.5293e-05	4.3266e-06	
0.00026652	4.091e-05	1.3264e-07	0.00010088	0.00010516	2.7375e-06	0.00041112	2.5302e-05	4.3698e-06	
0.00026736	4.0712e-05	1.1462e-07	0.00010147	0.00010698	2.8328e-06	0.00040914	2.5306e-05	4.4071e-06	
0.00026821	4.0516e-05	9.9566e-08	0.0001021	0.00010881	2.9291e-06	0.0004072	2.5314e-05	4.4482e-06	
0.00026905	4.0312e-05	7.9478e-08	0.0001027	0.00011063	3.0211e-06	0.00040522	2.5316e-05	4.4832e-06	
0.00026989	4.011e-05	6.1946e-08	0.00010333	0.00011247	3.1141e-06	0.00040328	2.5324e-05	4.5218e-06	
0.00027074	3.9909e-05	4.5618e-08	0.00010399	0.00011433	3.2075e-06	0.00040137	2.5335e-05	4.563e-06	
0.00027157	3.97e-05	6.3938e-08	0.00010462	0.00011617	3.2966e-06	0.00039943	2.534e-05	4.5983e-06	
0.00027239	3.9483e-05	7.807e-08	0.00010525	0.00011799	3.3816e-06	0.00039746	2.5338e-05	4.628e-06	
0.00027322	3.9267e-05	9.3103e-08	0.00010589	0.00011983	3.4668e-06	0.00039552	2.534e-05	4.6599e-06	
0.00027405	3.905e-05	1.0923e-07	0.00010655	0.00012169	3.5522e-06	0.0003936	2.5345e-05	4.6938e-06	
0.00027489	3.8834e-05	1.2665e-07	0.00010722	0.00012356	3.6376e-06	0.00039171	2.5354e-05	4.7297e-06	
0.00027571	3.861e-05	1.3992e-07	0.00010789	0.00012542	3.7193e-06	0.00038979	2.5357e-05	4.7605e-06	
0.00027653	3.8379e-05	1.4913e-07	0.00010855	0.00012727	3.7972e-06	0.00038785	2.5354e-05	4.7864e-06	
0.00027734	3.8148e-05	1.5949e-07	0.00010922	0.00012913	3.8751e-06	0.00038593	2.5355e-05	4.814e-06	
0.00027817	3.7917e-05	1.711e-07	0.00010991	0.000131	3.953e-06	0.00038403	2.5358e-05	4.8432e-06	
0.00027898	3.7679e-05	1.7849e-07	0.00011059	0.00013286	4.027e-06	0.00038211	2.5355e-05	4.8674e-06	
0.00027979	3.744e-05	1.8789e-07	0.00011128	0.00013474	4.1014e-06	0.00038021	2.5357e-05	4.8941e-06	
0.00028061	3.7203e-05	1.9946e-07	0.000112	0.00013663	4.1762e-06	0.00037834	2.5361e-05	4.9231e-06	
0.00028142	3.6958e-05	2.0677e-07	0.00011271	0.00013852	4.2473e-06	0.00037645	2.5361e-05	4.9472e-06	
0.00028223	3.6713e-05	2.1635e-07	0.00011344	0.00014042	4.3188e-06	0.00037458	2.5364e-05	4.9738e-06	
0.00028305	3.6468e-05	2.2762e-07	0.00011418	0.00014233	4.3902e-06	0.00037273	2.537e-05	5.0019e-06	
0.00028386	3.6223e-05	2.318e-07	0.00011494	0.00014426	4.4578e-06	0.0003709	2.5378e-05	5.025e-06	
0.00028468	3.5977e-05	2.3761e-07	0.00011572	0.00014621	4.5253e-06	0.00036909	2.5389e-05	5.0496e-06	
0.0002855	3.5723e-05	2.3914e-07	0.00011649	0.00014814	4.5891e-06	0.00036726	2.5394e-05	5.0694e-06	
0.00028631	3.547e-05	2.4305e-07	0.00011728	0.00015009	4.6533e-06	0.00036545	2.5403e-05	5.0915e-06	
0.00028713	3.5217e-05	2.4941e-07	0.00011809	0.00015205	4.7179e-06	0.00036366	2.5415e-05	5.116e-06	
0.00028794	3.4958e-05	2.5149e-07	0.00011889	0.00015401	4.7787e-06	0.00036185	2.5422e-05	5.1356e-06	
0.00028875	3.4697e-05	2.5526e-07	0.00011971	0.00015597	4.8395e-06	0.00036006	2.5432e-05	5.1567e-06	
0.00028957	3.4436e-05	2.616e-07	0.00012054	0.00015796	4.9007e-06	0.00035829	2.5444e-05	5.1801e-06	
0.00029038	3.4173e-05	2.6976e-07	0.0001214	0.00015996	4.9618e-06	0.00035654	2.5458e-05	5.205e-06	
0.00029119	3.3905e-05	2.7382e-07	0.00012224	0.00016194	5.0194e-06	0.00035476	2.5467e-05	5.2254e-06	
0.000292	3.3635e-05	2.797e-07	0.0001231	0.00016394	5.0768e-06	0.000353	2.5479e-05	5.2472e-06	
0.0002928	3.3358e-05	2.8132e-07	0.00012395	0.00016593	5.1306e-06	0.00035122	2.5486e-05	5.2642e-06	
0.00029359	3.3075e-05	2.7889e-07	0.00012479	0.00016791	5.181e-06	0.00034943	2.5488e-05	5.2768e-06	
0.00029437	3.2786e-05	2.724e-07	0.00012562	0.00016987	5.2278e-06	0.00034761	2.5485e-05	5.2848e-06	
0.00029515	3.2489e-05	2.6187e-07	0.00012644	0.00017183	5.2711e-06	0.00034577	2.5478e-05	5.2884e-06	
0.00029592	3.2193e-05	2.5388e-07	0.00012728	0.0001738	5.3147e-06	0.00034396	2.5473e-05	5.2941e-06	
0.00029669	3.189e-05	2.4189e-07	0.00012811	0.00017576	5.3548e-06	0.00034213	2.5464e-05	5.2953e-06	
0.00029746	3.1586e-05	2.3155e-07	0.00012715	0.00017773	5.3948e-06	0.00034031	2.5457e-05	5.2979e-06	
0.00029822	3.1275e-05	2.1707e-07	0.00012617	0.00017969	5.4311e-06	0.00033847	2.5446e-05	5.2958e-06	
0.00029899	3.0964e-05	2.0484e-07	0.00012521	0.00018167	5.4678e-06	0.00033665	2.5437e-05	5.2958e-06	
0.00029975	3.0653e-05	1.9461e-07	0.00012428	0.00018367	5.5048e-06	0.00033486	2.5431e-05	5.298e-06	
0.00030052	3.034e-05	1.8552e-07	0.00012336	0.00018568	5.5417e-06	0.00033308	2.5428e-05	5.3015e-06	
0.0003013	3.0028e-05	1.7809e-07	0.00012247	0.00018772	5.5788e-06	0.00033132	2.5427e-05	5.307e-06	
0.00030207	2.9714e-05	1.7156e-07	0.00012159	0.00018976	5.6158e-06	0.00032957	2.5429e-05	5.3139e-06	
0.00030284	2.9393e-05	1.612e-07	0.0001207	0.00019179	5.6493e-06	0.0003278	2.5426e-05	5.3161e-06	
0.00030361	2.9072e-05	1.5228e-07	0.00011983	0.00019385	5.6831e-06	0.00032606	2.5425e-05	5.3205e-06	
0.00030437	2.8745e-05	2.4284e-07	0.00011896	0.00019589	5.7134e-06	0.00032429	2.542e-05	5.3204e-06	
0.00030514	2.8417e-05	3.4429e-07	0.0001181	0.00019795	5.744e-06	0.00032255	2.5418e-05	5.3223e-06	
0.00030591	2.8089e-05	4.5837e-07	0.00011727	0.00020002	5.7749e-06	0.00032082	2.5419e-05	5.3264e-06	
0.00030667	2.7754e-05	5.6516e-07	0.00011642	0.00020209	5.8023e-06	0.00031907	2.5416e-05	5.3258e-06	
0.00030742	2.7412e-05	6.6486e-07	0.00011557	0.00020414	5.8261e-06	0.00031731	2.5407e-05	5.3208e-06	
0.00030816	2.7064e-05	7.5765e-07	0.0001147	0.00020619	5.8464e-06	0.00031553	2.5394e-05	5.3111e-06	
0.00030889	2.6709e-05	8.4371e-07	0.00011383	0.00020822	5.8632e-06	0.00031372	2.5376e-05	5.297e-06	
0.00030961	2.6348e-05	9.2316e-07	0.00011295	0.00021023	5.8764e-06	0.0003119	2.5353e-05	5.2783e-06	
0.00031034	2.5986e-05	1.0143e-06	0.00011208	0.00021227	5.8899e-06	0.0003101	2.5333e-05	5.2616e-06	
0.00031107	2.5624e-05	1.1185e-06	0.00011124	0.00021433	5.9037e-06	0.00030831	2.5316e-05	5.2469e-06	
0.0003118	2.526e-05	1.2349e-06	0.00011041	0.0002164	5.9173e-06	0.00030654	2.5301e-05	5.2334e-06	
0.00031254	2.4896e-05	1.3679e-06	0.0001096	0.00021849	5.9313e-06	0.00030479	2.5289e-05	5.2218e-06	
0.00031328	2.453e-05	1.5162e-06	0.00010881	0.00022059	5.9451e-06	0.00030305	2.5279e-05	5.2115e-06	
0.00031402	2.4163e-05	1.6817e-06	0.00010803	0.00022271	5.9587e-06	0.00030133	2.5271e-05	5.2023e-06	
0.00031476	2.3795e-05	1.8664e-06	0.00010727	0.00022485	5.9722e-06	0.00029962	2.5265e-05	5.1943e-06	
0.0003155	2.3425e-05	2.0725e-06	0.00010652	0.000227	5.9855e-06	0.00029792	2.5261e-05	5.1875e-06	
0.00031625	2.3055e-05	2.3077e-06	0.00010579	0.00022917	5.9992e-06	0.00029624	2.5259e-05	5.1826e-06	
0.00031699	2.2678e-05	2.5306e-06	0.00010505	0.00023133	6.0093e-06	0.00029454	2.5253e-05	5.1732e-06	
0.00031773	2.23e-05	2.7855e-06	0.00010433	0.00023013	6.0198e-06	0.00029285	2.525e-05	5.1658e-06	
0.00031848	2.1921e-05	3.0703e-06	0.00010363	0.00022894	6.0301e-06	0.00029119	2.525e-05	5.1596e-06	
0.00031922	2.1541e-05	3.3884e-06	0.00010293	0.00022776	6.0404e-06	0.00028953	2.5251e-05	5.1545e-06	
0.00031997	2.1159e-05	3.7438e-06	0.00010226	0.00022658	6.0505e-06	0.00028789	2.5254e-05	5.1506e-06	
0.00032071	2.077e-05	4.084e-06	0.00010157	0.0002254	6.0571e-06	0.00028623	2.5253e-05	5.1424e-06	
0.00032145	2.038e-05	4.4643e-06	0.0001009	0.00022423	6.0637e-06	0.00028458	2.5254e-05	5.1353e-06	
0.0003222	1.999e-05	4.8984e-06	0.00010024	0.00022307	6.0705e-06	0.00028295	2.5257e-05	5.1302e-06	
0.00032294	1.9593e-05	5.3128e-06	9.958e-05	0.00022191	6.0739e-06	0.0002813	2.5256e-05	5.1205e-06	
0.00032368	1.9194e-05	5.786e-06	9.8932e-05	0.00022075	6.0775e-06	0.00027966	2.5258e-05	5.1128e-06	
0.00032442	1.8796e-05	6.3261e-06	9.8302e-05	0.00021961	6.0815e-06	0.00027805	2.5262e-05	5.107e-06	
0.00032517	1.8396e-05	6.9422e-06	9.7687e-05	0.00021848	6.0859e-06	0.00027645	2.527e-05	5.1031e-06	
0.00032592	1.7994e-05	7.0021e-06	9.7086e-05	0.00021736	6.0902e-06	0.00027486	2.528e-05	5.1004e-06	
0.00032667	1.7587e-05	7.0518e-06	9.6477e-05	0.00021623	6.0909e-06	0.00027325	2.5284e-05	5.0932e-06	
0.00032741	1.7177e-05	7.121e-06	9.588e-05	0.00021511	6.0916e-06	0.00027166	2.5291e-05	5.0871e-06	
0.00032816	1.6767e-05	7.2148e-06	9.5299e-05	0.00021401	6.0925e-06	0.00027008	2.5301e-05	5.0829e-06	
0.00032891	1.6355e-05	7.3303e-06	9.4731e-05	0.00021291	6.0934e-06	0.00026852	2.5313e-05	5.0799e-06	
0.00032965	1.5936e-05	7.4347e-06	9.4154e-05	0.0002118	6.0907e-06	0.00026693	2.532e-05	5.0724e-06	
0.00033038	1.5511e-05	7.5281e-06	9.3568e-05	0.00021069	6.0844e-06	0.00026533	2.5322e-05	5.0604e-06	
0.00033112	1.5085e-05	7.6482e-06	9.2998e-05	0.00020958	6.0785e-06	0.00026374	2.5327e-05	5.0502e-06	
0.00033186	1.4658e-05	7.797e-06	9.2443e-05	0.00020849	6.073e-06	0.00026217	2.5335e-05	5.042e-06	
0.00033259	1.4224e-05	7.9348e-06	9.188e-05	0.00020738	6.064e-06	0.00026058	2.5339e-05	5.0294e-06	
0.00033333	1.379e-05	8.1033e-06	9.1333e-05	0.00020629	6.0554e-06	0.00025901	2.5345e-05	5.0188e-06	
0.00033405	1.3349e-05	8.2602e-06	9.0777e-05	0.00020519	6.0433e-06	0.00025742	2.5347e-05	5.0037e-06	
0.00033478	1.2907e-05	8.45e-06	9.0237e-05	0.00020411	6.0315e-06	0.00025584	2.5352e-05	4.9906e-06	
0.00033552	1.2463e-05	8.2746e-06	8.9709e-05	0.00020303	6.0197e-06	0.00025428	2.5359e-05	4.9788e-06	
0.00033625	1.2018e-05	8.126e-06	8.9193e-05	0.00020196	6.0079e-06	0.00025273	2.5368e-05	4.9681e-06	
0.00033699	1.1572e-05	8.007e-06	8.8693e-05	0.0002009	5.9964e-06	0.00025119	2.538e-05	4.9593e-06	
0.00033774	1.1124e-05	7.9113e-06	8.8204e-05	0.00019986	5.9849e-06	0.00024967	2.5394e-05	4.9518e-06	
0.00033847	1.0669e-05	7.804e-06	8.7706e-05	0.0001988	5.9698e-06	0.00024812	2.5404e-05	4.9396e-06	
0.0003392	1.0208e-05	7.6858e-06	8.72e-05	0.00019773	5.9511e-06	0.00024656	2.5408e-05	4.9231e-06	
0.00033992	9.745e-06	7.5906e-06	8.6707e-05	0.00019668	5.9324e-06	0.00024501	2.5415e-05	4.9077e-06	
0.00034064	9.2755e-06	7.4837e-06	8.6204e-05	0.00019561	5.9101e-06	0.00024344	2.5417e-05	4.8877e-06	
0.00034136	8.8044e-06	7.3992e-06	8.5713e-05	0.00019455	5.8877e-06	0.00024189	2.5421e-05	4.8689e-06	
0.00034208	9.1745e-06	7.3071e-06	8.5214e-05	0.00019348	5.8618e-06	0.00024031	2.5421e-05	4.8457e-06	
0.00034279	9.5424e-06	7.2365e-06	8.4727e-05	0.00019242	5.8358e-06	0.00023875	2.5422e-05	4.8236e-06	
0.0003435	9.9039e-06	7.1558e-06	8.4232e-05	0.00019135	5.8063e-06	0.00023717	2.5419e-05	4.7972e-06	
0.0003442	1.0263e-05	7.0956e-06	8.3749e-05	0.00019029	5.7767e-06	0.0002356	2.5418e-05	4.7719e-06	
0.0003449	1.0616e-05	7.0247e-06	8.3256e-05	0.00018922	5.7436e-06	0.00023401	2.5412e-05	4.742e-06	
0.00034559	1.0962e-05	6.9431e-06	8.2756e-05	0.00018813	5.7068e-06	0.0002324	2.5402e-05	4.7076e-06	
0.00034627	1.1302e-05	6.8507e-06	8.2247e-05	0.00018704	5.6665e-06	0.00023077	2.5386e-05	4.6686e-06	
0.00034696	1.164e-05	6.7827e-06	8.1752e-05	0.00018596	5.6265e-06	0.00022916	2.5374e-05	4.6315e-06	
0.00034764	1.1972e-05	6.7051e-06	8.1249e-05	0.00018487	5.5831e-06	0.00022753	2.5357e-05	4.5901e-06	
0.00034831	1.2301e-05	6.647e-06	8.0757e-05	0.00018378	5.5395e-06	0.00022591	2.5342e-05	4.5497e-06	
0.00034898	1.2624e-05	6.5787e-06	8.0258e-05	0.00018269	5.4923e-06	0.00022427	2.5322e-05	4.5048e-06	
0.00034966	1.2945e-05	6.5293e-06	7.9769e-05	0.00018161	5.445e-06	0.00022265	2.5304e-05	4.461e-06	
0.00035032	1.3259e-05	6.47e-06	7.9272e-05	0.00018051	5.3942e-06	0.000221	2.5282e-05	4.4126e-06	
0.00035097	1.3567e-05	6.4005e-06	7.8766e-05	0.0001794	5.3398e-06	0.00021934	2.5254e-05	4.3598e-06	
0.00035162	1.3868e-05	6.3208e-06	7.8253e-05	0.00017829	5.2819e-06	0.00021766	2.5222e-05	4.3025e-06	
0.00035227	1.4168e-05	6.264e-06	7.7753e-05	0.00017718	5.2242e-06	0.00021599	2.5193e-05	4.247e-06	
0.00035291	1.4461e-05	6.1971e-06	7.7244e-05	0.00017607	5.163e-06	0.00021431	2.5159e-05	4.1869e-06	
0.00035354	1.4747e-05	6.12e-06	7.6728e-05	0.00017494	5.0983e-06	0.0002126	2.512e-05	4.1224e-06	
0.00035417	1.5032e-05	6.0655e-06	7.6225e-05	0.00017383	5.0338e-06	0.00021091	2.5085e-05	4.0596e-06	
0.00035481	1.5316e-05	6.0325e-06	7.5735e-05	0.00017273	4.9697e-06	0.00020924	2.5052e-05	3.9986e-06	
0.00035546	1.5597e-05	6.0206e-06	7.526e-05	0.00017163	4.9059e-06	0.00020758	2.5022e-05	3.9394e-06	
0.0003561	1.5877e-05	6.0296e-06	7.4797e-05	0.00017055	4.8423e-06	0.00020593	2.4995e-05	3.8818e-06	
0.00035676	1.6155e-05	6.0561e-06	7.4346e-05	0.00016948	4.7786e-06	0.00020429	2.4971e-05	3.8252e-06	
0.00035741	1.6431e-05	6.1043e-06	7.3907e-05	0.00016842	4.7153e-06	0.00020267	2.4949e-05	3.7703e-06	
0.00035806	1.6701e-05	7.1758e-06	7.3461e-05	0.00016736	4.6484e-06	0.00020103	2.4923e-05	3.7109e-06	
0.00035869	1.6964e-05	8.2019e-06	7.3006e-05	0.00016627	4.5778e-06	0.00019937	2.4892e-05	3.647e-06	
0.00035934	1.7226e-05	9.374e-06	7.2564e-05	0.00016521	4.5076e-06	0.00019773	2.4864e-05	3.5847e-06	
0.00035998	1.7486e-05	1.0713e-05	7.2136e-05	0.00016415	4.4377e-06	0.0001961	2.4839e-05	3.5242e-06	
0.00036062	1.774e-05	1.2002e-05	7.17e-05	0.00016308	4.3642e-06	0.00019445	2.4809e-05	3.4592e-06	
0.00036126	1.7992e-05	1.3445e-05	7.1274e-05	0.00016202	4.2907e-06	0.00019281	2.4782e-05	3.3952e-06	
0.00036191	1.8242e-05	1.5063e-05	7.086e-05	0.00016097	4.217e-06	0.00019119	2.4757e-05	3.3322e-06	
