Zonotrichia_albicollis	Upupa_epops	Tyto_alba	Tinamus_guttatus	Tauraco_erythrolophus	Taeniopygia_guttata	Struthio_camelus	Strigops_habroptila	Stachyridopsis_ruficeps	Spheniscus_demersus	Serinus_canaria	Rhea_americana	Pygoscelis_adeliae	Pterocles_gutturalis	Podilymbus_podiceps	Phoenicopterus_ruber	Phalacrocorax_carbo	Phaethon_lepturus	Passer_domesticus	Parus_major	Oxyura_jamaicensis	Oriolus_oriolus	Opisthocomus_hoazin	Nothoprocta_perdicaria	Nipponia_nippon	Nettapus_auritus	Nestor_notabilis	Mesitornis_unicolor	Merops_nubicus	Melopsittacus_undulatus	Manacus_vitellinus	Malurus_cyaneus	Lonchura_striata	Leptosomus_discolor	Haliaeetus_leucocephalus	Gymnogyps_californianus	Geospiza_fortis	Geococcyx_californianus	Gavia_stellata	Galbula_dea	Fulmarus_glacialis	Ficedula_albicollis	Falco_tinnunculus	Falco_peregrinus	Egretta_garzetta	Dryobates_pubescens	Dromaius_novaehollandiae	Cygnus_olor	Cygnus_atratus	Cuculus_canorus	Corythaeola_cristata	Corvus_moneduloides	Corvus_brachyrhynchos	Columba_livia	Coloeus_monedula	Cnemophilus_loriae	Ciconia_maguari	Chloebia_gouldiae	Chlamydotis_macqueenii	Cathartes_aura	Casuarius_casuarius	Cariama_cristata	Camarhynchus_parvulus	Calypte_anna	Calidris_pugnax	Cairina_moschata	Buteo_japonicus	Buceros_rhinoceros	Branta_canadensis	Aythya_fuligula	Asarcornis_scutulata	Aquila_chrysaetos	Apteryx_rowi	Apteryx_australis	Aptenodytes_forsteri	Apaloderma_vittatum	Antrostomus_carolinensis	Anser_cygnoides	Anser_brachyrhynchus	Anseranas_semipalmata	Anas_platyrhynchos	Acanthisitta_chloris	
0.84839	4.6309e-06	0.00051562	0.14875	0.00074913	0.0047459	0.01735	7.8186e-06	7.1989e-05	6.4694e-05	4.709e-05	0.00030351	5.8271e-06	1.1764e-05	4.0869e-06	0.00021314	0.00010723	2.7463e-05	0.00012364	1.5804e-05	5.275e-06	0.00021031	3.5433e-05	0.20255	4.565e-06	0.0001816	1.1328e-05	5.3708e-06	1.0652e-06	5.3278e-07	1.781e-06	7.9018e-06	0.0053419	4.3423e-05	0.78166	0.0039045	0.0028233	1.5338e-05	1.567e-06	5.1737e-06	4.9518e-05	0.00055583	0.011884	0.00074486	5.6222e-06	6.5553e-09	0.00047268	0.0013514	9.7307e-05	0.0001248	0.0003524	0.001406	0.01	6.8152e-06	0.020306	0.00036165	5.3634e-05	0.0005709	1.3348e-06	0.80607	0.00022353	1.7885e-05	0.0073045	3.9849e-06	9.3844e-07	7.9589e-05	0.0015118	0.0080018	0.0044899	0.003523	0.0018754	0.0007939	0.010856	0.00759	0.0073283	1.1062e-06	4.2031e-06	0.00032497	0.0063238	0.00010736	0.00064547	2.1873e-06	
0.84982	4.65e-06	0.00051042	0.14888	0.00074556	0.004714	0.017389	7.8057e-06	7.075e-05	6.3747e-05	4.6179e-05	0.00029846	4.2895e-06	1.1513e-05	4.0692e-06	0.00021167	0.00010387	2.6405e-05	0.00012189	1.6543e-05	4.1387e-06	0.00020458	3.4988e-05	0.20808	4.4707e-06	0.0001829	9.878e-06	4.6299e-06	1.1737e-06	4.6129e-07	1.5517e-06	8.3369e-06	0.0053453	4.1493e-05	0.78182	0.003904	0.0028199	1.5135e-05	1.5802e-06	5.1667e-06	4.9197e-05	0.000537	0.011892	0.00073986	5.4629e-06	4.7846e-09	0.00047053	0.001349	9.5221e-05	0.00012407	0.00035095	0.0014022	0.01	6.5347e-06	0.020305	0.00035838	5.2511e-05	0.00057549	1.3194e-06	0.80688	0.00022228	1.7493e-05	0.0073031	3.965e-06	8.252e-07	7.9088e-05	0.0015087	0.008012	0.0044905	0.0035203	0.0018722	0.00079296	0.010853	0.0075879	0.0073225	1.1363e-06	3.554e-06	0.00032069	0.0063217	0.00010623	0.00064363	2.1286e-06	
0.8512	4.6549e-06	0.00050495	0.14898	0.00074185	0.0046818	0.017426	7.7813e-06	6.944e-05	6.2772e-05	4.5227e-05	0.00029307	4.0974e-06	1.1243e-05	4.0437e-06	0.00021013	0.00010028	2.5301e-05	0.00012003	1.7247e-05	3.9958e-06	0.00019859	3.4507e-05	0.21305	4.369e-06	0.00018413	9.7366e-06	3.8455e-06	1.2672e-06	3.8332e-07	1.3027e-06	8.7478e-06	0.0053485	3.9462e-05	0.78199	0.0039034	0.0028166	1.4906e-05	1.5865e-06	5.1349e-06	4.8843e-05	0.00051726	0.011901	0.00073481	5.2888e-06	9.1039e-09	0.00046835	0.0013466	9.3113e-05	0.00012327	0.00034945	0.0013983	0.01	6.2329e-06	0.020304	0.00035495	5.131e-05	0.00057998	1.2971e-06	0.80769	0.00022102	1.706e-05	0.0073017	3.9254e-06	6.9938e-07	7.8541e-05	0.0015056	0.0080208	0.0044911	0.0035175	0.001869	0.000792	0.010849	0.0075857	0.0073163	1.1544e-06	3.481e-06	0.00031639	0.0063195	0.00010502	0.00064172	2.0546e-06	
0.85252	4.6473e-06	0.00049922	0.14903	0.00073801	0.0046495	0.017461	7.7469e-06	6.8066e-05	6.1774e-05	4.4239e-05	0.00028739	3.8915e-06	1.0955e-05	4.0111e-06	0.00020851	9.6483e-05	2.4156e-05	0.00011806	1.7922e-05	3.844e-06	0.00019238	3.3994e-05	0.21758	4.2604e-06	0.00018531	9.583e-06	3.0211e-06	1.3482e-06	2.9949e-07	1.0352e-06	9.1376e-06	0.0053515	3.734e-05	0.78215	0.0039028	0.0028132	1.4651e-05	1.5864e-06	5.0836e-06	4.8458e-05	0.00049669	0.011909	0.00072972	5.101e-06	1.1926e-08	0.00046613	0.0013441	9.0984e-05	0.0001224	0.00034791	0.0013944	0.01	5.9114e-06	0.020303	0.00035139	5.0039e-05	0.00058438	1.2687e-06	0.80849	0.00021974	1.6589e-05	0.0073002	3.8707e-06	5.6157e-07	7.7951e-05	0.0015023	0.0080285	0.0044916	0.0035147	0.0018658	0.00079101	0.010845	0.0075836	0.0073097	1.1616e-06	3.4011e-06	0.00031208	0.0063173	0.00010375	0.00063975	1.9655e-06	
0.85396	4.6639e-06	0.00049405	0.14917	0.00073444	0.0046177	0.0175	7.7207e-06	6.6828e-05	6.0821e-05	4.3321e-05	0.00028234	3.6989e-06	1.0701e-05	3.9885e-06	0.00020704	9.3137e-05	2.3098e-05	0.00011627	1.8648e-05	3.702e-06	0.00018666	3.3542e-05	0.22309	4.1596e-06	0.0001866	9.4438e-06	2.2749e-06	1.4515e-06	2.2297e-07	8.0271e-07	9.5581e-06	0.0053549	3.5414e-05	0.78231	0.0039024	0.0028099	1.4446e-05	1.5887e-06	5.0562e-06	4.8113e-05	0.00047794	0.011918	0.0007247	4.9401e-06	1.4546e-08	0.00046398	0.0013418	8.889e-05	0.00012165	0.00034644	0.0013906	0.01	5.6309e-06	0.020302	0.00034812	4.8921e-05	0.00058498	1.2489e-06	0.80931	0.00021849	1.6163e-05	0.0072988	3.8398e-06	4.4669e-07	7.7401e-05	0.0014993	0.0080388	0.0044922	0.0035119	0.0018627	0.00079007	0.010842	0.0075815	0.0073039	1.1791e-06	3.3303e-06	0.00030779	0.0063152	0.00010261	0.0006379	1.9061e-06	
0.85534	4.6663e-06	0.0004886	0.14926	0.00073073	0.0045856	0.017537	7.6831e-06	6.552e-05	5.9842e-05	4.2364e-05	0.00027696	3.4915e-06	1.0429e-05	3.958e-06	0.00020549	8.9559e-05	2.1995e-05	0.00011437	1.934e-05	3.5504e-06	0.00018081	3.3053e-05	0.22805	4.0514e-06	0.00018782	9.2908e-06	2.1894e-06	1.5396e-06	2.2593e-07	5.5052e-07	9.9543e-06	0.005358	3.3387e-05	0.78248	0.0039018	0.0028065	1.4209e-05	1.5841e-06	5.0064e-06	4.7734e-05	0.00045828	0.011927	0.00071963	4.7644e-06	3.9968e-08	0.00046179	0.0013393	8.6774e-05	0.00012398	0.00034494	0.0013867	0.01	5.3291e-06	0.020301	0.0003447	4.7726e-05	0.00058553	1.2223e-06	0.81012	0.00021722	1.5695e-05	0.0072974	3.7922e-06	3.1929e-07	7.6804e-05	0.0014961	0.0080477	0.0044928	0.0035091	0.0018595	0.00078911	0.010838	0.0075794	0.0072977	1.1846e-06	3.2519e-06	0.00030348	0.0063131	0.00010139	0.00063598	1.8318e-06	
0.85667	5.0231e-06	0.00048289	0.14932	0.0007269	0.0045533	0.017572	7.6354e-06	6.4145e-05	5.8903e-05	4.1369e-05	0.00027128	3.2945e-06	1.0138e-05	3.9202e-06	0.00020386	8.5762e-05	2.085e-05	0.00011236	2.0002e-05	3.3899e-06	0.00017473	3.2532e-05	0.23255	3.9363e-06	0.000189	9.1254e-06	2.0938e-06	1.6148e-06	2.2579e-07	5.2108e-07	1.0329e-05	0.0053611	3.1267e-05	0.78264	0.0039014	0.0028031	1.3947e-05	1.573e-06	4.9367e-06	4.7318e-05	0.00043777	0.011935	0.00071452	4.5747e-06	6.2485e-08	0.00045956	0.0013369	8.4637e-05	0.0001262	0.00034339	0.0013828	0.01	5.0074e-06	0.020299	0.00034113	4.6446e-05	0.00058603	1.1894e-06	0.81094	0.00021593	1.5189e-05	0.0072959	3.7294e-06	3.0702e-07	7.6164e-05	0.0014929	0.0080554	0.0044933	0.0035063	0.0018563	0.00078811	0.010834	0.0075772	0.0072921	1.1789e-06	3.1664e-06	0.00029916	0.0063109	0.0001001	0.000634	1.742e-06	
0.8581	5.4598e-06	0.00047766	0.14944	0.0007233	0.0045216	0.01761	7.5941e-06	6.2889e-05	5.8001e-05	4.0435e-05	0.00026615	3.1073e-06	9.8773e-06	3.8908e-06	0.00020236	8.2358e-05	1.978e-05	0.00011051	2.0708e-05	3.2373e-06	0.00016906	3.2063e-05	0.23789	3.8276e-06	0.00019026	8.9719e-06	2.008e-06	1.7088e-06	2.2643e-07	4.961e-07	1.0729e-05	0.0053644	2.9316e-05	0.78281	0.003901	0.0027998	1.3727e-05	1.5634e-06	4.8868e-06	4.6936e-05	0.00041883	0.011944	0.00070947	4.4082e-06	8.7432e-08	0.00045738	0.0013345	8.253e-05	0.0001286	0.00034191	0.001379	0.01	4.7209e-06	0.020298	0.00033783	4.5286e-05	0.00058661	1.1637e-06	0.81178	0.00021467	1.472e-05	0.0072945	3.6865e-06	2.9798e-07	7.5556e-05	0.0014898	0.0080652	0.0044939	0.0035035	0.0018531	0.00078716	0.01083	0.0075751	0.0072871	1.1814e-06	3.0885e-06	0.00029485	0.0063087	9.8934e-05	0.00063212	1.6777e-06	
0.85963	5.5813e-06	0.00047287	0.14963	0.00071992	0.0044903	0.017653	7.5591e-06	6.1741e-05	5.7136e-05	3.9557e-05	0.00026152	2.9293e-06	9.6437e-06	3.8695e-06	0.00020097	7.9308e-05	1.878e-05	0.00010881	2.146e-05	3.094e-06	0.00016377	3.1643e-05	0.2442	3.7251e-06	0.00019162	8.83e-06	1.9313e-06	1.8246e-06	2.2787e-07	4.7522e-07	1.1157e-05	0.005368	2.7521e-05	0.78298	0.0039007	0.0027964	1.3546e-05	1.5553e-06	4.8561e-06	4.6588e-05	0.00040134	0.011953	0.00070449	4.2626e-06	1.1527e-07	0.00045527	0.0013322	8.0458e-05	0.00013119	0.0003405	0.0013752	0.01	4.4661e-06	0.020298	0.00033477	4.4238e-05	0.00058726	1.1448e-06	0.81262	0.00021343	1.4285e-05	0.0072931	3.6628e-06	2.9194e-07	7.4986e-05	0.0014868	0.0080777	0.0044946	0.0035007	0.00185	0.00078626	0.010827	0.007573	0.0072829	1.1923e-06	3.0177e-06	0.00029056	0.0063066	9.7879e-05	0.00063037	1.6338e-06	
0.86128	5.745e-06	0.00045788	0.1499	0.00071679	0.0044596	0.017699	7.5321e-06	6.0712e-05	5.6312e-05	3.8743e-05	0.00025743	2.7622e-06	9.4397e-06	3.8579e-06	0.00019972	7.6632e-05	1.7857e-05	0.00010727	2.2271e-05	2.9596e-06	0.00015806	3.1283e-05	0.25188	3.6299e-06	0.00019308	8.7019e-06	1.865e-06	1.9711e-06	2.3056e-07	4.5906e-07	1.1619e-05	0.005372	2.5894e-05	0.78317	0.0039003	0.0027931	1.2863e-05	1.5496e-06	4.8488e-06	4.6279e-05	0.00038542	0.011962	0.00069957	4.1389e-06	1.478e-07	0.00045322	0.0013299	7.8421e-05	0.00013406	0.00033916	0.0013713	0.01	4.2444e-06	0.020297	0.000332	4.332e-05	0.00058507	1.1339e-06	0.81346	0.00021221	1.3892e-05	0.0072917	3.6615e-06	2.8941e-07	7.4456e-05	0.0014839	0.0080936	0.0044953	0.003498	0.0018469	0.00078541	0.010823	0.007571	0.0072794	1.214e-06	2.9554e-06	0.00028629	0.0063046	9.6948e-05	0.00062875	1.4729e-06	
0.86304	5.9515e-06	0.00044412	0.15025	0.00071386	0.0044294	0.01775	7.5114e-06	5.9774e-05	5.5523e-05	3.7981e-05	0.00025376	2.6031e-06	9.2588e-06	3.8543e-06	0.00019857	7.4239e-05	1.6995e-05	0.00010587	2.2341e-05	2.8324e-06	0.00015272	3.0967e-05	0.26093	3.5404e-06	0.00019283	8.5846e-06	1.8068e-06	1.9805e-06	2.341e-07	4.464e-07	1.1587e-05	0.005363	2.44e-05	0.78337	0.0039	0.0027898	1.227e-05	1.5454e-06	4.8604e-06	4.6003e-05	0.00037073	0.011971	0.00069472	4.032e-06	1.8448e-07	0.00045122	0.0013277	7.6412e-05	0.00013716	0.0003379	0.0013675	0.01	4.0475e-06	0.020296	0.00032943	4.2495e-05	0.00058297	1.1293e-06	0.81431	0.00021102	1.353e-05	0.0072903	3.679e-06	2.8966e-07	7.3956e-05	0.0014812	0.0081129	0.0044961	0.0034953	0.0018438	0.0007846	0.01082	0.007569	0.0072765	1.2445e-06	2.8995e-06	0.00028203	0.0063026	9.356e-05	0.00062722	1.3531e-06	
0.87066	6.0325e-06	0.00039435	0.15202	0.00070305	0.0043112	0.017801	7.4344e-06	5.6417e-05	5.2507e-05	3.5143e-05	0.00024082	1.9737e-06	8.6277e-06	3.1463e-06	0.00019449	6.5843e-05	1.3808e-05	0.00010079	2.2712e-05	2.3373e-06	0.00013306	2.988e-05	0.27222	3.1959e-06	0.0001921	8.1442e-06	1.5921e-06	2.0759e-06	2.4308e-07	4.0241e-07	1.1511e-05	0.0053289	1.8981e-05	0.78418	0.0038991	0.0027766	1.0262e-05	1.5161e-06	4.9649e-06	4.5001e-05	0.00031726	0.012008	0.00067554	3.6701e-06	3.4843e-07	0.00044346	0.0013192	6.8494e-05	0.00015065	0.00033311	0.0013526	0.01	3.361e-06	0.020293	0.00032012	3.9583e-05	0.00057504	1.1317e-06	0.81777	0.00020633	1.216e-05	0.0072848	3.8227e-06	2.9884e-07	7.2006e-05	0.0014709	0.0082098	0.0044994	0.0034846	0.0018316	0.00078158	0.010807	0.0075612	0.0072681	8.0608e-07	2.6954e-06	0.00026502	0.0062948	8.1206e-05	0.00062158	1.0146e-06	
0.8725	5.9705e-06	0.00038295	0.15255	0.00070053	0.0042814	0.017793	7.4149e-06	5.5524e-05	5.1781e-05	3.4396e-05	0.00023792	1.8153e-06	8.046e-06	2.9814e-06	0.00019356	6.3967e-05	1.3062e-05	9.9403e-05	2.2775e-05	2.215e-06	0.00013286	2.9643e-05	0.2756	3.1116e-06	0.00019197	8.0384e-06	1.5407e-06	2.1169e-06	2.436e-07	4.0776e-07	1.1465e-05	0.0053201	1.7734e-05	0.78439	0.003899	0.0027732	9.6726e-06	1.5047e-06	4.6497e-06	4.4769e-05	0.00030324	0.012018	0.0006708	3.5918e-06	3.9452e-07	0.00044157	0.0013171	6.6538e-05	0.00015362	0.00033197	0.0013489	0.01	3.2082e-06	0.020293	0.00031767	3.8928e-05	0.00057299	1.0432e-06	0.81864	0.00020518	1.1827e-05	0.0072834	3.8741e-06	3.0261e-07	7.1522e-05	0.0014683	0.0082217	0.0045003	0.0034819	0.0018165	0.0007808	0.010804	0.0075592	0.0072666	7.0375e-07	2.6475e-06	0.00026078	0.0062929	7.835e-05	0.00062026	9.537e-07	
0.87427	6.2053e-06	0.00037102	0.15303	0.00069792	0.0042514	0.017784	7.3854e-06	5.4582e-05	5.1036e-05	3.3619e-05	0.00023484	1.6451e-06	8.0169e-06	2.8063e-06	0.00019257	6.1967e-05	1.2288e-05	9.7921e-05	2.2818e-05	2.0983e-06	0.00013261	2.938e-05	0.27864	3.021e-06	0.0001919	7.9211e-06	1.4807e-06	2.146e-06	2.4097e-07	4.0901e-07	1.1402e-05	0.0053111	1.6428e-05	0.78458	0.0038988	0.0027699	9.0357e-06	1.4868e-06	4.3065e-06	4.4508e-05	0.00028861	0.012027	0.00066601	3.5051e-06	4.3578e-07	0.00043964	0.001315	6.4609e-05	0.00015647	0.0003308	0.001345	0.01	3.0444e-06	0.020292	0.0003151	3.8226e-05	0.00057089	9.4562e-07	0.81952	0.00020401	1.1461e-05	0.007282	3.9103e-06	3.0342e-07	7.1068e-05	0.0014655	0.0082321	0.0045013	0.0034793	0.0018015	0.00077999	0.0108	0.0075573	0.0072647	5.8818e-07	2.5934e-06	0.00025654	0.0062911	7.5808e-05	0.00061904	8.8059e-07	
0.87598	6.4123e-06	0.00035855	0.15362	0.0006952	0.0042212	0.017776	7.3459e-06	5.3591e-05	5.027e-05	3.281e-05	0.00023208	1.4629e-06	8.4033e-06	2.6204e-06	0.00019153	5.9836e-05	1.1484e-05	9.6346e-05	2.2841e-05	1.9739e-06	0.0001323	2.909e-05	0.28233	3.1861e-06	0.00019179	7.7922e-06	1.4121e-06	2.1637e-06	2.3516e-07	4.0616e-07	1.1322e-05	0.0053019	1.5061e-05	0.78478	0.0038986	0.0027666	8.3476e-06	1.4626e-06	3.9344e-06	4.4216e-05	0.00027335	0.012036	0.00066118	3.4081e-06	4.7244e-07	0.00043777	0.001313	6.2661e-05	0.00015919	0.00032958	0.0013412	0.01	2.8689e-06	0.020291	0.00031243	3.7473e-05	0.00056873	8.385e-07	0.82038	0.00020286	1.1061e-05	0.0072806	3.9314e-06	3.0128e-07	7.0572e-05	0.0014627	0.0082413	0.0045022	0.0034766	0.0017864	0.00077915	0.010797	0.0075554	0.0072625	6.3344e-07	2.5331e-06	0.0002523	0.0062892	7.3147e-05	0.00061776	7.9368e-07	
0.87783	6.6819e-06	0.00034726	0.15416	0.00069269	0.0041915	0.017768	7.3144e-06	5.2702e-05	4.9541e-05	3.2059e-05	0.00022912	1.2897e-06	8.4887e-06	2.452e-06	0.0001906	5.797e-05	1.0741e-05	9.4927e-05	2.2892e-05	1.8569e-06	0.0001321	2.8848e-05	0.28562	3.361e-06	0.00018975	7.6759e-06	1.3522e-06	2.2002e-06	2.307e-07	4.0698e-07	1.1262e-05	0.0052932	1.3821e-05	0.78498	0.0038985	0.0027632	7.7514e-06	1.4406e-06	3.6057e-06	4.3961e-05	0.00025945	0.012046	0.00065642	3.3272e-06	5.161e-07	0.00043586	0.001311	6.0744e-05	0.00016214	0.00032844	0.0013374	0.01	2.7164e-06	0.02029	0.00030999	3.6815e-05	0.00056669	7.4677e-07	0.82127	0.0002017	1.0696e-05	0.0072792	3.9764e-06	3.0265e-07	7.0112e-05	0.0014601	0.0082383	0.0045032	0.003474	0.0017714	0.00077836	0.010794	0.0075535	0.007261	6.8737e-07	2.4801e-06	0.00024807	0.0062873	7.0726e-05	0.0006166	5.3068e-07	
0.8798	7.0156e-06	0.0003369	0.15458	0.00069036	0.0041623	0.017761	7.2889e-06	5.1895e-05	4.8842e-05	3.1356e-05	0.00022649	1.1228e-06	8.5902e-06	2.2969e-06	0.00018976	5.6306e-05	1.0047e-05	9.3632e-05	2.2968e-05	1.745e-06	0.00013199	2.8643e-05	0.2883	3.5446e-06	0.00018783	7.5695e-06	1.2987e-06	2.2538e-06	2.2709e-07	4.1072e-07	1.1219e-05	0.0052849	1.2679e-05	0.78519	0.0038984	0.0027599	7.2336e-06	1.4201e-06	3.3094e-06	4.3738e-05	0.00024662	0.012056	0.00065172	3.2587e-06	5.6644e-07	0.000434	0.0013091	5.8854e-05	0.00016532	0.00032736	0.0013337	0.01	2.5811e-06	0.02029	0.00030775	3.623e-05	0.00056474	6.6627e-07	0.82216	0.00020056	1.0359e-05	0.0072778	4.0423e-06	3.0691e-07	6.9681e-05	0.0014575	0.0082372	0.0045042	0.0034714	0.0017565	0.00077762	0.010791	0.0075516	0.0072601	6.4404e-07	2.4328e-06	0.00024385	0.0062856	6.8493e-05	0.00061553	3.3248e-07	
0.88192	7.1662e-06	0.00032752	0.1551	0.00068823	0.0041336	0.017756	7.2712e-06	5.1174e-05	4.8179e-05	3.0704e-05	0.0002242	9.6334e-07	8.5073e-06	2.1565e-06	0.00018904	5.4856e-05	9.4055e-06	9.248e-05	2.3073e-05	1.6392e-06	0.00013198	2.8481e-05	0.29164	3.7393e-06	0.00018602	7.475e-06	1.2528e-06	2.3298e-06	2.2474e-07	4.1823e-07	1.1195e-05	0.005277	1.1644e-05	0.78542	0.0038984	0.0027566	6.7951e-06	1.4017e-06	3.0522e-06	4.3552e-05	0.00023494	0.012066	0.00064709	2.9969e-06	5.6723e-07	0.0004322	0.0013072	5.6995e-05	0.00016881	0.00032636	0.00133	0.01	2.4639e-06	0.020289	0.00030571	3.5726e-05	0.00056291	5.9747e-07	0.82307	0.00019944	1.0052e-05	0.0072764	4.135e-06	3.1486e-07	6.657e-05	0.0014551	0.0082284	0.0045054	0.0034689	0.0017417	0.00077693	0.010788	0.0075497	0.0072601	6.0906e-07	2.3922e-06	0.00023965	0.0062838	6.6463e-05	0.00061457	1.9016e-07	
0.88398	7.2952e-06	0.00031771	0.15557	0.00068601	0.0041047	0.017751	7.2436e-06	5.0413e-05	4.7496e-05	3.0025e-05	0.00022174	1.0295e-06	8.4141e-06	2.0071e-06	0.00018825	5.3306e-05	8.7392e-06	9.1242e-05	2.3158e-05	1.5377e-06	0.00013191	2.8292e-05	0.29465	3.9256e-06	0.00018432	7.3693e-06	1.1989e-06	2.3923e-06	2.1927e-07	4.2158e-07	1.1154e-05	0.0052689	1.056e-05	0.78563	0.0038984	0.0027533	6.3203e-06	1.377e-06	2.771e-06	4.3336e-05	0.00022275	0.012075	0.00064241	2.7164e-06	5.6442e-07	0.00043046	0.0013054	5.5161e-05	0.00017215	0.00032531	0.0013263	0.01	2.489e-06	0.020289	0.00030358	3.5179e-05	0.00056102	5.2129e-07	0.82397	0.00019834	9.7141e-06	0.0072751	4.211e-06	3.1976e-07	6.3537e-05	0.0014526	0.0082183	0.0045065	0.0034663	0.001727	0.00077622	0.010785	0.0075479	0.0072596	5.6414e-07	2.3457e-06	0.00023546	0.0062821	6.4227e-05	0.00061371	1.7272e-07	
0.88616	7.4631e-06	0.00030871	0.15612	0.00068396	0.0040763	0.017746	7.2221e-06	4.9723e-05	4.6841e-05	2.9388e-05	0.00021957	1.0972e-06	8.3365e-06	1.8693e-06	0.00018756	5.1928e-05	8.1163e-06	9.0121e-05	2.3268e-05	1.4404e-06	0.00013193	2.8139e-05	0.29825	4.1213e-06	0.00018271	7.273e-06	1.1508e-06	2.4748e-06	2.146e-07	4.2794e-07	1.113e-05	0.0052611	9.5616e-06	0.78586	0.0038985	0.00275	5.9081e-06	1.3536e-06	2.517e-06	4.315e-05	0.00021149	0.012085	0.0006378	2.4679e-06	5.6526e-07	0.00042877	0.0013036	5.3352e-05	0.00017575	0.00032433	0.0013226	0.01	2.521e-06	0.020288	0.00030163	3.4699e-05	0.00055922	4.5417e-07	0.82489	0.00019727	9.4005e-06	0.0072737	4.3104e-06	3.2775e-07	6.058e-05	0.0014503	0.0082106	0.0045076	0.0034638	0.0017123	0.00077554	0.010782	0.007546	0.0072598	5.2501e-07	2.3046e-06	0.00023129	0.0062805	6.2163e-05	0.00061294	1.6079e-07	
0.88851	7.6856e-06	0.00030056	0.1566	0.00068209	0.0040484	0.017744	7.2082e-06	4.7401e-05	4.622e-05	2.88e-05	0.00021771	1.168e-06	7.9675e-06	1.7445e-06	0.00018697	5.0746e-05	7.5408e-06	8.9133e-05	2.3408e-05	1.3481e-06	0.00013029	2.8027e-05	0.30141	4.329e-06	0.00018122	7.188e-06	1.1095e-06	2.4324e-06	2.1112e-07	4.3826e-07	1.1126e-05	0.0052538	8.6565e-06	0.7861	0.0038986	0.0027467	5.5596e-06	1.3323e-06	2.2924e-06	4.3e-05	0.00020126	0.012079	0.0006336	2.2524e-06	5.7059e-07	0.00042713	0.0013019	5.1572e-05	0.00017968	0.00032341	0.0013191	0.01	2.5615e-06	0.020288	0.00029557	3.4292e-05	0.00055753	3.9653e-07	0.82581	0.00019621	9.1163e-06	0.0072723	4.4404e-06	3.398e-07	5.7711e-05	0.0014481	0.0082052	0.0045087	0.0034613	0.0016978	0.00077492	0.010779	0.0075443	0.0072607	4.9268e-07	2.2698e-06	0.00022713	0.0062789	6.0288e-05	0.00061227	1.5425e-07	
0.89101	7.9637e-06	0.00029308	0.15717	0.00068037	0.004021	0.017742	7.2003e-06	4.5271e-05	4.5626e-05	2.825e-05	0.00021608	1.2409e-06	7.6341e-06	1.6295e-06	0.00018647	4.9702e-05	7.0027e-06	8.8252e-05	2.3573e-05	1.2594e-06	0.00012878	2.7949e-05	0.30519	4.5472e-06	0.00017981	7.112e-06	1.0732e-06	2.4071e-06	2.0837e-07	4.5187e-07	1.1137e-05	0.0052469	7.8233e-06	0.78634	0.0038989	0.0027434	5.2581e-06	1.3122e-06	2.0895e-06	4.288e-05	0.00019182	0.012072	0.00062946	2.0616e-06	5.7968e-07	0.00042554	0.0013003	4.9816e-05	0.00018391	0.00032255	0.0013155	0.01	2.61e-06	0.020288	0.00028992	3.3942e-05	0.00055592	3.4568e-07	0.82676	0.00019518	8.8541e-06	0.007271	4.599e-06	3.5549e-07	5.4913e-05	0.0014459	0.0082016	0.0045099	0.0034589	0.0016834	0.00077435	0.010776	0.0075425	0.0072622	4.6494e-07	2.24e-06	0.00022298	0.0062774	5.856e-05	0.0006117	1.5159e-07	
0.89341	8.2058e-06	0.00028521	0.15768	0.00067855	0.003994	0.01774	7.1818e-06	4.3027e-05	4.5012e-05	2.8517e-05	0.00021863	1.3039e-06	7.2779e-06	1.5024e-06	0.00018955	4.8569e-05	6.4407e-06	8.7051e-05	2.3716e-05	1.1635e-06	0.00012718	2.7845e-05	0.30857	4.7555e-06	0.00017834	7.0242e-06	1.0288e-06	2.3665e-06	2.0237e-07	4.608e-07	1.1131e-05	0.0052404	7.7559e-06	0.78658	0.0038991	0.0027401	4.9269e-06	1.2854e-06	1.8641e-06	4.2728e-05	0.0001819	0.012066	0.00062527	1.855e-06	5.8477e-07	0.00042392	0.0012986	4.804e-05	0.00018796	0.00032165	0.0013119	0.01	2.6526e-06	0.020288	0.00028404	3.3551e-05	0.00055442	3.6872e-07	0.82769	0.00019413	8.559e-06	0.0072697	4.7354e-06	3.6747e-07	5.5528e-05	0.0014438	0.008197	0.004511	0.0034564	0.0016689	0.00077374	0.010773	0.0075408	0.0072634	4.2741e-07	2.2041e-06	0.00021882	0.0062758	5.6738e-05	0.00061107	1.4543e-07	
