Zootoca_vivipara	Vipera_berus	Thamnophis_elegans	Sceloporus_undulatus	Python_bivittatus	Ptyas_mucosa	Pseudonaja_textilis	Protobothrops_mucrosquamatus	Pogona_vitticeps	Podarcis_muralis	Pituophis_catenifer	Pantherophis_obsoletus	Notechis_scutatus	Naja_naja	Laticauda_colubrina	Lacerta_agilis	Hydrophis_cyanocinctus	Gekko_japonicus	Crotalus_tigris	Chrysopelea_ornata	Bothrops_jararaca	Anolis_carolinensis	
0.0012673	2.7727e-05	1.4331e-06	3.8715e-06	1.0407e-05	7.9195e-05	0.0051306	5.0932e-05	1.4366e-06	0.00012623	7.7298e-08	1.2346e-05	1.6962e-05	5.7587e-05	5.7408e-05	0.0083518	0.0047317	0.00044024	1.2605e-07	2.771e-06	0.0014041	3.5306e-07	
0.0012657	2.8494e-05	1.3063e-06	4.0771e-06	9.8809e-06	7.9108e-05	0.0051243	5.1311e-05	1.5462e-06	0.00012535	1.0196e-07	1.22e-05	1.7264e-05	5.7003e-05	5.6741e-05	0.0083697	0.0047171	0.00043124	1.4458e-07	2.9921e-06	0.0014174	3.69e-07	
0.001264	2.8659e-05	1.168e-06	4.2592e-06	9.309e-06	7.9004e-05	0.0051179	5.1754e-05	1.5834e-06	0.00012443	1.2406e-07	1.2045e-05	1.7554e-05	5.6395e-05	5.6061e-05	0.008387	0.0047023	0.00042079	1.433e-07	3.199e-06	0.0014318	3.7642e-07	
0.0012625	2.8846e-05	1.0455e-06	4.4822e-06	8.7974e-06	7.8929e-05	0.0051117	5.2223e-05	1.6865e-06	0.00012358	1.4637e-07	1.1897e-05	1.7848e-05	5.5827e-05	5.54e-05	0.0084053	0.0046879	0.00041286	1.4588e-07	3.4266e-06	0.0014466	3.9277e-07	
0.0012614	2.9057e-05	9.3705e-07	4.7526e-06	8.3407e-06	7.8885e-05	0.0051057	5.1746e-05	1.8654e-06	0.00012279	1.6899e-07	1.1753e-05	1.8145e-05	5.5298e-05	5.4759e-05	0.0084247	0.0046738	0.00039642	1.5221e-07	3.6768e-06	0.0014617	4.1904e-07	
0.0012601	2.9252e-05	8.1923e-07	4.9253e-06	8.3432e-06	7.8825e-05	0.0050996	5.125e-05	1.8935e-06	0.00012196	1.8907e-07	1.1601e-05	1.8431e-05	5.4748e-05	5.4106e-05	0.0084435	0.0046595	0.000387	1.5566e-07	3.9126e-06	0.0014767	5.667e-07	
0.00126	2.9471e-05	6.917e-07	5.0777e-06	8.3173e-06	7.8749e-05	0.0050934	5.0778e-05	1.8499e-06	0.00012147	2.0663e-07	1.1441e-05	1.8706e-05	5.4176e-05	5.3441e-05	0.0084452	0.0046451	0.00037588	1.3869e-07	4.1343e-06	0.0014921	6.9538e-07	
0.0012597	2.9711e-05	5.7655e-07	5.2012e-06	8.3196e-06	7.87e-05	0.0050874	5.0328e-05	1.6982e-06	0.00012094	2.2432e-07	1.1286e-05	1.8983e-05	5.3638e-05	5.2798e-05	0.0084467	0.0046309	0.00037008	1.2626e-07	4.3764e-06	0.0015078	7.9762e-07	
0.0012593	2.9976e-05	4.7366e-07	5.3604e-06	8.353e-06	7.868e-05	0.0050816	4.9903e-05	1.6242e-06	0.00012035	2.4238e-07	1.1135e-05	1.9265e-05	5.3138e-05	5.2173e-05	0.0084478	0.0046171	0.00036147	1.1802e-07	4.6433e-06	0.0015239	9.3045e-07	
0.0012592	3.0267e-05	3.8153e-07	5.5595e-06	8.4175e-06	7.8691e-05	0.0050761	4.9502e-05	1.6158e-06	0.00011983	2.6089e-07	1.099e-05	1.9549e-05	5.2675e-05	5.1568e-05	0.0084495	0.0046035	0.00034366	1.1329e-07	4.9372e-06	0.0015404	1.1017e-06	
0.0012589	3.058e-05	2.9775e-07	5.7994e-06	8.5098e-06	7.8729e-05	0.0050708	4.9122e-05	1.6632e-06	0.00011926	2.7971e-07	1.0849e-05	1.9837e-05	5.2242e-05	5.0978e-05	0.008451	0.0045901	0.00033004	1.1134e-07	5.2576e-06	0.0015574	1.3161e-06	
0.0012585	3.0876e-05	3.088e-07	6.0122e-06	8.5729e-06	7.8749e-05	0.0050654	4.8722e-05	1.6378e-06	0.00011865	2.958e-07	1.07e-05	2.0113e-05	5.1788e-05	5.0376e-05	0.0084521	0.0045767	0.00031425	1.0665e-07	5.5589e-06	0.0015741	1.5019e-06	
0.0012583	3.1154e-05	3.1539e-07	7.4794e-06	8.6088e-06	7.8752e-05	0.0050598	4.8304e-05	1.5419e-06	0.00011809	3.0928e-07	1.0542e-05	2.0378e-05	5.1313e-05	4.9763e-05	0.0084539	0.0045631	0.00029552	9.9335e-08	5.8434e-06	0.0015907	1.6563e-06	
0.001258	3.1835e-05	3.2397e-07	8.7609e-06	8.5511e-06	7.8783e-05	0.0050544	4.7741e-05	2.0238e-06	0.00011749	3.2308e-07	1.0388e-05	2.0645e-05	5.087e-05	4.9165e-05	0.0084553	0.0045497	0.00028634	1.1546e-07	6.1542e-06	0.0016048	1.7777e-06	
0.001258	3.2493e-05	3.2806e-07	9.9451e-06	8.4662e-06	7.8798e-05	0.0050489	4.7158e-05	2.4047e-06	0.00011695	3.3426e-07	1.0227e-05	2.0902e-05	5.0407e-05	4.8556e-05	0.0084573	0.0045363	0.00027565	1.2828e-07	6.4476e-06	0.0016187	1.88e-06	
0.0012578	3.3128e-05	3.2766e-07	1.1039e-05	8.3538e-06	7.8797e-05	0.0050432	4.6556e-05	2.6915e-06	0.00011636	3.4283e-07	1.0057e-05	2.1147e-05	4.9924e-05	4.7936e-05	0.0084591	0.0045227	0.00026339	1.38e-07	6.7241e-06	0.0016325	1.9643e-06	
0.0012575	3.3803e-05	3.2968e-07	1.2649e-05	8.2742e-06	7.8825e-05	0.0050378	4.598e-05	3.2409e-06	0.00011572	3.5192e-07	9.8921e-06	2.1396e-05	4.9476e-05	4.7333e-05	0.0084605	0.0045093	0.000255	1.5234e-07	7.0302e-06	0.0016466	1.9395e-06	
0.0012571	3.4453e-05	3.2698e-07	1.4125e-05	8.1638e-06	7.8836e-05	0.0050323	4.5384e-05	6.3407e-06	0.00011507	3.5828e-07	9.7188e-06	2.1634e-05	4.9006e-05	4.6719e-05	0.008462	0.0044959	0.0002448	1.631e-07	7.3171e-06	0.0016606	1.8991e-06	
0.0012568	3.5143e-05	3.267e-07	1.5488e-05	8.0869e-06	7.8877e-05	0.0050266	4.4814e-05	9.0115e-06	0.00011441	3.6517e-07	9.5504e-06	2.186e-05	4.8516e-05	4.6092e-05	0.0084634	0.0044823	0.00023293	1.7898e-07	7.635e-06	0.001675	1.8434e-06	
0.0012564	3.5878e-05	3.2094e-07	1.7135e-05	7.7114e-06	7.8897e-05	0.0050212	4.427e-05	1.32e-05	0.00011374	3.682e-07	9.9915e-06	2.1398e-05	4.8061e-05	4.5484e-05	0.0084649	0.0044689	0.00021206	1.7371e-07	7.9315e-06	0.0016897	1.814e-06	
0.0012559	3.6593e-05	3.1119e-07	1.8687e-05	7.3081e-06	7.8905e-05	0.0050156	4.3711e-05	1.6964e-05	0.00011303	3.6883e-07	1.0424e-05	2.0925e-05	4.759e-05	4.4866e-05	0.0084661	0.0044555	0.00018902	1.6587e-07	8.214e-06	0.0017043	1.7729e-06	
0.0012554	3.7291e-05	2.9751e-07	2.0155e-05	6.8776e-06	7.8901e-05	0.00501	4.3136e-05	2.0371e-05	0.00011228	3.6712e-07	1.0848e-05	2.0441e-05	4.7103e-05	4.4239e-05	0.0084672	0.004442	0.0001637	1.555e-07	8.4833e-06	0.0017189	1.7204e-06	
0.0012547	3.7971e-05	2.7989e-07	2.1498e-05	6.4196e-06	7.8884e-05	0.0050042	4.2547e-05	2.3453e-05	0.0001115	3.6307e-07	1.1264e-05	1.9947e-05	4.6602e-05	4.3604e-05	0.008468	0.0044284	0.00013584	1.4251e-07	8.7398e-06	0.0017333	1.9405e-06	
0.0012423	3.8684e-05	2.6393e-07	2.3075e-05	5.9996e-06	7.8892e-05	0.0049987	4.1979e-05	2.7386e-05	0.00011077	3.5916e-07	1.1687e-05	1.9457e-05	4.6128e-05	4.2982e-05	0.0084694	0.004415	0.0001136	1.3315e-07	9.0199e-06	0.0017353	1.9514e-06	
0.0012304	3.9428e-05	2.49e-07	2.4858e-05	5.6092e-06	7.8921e-05	0.0049933	4.1427e-05	3.2244e-05	0.00011009	3.5517e-07	1.2117e-05	1.8969e-05	4.5678e-05	4.2373e-05	0.0084713	0.0044019	9.5262e-05	1.2639e-07	9.3219e-06	0.0017375	1.9774e-06	
0.0012182	4.0203e-05	2.3495e-07	2.6955e-05	5.2475e-06	7.8972e-05	0.0049881	4.0892e-05	3.4287e-05	0.00010937	3.5108e-07	1.2553e-05	1.8484e-05	4.5251e-05	4.1776e-05	0.008473	0.0043889	7.3398e-05	1.2191e-07	9.6471e-06	0.0017397	2.0234e-06	
0.0012059	4.096e-05	2.1713e-07	2.894e-05	4.8612e-06	7.901e-05	0.0049828	4.0342e-05	3.6091e-05	0.00010862	3.4466e-07	1.2981e-05	1.7989e-05	4.481e-05	4.1171e-05	0.0084744	0.0043758	6.2971e-05	1.1529e-07	9.9579e-06	0.0017418	2.0587e-06	
0.0011941	4.1751e-05	2.0035e-07	3.1203e-05	4.5032e-06	7.9071e-05	0.0049777	3.9809e-05	3.8438e-05	0.00010791	3.3824e-07	1.3416e-05	1.7496e-05	4.4393e-05	4.0578e-05	0.0084764	0.0043629	5.4475e-05	1.1101e-07	1.0295e-05	0.0017441	2.1119e-06	
0.0011827	4.2524e-05	1.7999e-07	3.3777e-05	4.1175e-06	7.9121e-05	0.0049724	3.9264e-05	4.1399e-05	0.00010725	3.2958e-07	1.3843e-05	1.8208e-05	4.3963e-05	3.9977e-05	0.0084787	0.00435	4.74e-05	1.0481e-07	1.0618e-05	0.0017463	1.9915e-06	
0.0011716	4.3328e-05	1.6019e-07	3.6674e-05	3.7551e-06	7.9192e-05	0.0049673	3.8733e-05	4.5092e-05	0.00010662	3.2072e-07	1.4276e-05	1.8925e-05	4.3554e-05	3.9387e-05	0.0084815	0.0043372	4.1464e-05	1.0045e-07	1.0965e-05	0.0017487	1.892e-06	
0.0011604	4.4114e-05	1.3679e-07	3.9423e-05	3.37e-06	7.9251e-05	0.0049621	3.8188e-05	4.8415e-05	0.00010597	3.0959e-07	1.4701e-05	1.963e-05	4.3132e-05	3.8789e-05	0.0084841	0.0043244	3.5016e-05	9.4169e-08	1.1297e-05	0.0017509	1.7805e-06	
0.0011644	4.4883e-05	1.0985e-07	4.2042e-05	3.507e-06	7.9299e-05	0.0049568	3.7631e-05	5.1419e-05	0.00010527	2.9623e-07	1.5119e-05	2.0326e-05	4.2696e-05	3.8183e-05	0.0084864	0.0043115	3.189e-05	8.598e-08	1.1617e-05	0.0017532	1.6571e-06	
0.0011686	4.5683e-05	8.3465e-08	4.4992e-05	3.6556e-06	7.9367e-05	0.0049517	3.7088e-05	5.5179e-05	0.00010461	2.8268e-07	1.5542e-05	2.1025e-05	4.2282e-05	3.7588e-05	0.0084891	0.0042987	2.9274e-05	7.9626e-08	1.196e-05	0.0017555	1.5546e-06	
0.001173	4.6516e-05	5.7471e-08	4.8321e-05	3.8166e-06	7.9456e-05	0.0049467	3.656e-05	5.9884e-05	0.00010399	2.6892e-07	1.5972e-05	2.1729e-05	4.1888e-05	3.7004e-05	0.0084922	0.0042862	2.7084e-05	7.4866e-08	1.2329e-05	0.0017497	1.4703e-06	
0.0011774	4.7392e-05	7.0726e-08	5.1469e-05	3.9578e-06	7.9533e-05	0.0049417	3.605e-05	6.4103e-05	0.00010333	2.5287e-07	1.6394e-05	2.2422e-05	4.1481e-05	3.6411e-05	0.0084952	0.0042735	2.4691e-05	4.0323e-08	1.2682e-05	0.0017441	1.3745e-06	
0.0011816	4.8249e-05	8.0876e-08	5.4465e-05	4.0812e-06	7.96e-05	0.0049365	3.5526e-05	6.7925e-05	0.00010265	2.346e-07	1.6807e-05	2.3104e-05	4.1061e-05	3.5811e-05	0.0084979	0.0042608	2.2102e-05	3.9832e-08	1.3021e-05	0.0017384	1.2677e-06	
0.001186	4.9141e-05	9.0514e-08	5.7847e-05	4.2172e-06	7.9686e-05	0.0049315	3.5017e-05	7.2715e-05	0.000102	2.1611e-07	1.7227e-05	2.3791e-05	4.0662e-05	3.5222e-05	0.0085011	0.0042483	1.994e-05	4.0068e-08	1.3386e-05	0.0017328	1.1791e-06	
0.0011903	5.0012e-05	9.6934e-08	6.1045e-05	4.3342e-06	7.9761e-05	0.0049264	3.4494e-05	7.7011e-05	0.00010132	1.9533e-07	1.7639e-05	2.4466e-05	4.0248e-05	3.4624e-05	0.0085041	0.0042357	1.8916e-05	3.8787e-08	1.3736e-05	0.0017272	1.0789e-06	
0.0011949	5.0924e-05	1.0313e-07	6.4717e-05	4.4671e-06	7.986e-05	0.0049215	3.3987e-05	8.2565e-05	0.00010068	1.7451e-07	1.8058e-05	2.5148e-05	3.9859e-05	3.4038e-05	0.0085076	0.0042232	1.8092e-05	3.8441e-08	1.4116e-05	0.0017217	9.9803e-07	
0.0011994	5.1813e-05	1.0603e-07	6.8148e-05	4.5795e-06	7.9945e-05	0.0049165	3.3466e-05	8.7445e-05	0.00010001	1.5136e-07	1.8469e-05	2.5818e-05	3.9454e-05	3.3444e-05	0.0085109	0.0042107	1.716e-05	3.6514e-08	1.4478e-05	0.0017161	9.0426e-07	
0.0012037	5.2749e-05	1.0893e-07	8.5773e-05	4.7126e-06	8.0057e-05	0.0049116	3.2963e-05	9.1426e-05	9.9295e-05	1.2828e-07	1.8889e-05	2.6495e-05	3.9076e-05	3.2864e-05	0.0085139	0.0041984	1.6085e-05	3.5674e-08	1.4876e-05	0.0017107	7.7934e-07	
0.0012078	5.374e-05	1.1228e-07	9.6789e-05	4.8716e-06	7.9652e-05	0.004907	3.2482e-05	9.3582e-05	9.8535e-05	1.1756e-07	1.8932e-05	2.7181e-05	3.8726e-05	3.2299e-05	0.0085166	0.0041864	1.4757e-05	3.6168e-08	1.5327e-05	0.0017055	7.6222e-07	
0.0012118	5.4701e-05	1.9306e-07	0.00011024	5.0053e-06	7.9228e-05	0.0049023	3.1983e-05	9.3715e-05	9.7726e-05	1.0454e-07	1.8966e-05	2.7855e-05	3.8358e-05	3.1723e-05	0.0085191	0.0041743	1.3938e-05	3.4882e-08	1.5754e-05	0.0017002	7.6052e-07	
0.0012156	5.5634e-05	2.673e-07	0.00012278	5.116e-06	7.8787e-05	0.0048975	3.1469e-05	9.3534e-05	9.6874e-05	1.3181e-07	1.899e-05	2.8515e-05	3.7974e-05	3.1138e-05	0.0085212	0.004162	1.2999e-05	5.5115e-08	1.6159e-05	0.0016948	7.4923e-07	
0.0012197	5.6613e-05	3.4761e-07	0.00013713	5.2449e-06	7.8375e-05	0.0048928	3.097e-05	9.3893e-05	9.6072e-05	1.5919e-07	1.9019e-05	2.9182e-05	3.7614e-05	3.0565e-05	0.0085239	0.00415	1.2253e-05	8.0003e-08	1.6599e-05	0.0016895	7.4824e-07	
0.0012236	5.7564e-05	4.2134e-07	0.00015059	5.3511e-06	7.7946e-05	0.004888	3.0456e-05	9.395e-05	9.5228e-05	1.8404e-07	1.9039e-05	2.9837e-05	3.7237e-05	2.9982e-05	0.0085264	0.0041378	1.1399e-05	1.0132e-07	1.7017e-05	0.0016842	7.38e-07	
0.0012274	5.8487e-05	4.8868e-07	0.00016323	5.4348e-06	7.7499e-05	0.0048831	2.9926e-05	9.3705e-05	9.4343e-05	2.0638e-07	1.9051e-05	3.0479e-05	3.6844e-05	2.9389e-05	0.0085286	0.0041255	1.0423e-05	1.1933e-07	1.7415e-05	0.0016789	7.1839e-07	
0.0012315	5.9461e-05	5.6302e-07	0.00017788	5.5398e-06	7.7085e-05	0.0048784	2.9414e-05	9.4061e-05	9.3513e-05	2.29e-07	1.9068e-05	3.1129e-05	3.5025e-05	2.881e-05	0.0085313	0.0041135	9.666e-06	1.4263e-07	1.734e-05	0.0016736	7.1047e-07	
0.0012354	6.0406e-05	6.3058e-07	0.00019159	5.6214e-06	7.6653e-05	0.0048736	2.8888e-05	9.4105e-05	9.264e-05	2.4907e-07	1.9077e-05	3.1766e-05	3.3167e-05	2.8222e-05	0.0085338	0.0041013	8.7955e-06	1.6337e-07	1.7249e-05	0.0016683	6.9309e-07	
0.0012593	6.1398e-05	7.0473e-07	0.00020729	5.7219e-06	7.6252e-05	0.0048689	2.8378e-05	9.47e-05	9.1312e-05	2.6929e-07	1.9091e-05	3.241e-05	3.1381e-05	2.7645e-05	0.008533	0.0040894	8.1179e-06	1.8972e-07	1.718e-05	0.0016632	6.8583e-07	
0.0012828	6.236e-05	7.7193e-07	0.00022199	5.799e-06	7.5832e-05	0.0048642	2.7852e-05	9.498e-05	8.9937e-05	2.8694e-07	1.9097e-05	3.304e-05	2.9556e-05	2.7058e-05	0.008532	0.0040773	7.3383e-06	2.1197e-07	1.7096e-05	0.001658	6.6928e-07	
0.0013074	6.3376e-05	8.4711e-07	0.00023905	5.8985e-06	7.5445e-05	0.0048593	2.7344e-05	9.589e-05	8.8628e-05	3.0496e-07	1.9108e-05	3.3657e-05	2.9348e-05	2.7253e-05	0.0085316	0.0040634	6.7356e-06	2.0766e-07	1.7036e-05	0.0016529	6.6394e-07	
0.0013331	6.4442e-05	9.299e-07	0.00024401	6.0178e-06	7.5086e-05	0.0048545	2.6852e-05	9.7516e-05	8.7381e-05	3.2319e-07	1.9124e-05	3.4281e-05	2.9156e-05	2.7454e-05	0.0085317	0.0040497	6.2696e-06	2.0671e-07	1.6997e-05	0.0016313	6.7273e-07	
0.0013596	6.5547e-05	1.0188e-06	0.00024953	6.1509e-06	7.4748e-05	0.0048499	2.6371e-05	9.9682e-05	8.6173e-05	3.4126e-07	1.9144e-05	3.4909e-05	2.8977e-05	2.766e-05	0.0085321	0.0040362	5.8801e-06	2.0825e-07	1.6974e-05	0.0016101	6.8848e-07	
0.0013858	6.6634e-05	1.1023e-06	0.00025486	6.2671e-06	7.4401e-05	0.0048453	2.5879e-05	0.00010163	8.4937e-05	3.5716e-07	1.9157e-05	3.5527e-05	2.8789e-05	2.786e-05	0.0085325	0.0040226	5.4566e-06	2.0781e-07	1.6942e-05	0.0015888	6.9797e-07	
0.0014117	6.7703e-05	1.1807e-06	0.00026002	6.3666e-06	7.4044e-05	0.0048405	2.5377e-05	0.00010336	8.3673e-05	3.7092e-07	1.9163e-05	3.6136e-05	2.8593e-05	2.8056e-05	0.0085327	0.0040089	4.9978e-06	2.0541e-07	1.69e-05	0.0015674	7.0134e-07	
0.0014374	6.8755e-05	1.254e-06	0.00026501	6.4493e-06	7.3677e-05	0.0048357	2.4864e-05	0.00010489	8.238e-05	3.8253e-07	1.9163e-05	3.6735e-05	2.8388e-05	2.8246e-05	0.0085328	0.0039952	4.5009e-06	2.0105e-07	1.685e-05	0.0015459	6.9855e-07	
0.0014628	6.9788e-05	1.322e-06	0.00026984	6.5149e-06	7.33e-05	0.0048308	2.434e-05	0.00010621	8.1057e-05	3.9197e-07	1.9157e-05	3.7323e-05	2.8174e-05	2.8431e-05	0.0085327	0.0039814	3.9606e-06	1.9461e-07	1.6789e-05	0.0015242	6.8939e-07	
0.0014892	7.0797e-05	1.3836e-06	0.0002707	6.6298e-06	7.291e-05	0.0048261	2.3802e-05	0.00010817	7.9785e-05	3.9903e-07	1.9143e-05	3.7919e-05	2.6724e-05	2.8622e-05	0.0085331	0.0039678	3.5248e-06	1.8561e-07	1.6717e-05	0.0015024	6.9181e-07	
0.0015153	7.1784e-05	1.4395e-06	0.0002715	6.7254e-06	7.2508e-05	0.0048213	2.3253e-05	0.00010987	7.8479e-05	4.0379e-07	1.9122e-05	3.8503e-05	2.5251e-05	2.8807e-05	0.0085333	0.0039542	3.3392e-06	1.7413e-07	1.6633e-05	0.0014805	6.8723e-07	
0.0015409	7.275e-05	1.4897e-06	0.00027224	6.8016e-06	7.2092e-05	0.0048164	2.269e-05	0.00011134	7.7139e-05	4.0625e-07	1.9093e-05	3.9077e-05	2.3756e-05	2.8987e-05	0.0085334	0.0039404	3.1272e-06	1.6004e-07	1.6537e-05	0.0014585	6.7553e-07	
0.0015662	7.3765e-05	1.5474e-06	0.00027147	6.8991e-06	7.1705e-05	0.0048117	2.2143e-05	0.00010973	7.5757e-05	4.0892e-07	1.907e-05	3.9657e-05	2.2318e-05	2.9172e-05	0.0085333	0.0039269	2.9909e-06	1.4985e-07	1.6463e-05	0.0014369	6.9014e-07	
0.0015924	7.4825e-05	1.612e-06	0.00027085	7.0153e-06	7.1343e-05	0.0048072	2.1609e-05	0.00010867	7.4425e-05	4.1164e-07	1.9051e-05	4.0243e-05	2.0929e-05	2.9364e-05	0.0085336	0.0039136	2.8888e-06	1.4256e-07	1.6408e-05	0.0014156	7.1338e-07	
0.0016181	7.5859e-05	1.6699e-06	0.00027016	7.1091e-06	7.0967e-05	0.0048025	2.1062e-05	0.00010733	7.3052e-05	4.119e-07	1.9024e-05	4.0818e-05	1.9514e-05	2.9549e-05	0.0085336	0.0039002	2.7622e-06	1.3274e-07	1.634e-05	0.0013943	7.2837e-07	
0.0016434	7.6943e-05	1.7358e-06	0.00026926	7.2253e-06	7.0617e-05	0.004798	2.0528e-05	0.00010738	7.1637e-05	4.1236e-07	1.9001e-05	4.1399e-05	1.8152e-05	2.9741e-05	0.0085335	0.003887	2.6993e-06	1.2591e-07	1.6293e-05	0.0013733	7.2935e-07	
0.0016699	7.8087e-05	1.812e-06	0.00026502	7.3678e-06	7.0297e-05	0.0047938	2.0012e-05	0.00010803	7.0284e-05	4.1324e-07	1.8985e-05	4.1989e-05	1.6849e-05	2.9941e-05	0.0085339	0.003874	2.6707e-06	1.2215e-07	1.6269e-05	0.0013528	7.4295e-07	
0.0016975	7.9197e-05	1.8798e-06	0.00026138	7.4778e-06	6.996e-05	0.0047894	1.9479e-05	0.00010934	6.8992e-05	4.1106e-07	2.0235e-05	4.2565e-05	1.5514e-05	3.0133e-05	0.0085349	0.0038609	2.6761e-06	1.1577e-07	1.724e-05	0.0013321	7.6871e-07	
0.0017264	8.0364e-05	1.9572e-06	0.00025886	7.612e-06	6.9649e-05	0.0047852	1.8962e-05	0.00010788	6.7753e-05	4.0916e-07	2.1511e-05	4.315e-05	1.4232e-05	3.0332e-05	0.0085363	0.0038481	2.7124e-06	1.1203e-07	1.8289e-05	0.0013119	7.1763e-07	
0.0017547	8.15e-05	2.0267e-06	0.00025617	7.7217e-06	6.9324e-05	0.0047808	1.843e-05	0.0001061	6.6469e-05	4.0473e-07	2.2771e-05	4.3722e-05	1.2922e-05	3.0523e-05	0.0085375	0.0038351	2.7255e-06	1.0591e-07	1.9298e-05	0.0012914	6.5625e-07	
0.0017824	8.2605e-05	2.0885e-06	0.00025331	7.8072e-06	6.8983e-05	0.0047764	1.7883e-05	0.00010398	6.5145e-05	3.9776e-07	2.4013e-05	4.4281e-05	1.1584e-05	3.0708e-05	0.0085385	0.003822	2.7167e-06	9.7341e-08	2.0268e-05	0.0012708	5.8406e-07	
0.0018115	8.3773e-05	2.1613e-06	0.00025001	7.9205e-06	6.8673e-05	0.0047718	1.7353e-05	0.00010269	6.3879e-05	3.9126e-07	2.5285e-05	4.4826e-05	1.1492e-05	3.0885e-05	0.00854	0.0038088	2.7425e-06	9.1739e-08	2.1326e-05	0.0012506	4.9321e-07	
0.0018417	8.5001e-05	2.2448e-06	0.00024716	8.0589e-06	6.8389e-05	0.0047674	1.6837e-05	0.000102	6.2665e-05	3.8503e-07	2.6585e-05	4.5379e-05	1.141e-05	3.1069e-05	0.008542	0.0037958	2.8001e-06	8.8389e-08	2.2471e-05	0.0012309	4.1907e-07	
0.0018714	8.6193e-05	2.3191e-06	0.00024409	8.1704e-06	6.8088e-05	0.0047629	1.6306e-05	0.00010099	6.1406e-05	3.7616e-07	2.7865e-05	4.5919e-05	1.1317e-05	3.1245e-05	0.0085437	0.0037827	2.8317e-06	8.2662e-08	2.3566e-05	0.001211	3.3257e-07	
0.0019023	8.735e-05	2.3848e-06	0.00024146	8.2512e-06	6.7771e-05	0.0047583	1.576e-05	0.00010062	6.02e-05	3.6469e-07	2.9127e-05	4.6446e-05	1.1214e-05	3.1413e-05	0.008546	0.0037695	2.7398e-06	7.454e-08	2.4615e-05	0.0011909	2.6217e-07	
0.0019326	8.8571e-05	2.4618e-06	0.00023861	8.3602e-06	6.7482e-05	0.0047538	1.5229e-05	9.9884e-05	5.8948e-05	3.5358e-07	3.0419e-05	4.6981e-05	1.1122e-05	3.1589e-05	0.008548	0.0037565	2.6164e-06	6.8833e-08	2.5756e-05	0.0011712	1.7929e-07	
0.0019622	8.9754e-05	2.5296e-06	0.00023537	8.4422e-06	6.7177e-05	0.0047493	1.4683e-05	9.8785e-05	5.7652e-05	3.3983e-07	3.169e-05	4.7503e-05	1.1019e-05	3.1757e-05	0.0085497	0.0037433	2.4338e-06	6.075e-08	2.6847e-05	0.0011513	1.8165e-07	
0.0019909	9.1011e-05	2.6111e-06	0.00023271	8.5566e-06	6.6902e-05	0.0047449	1.4154e-05	9.8448e-05	5.6299e-05	3.2667e-07	3.2996e-05	4.8035e-05	1.0928e-05	3.1935e-05	0.0085512	0.0037305	2.0647e-06	5.5251e-08	2.8047e-05	0.0011319	1.9019e-07	
0.0020212	9.2345e-05	2.6302e-06	0.0002305	8.7046e-06	6.6601e-05	0.0047408	1.3642e-05	9.8802e-05	5.5008e-05	3.1074e-07	3.4279e-05	4.8578e-05	1.0848e-05	3.2122e-05	0.0085533	0.0037179	1.7856e-06	5.1897e-08	3.1451e-05	0.001113	2.0444e-07	
0.002053	9.3758e-05	2.6608e-06	0.0002287	8.8876e-06	6.6331e-05	0.0047369	1.3146e-05	9.6296e-05	5.3778e-05	2.9539e-07	3.5597e-05	4.9132e-05	1.0779e-05	3.2318e-05	0.008556	0.0037055	1.5762e-06	5.042e-08	3.2512e-05	0.0010945	2.2537e-07	
0.002084	9.3849e-05	2.7034e-06	0.00022296	9.1155e-06	6.6091e-05	0.0047333	1.2666e-05	9.4738e-05	5.2499e-05	2.8054e-07	3.6951e-05	4.9697e-05	1.0721e-05	3.2524e-05	0.0085585	0.0036934	1.4283e-06	5.0701e-08	3.3692e-05	0.0010766	2.5589e-07	
0.0021144	9.3916e-05	2.7374e-06	0.00021677	9.3142e-06	6.5835e-05	0.0047295	1.2172e-05	9.2778e-05	5.1176e-05	2.6311e-07	3.8284e-05	5.0248e-05	1.0653e-05	3.2722e-05	0.0085606	0.0036812	1.2497e-06	4.9058e-08	3.4845e-05	0.0010584	2.7884e-07	
0.0021461	9.402e-05	2.7819e-06	0.00021146	9.5454e-06	6.5605e-05	0.0047259	1.169e-05	9.1535e-05	4.9906e-05	2.4591e-07	3.9649e-05	5.0808e-05	1.0595e-05	3.2928e-05	0.0085633	0.0036692	1.1117e-06	4.8815e-08	3.6092e-05	0.0010406	3.0888e-07	
0.0021791	9.4162e-05	2.8372e-06	0.0002069	9.8105e-06	6.5401e-05	0.0047225	1.1221e-05	9.0907e-05	4.8686e-05	2.2887e-07	4.1045e-05	5.1377e-05	1.0545e-05	3.3142e-05	0.0085665	0.0036575	1.0056e-06	4.9921e-08	3.6279e-05	0.0010232	3.4717e-07	
0.0021863	9.4341e-05	2.9039e-06	0.00020301	1.0111e-05	6.5221e-05	0.0047193	1.0764e-05	9.0844e-05	4.7513e-05	2.1192e-07	4.2475e-05	5.1956e-05	1.0504e-05	3.3365e-05	0.0085702	0.0036459	9.2524e-07	5.2426e-08	3.6503e-05	0.0010062	3.221e-07	
