Sylvilagus_bachmani	Oryctolagus_cuniculus	Ochotona_princeps	Ochotona_curzoniae	Lepus_timidus	Lepus_americanus	
3.0504e-05	0.046403	0.19714	0.00018776	0.00020689	0.0005645	
3.0594e-05	0.046603	0.19714	0.00019006	0.0002072	0.00056735	
3.0692e-05	0.046808	0.19716	0.00019245	0.00020753	0.00057022	
3.0775e-05	0.047011	0.19717	0.00019479	0.00020783	0.00057308	
3.0843e-05	0.047213	0.19718	0.00019708	0.00020813	0.00057592	
3.0921e-05	0.04742	0.1972	0.00019947	0.00020843	0.00057879	
3.0982e-05	0.047625	0.19722	0.00020181	0.00020873	0.00058164	
3.1052e-05	0.047834	0.19725	0.00020423	0.00020903	0.00058452	
3.1106e-05	0.048042	0.19728	0.0002066	0.00020931	0.00058738	
3.1172e-05	0.048254	0.19733	0.00020908	0.00020961	0.00059027	
3.125e-05	0.048472	0.1974	0.00021165	0.00020993	0.00059319	
3.134e-05	0.048695	0.1975	0.00021434	0.00021025	0.00059613	
3.1443e-05	0.048924	0.19758	0.00021696	0.00021059	0.00059911	
3.1556e-05	0.049158	0.19769	0.00021969	0.00021094	0.00060211	
3.1683e-05	0.049398	0.19783	0.00022254	0.0002113	0.00060515	
3.1823e-05	0.049644	0.19799	0.00022551	0.00021168	0.00060821	
3.1977e-05	0.049896	0.19817	0.00022861	0.00021207	0.00061131	
3.2143e-05	0.050154	0.19838	0.00023184	0.00021248	0.00061444	
3.2292e-05	0.05041	0.19858	0.000235	0.00021287	0.00061755	
3.2455e-05	0.050672	0.1988	0.0002383	0.00021327	0.00062069	
3.2629e-05	0.050941	0.19905	0.00024172	0.00021368	0.00062386	
3.2785e-05	0.051207	0.19929	0.00024506	0.00021408	0.00062701	
3.2924e-05	0.051471	0.19951	0.00024834	0.00021447	0.00063015	
3.3325e-05	0.051546	0.19976	0.00025176	0.00021487	0.00063332	
3.3707e-05	0.05162	0.2	0.00025511	0.00021525	0.00063647	
3.4107e-05	0.051697	0.20027	0.00025861	0.00021565	0.00063966	
3.4488e-05	0.051774	0.20053	0.00026204	0.00021604	0.00064282	
3.4851e-05	0.051849	0.20077	0.00026539	0.00021641	0.00064597	
3.5231e-05	0.051927	0.20104	0.00026888	0.00021679	0.00064916	
3.563e-05	0.052007	0.20134	0.00027253	0.00021719	0.00065238	
3.6046e-05	0.05209	0.20167	0.00027634	0.00021761	0.00065563	
3.6482e-05	0.052176	0.20202	0.00028031	0.00021804	0.00065892	
3.6898e-05	0.052261	0.20236	0.00028419	0.00021845	0.00066219	
3.7332e-05	0.052348	0.20273	0.00028824	0.00021888	0.00066549	
3.7746e-05	0.052435	0.20314	0.00029248	0.00021929	0.00066878	
3.8179e-05	0.052524	0.20357	0.0002969	0.00021972	0.0006721	
3.8593e-05	0.052612	0.20399	0.00030123	0.00022013	0.0006754	
3.9026e-05	0.052703	0.20444	0.00030575	0.00022056	0.00067874	
3.9439e-05	0.052793	0.20492	0.00031046	0.00022097	0.00068205	
3.9871e-05	0.052886	0.20543	0.00031538	0.0002214	0.00068541	
4.0324e-05	0.052982	0.20598	0.00032049	0.00022184	0.0006888	
4.0794e-05	0.05308	0.20655	0.0003258	0.0002223	0.00069222	
4.1245e-05	0.053178	0.20711	0.00033102	0.00022274	0.00069562	
4.1714e-05	0.053278	0.20771	0.00033642	0.00022319	0.00069906	
4.2161e-05	0.053377	0.20833	0.00034207	0.00022363	0.00070247	
4.2588e-05	0.053475	0.20895	0.0003476	0.00022405	0.00070587	
4.3035e-05	0.053575	0.20959	0.00035335	0.00022448	0.0007093	
4.3461e-05	0.053675	0.21028	0.00035936	0.0002249	0.00071271	
4.3907e-05	0.053778	0.21099	0.0003656	0.00022534	0.00071616	
4.4333e-05	0.053879	0.2117	0.00037173	0.00022576	0.00071959	
4.478e-05	0.053984	0.21243	0.0003781	0.00022619	0.00072305	
4.5205e-05	0.054087	0.21316	0.00038436	0.00022661	0.0007265	
4.561e-05	0.054189	0.21386	0.00039051	0.00022701	0.00072992	
4.6035e-05	0.054294	0.21461	0.00039691	0.00022743	0.00073339	
4.6481e-05	0.054403	0.21539	0.00040355	0.00022786	0.00073688	
4.6945e-05	0.054514	0.2162	0.00041043	0.0002283	0.00074041	
4.7429e-05	0.054628	0.21705	0.00041755	0.00022876	0.00074398	
4.7891e-05	0.054741	0.21788	0.00042455	0.0002292	0.00074752	
4.8375e-05	0.054858	0.21757	0.00043257	0.00022966	0.0007511	
4.8881e-05	0.054977	0.2173	0.00044091	0.00023013	0.00075472	
4.9366e-05	0.055095	0.21701	0.0004491	0.00023059	0.00075832	
4.9873e-05	0.055217	0.21675	0.0004576	0.00023106	0.00076195	
5.0399e-05	0.055342	0.21651	0.0004664	0.00023154	0.00076562	
5.0945e-05	0.05547	0.21629	0.00047549	0.00023204	0.00076932	
5.1515e-05	0.055601	0.2161	0.00048493	0.00023255	0.00077306	
5.2064e-05	0.055732	0.21594	0.0004947	0.00023305	0.00077679	
5.2637e-05	0.055865	0.2158	0.00050484	0.00023356	0.00078055	
5.323e-05	0.056003	0.21568	0.00051532	0.00023409	0.00078434	
5.3804e-05	0.056139	0.21556	0.00052566	0.0002346	0.00078812	
5.4402e-05	0.056279	0.21546	0.00053638	0.00023512	0.00079193	
5.5024e-05	0.056422	0.21538	0.00054751	0.00023566	0.00079579	
5.5669e-05	0.056569	0.21533	0.00055903	0.00023622	0.00079968	
5.6292e-05	0.056715	0.21527	0.00057035	0.00023676	0.00080355	
5.694e-05	0.056865	0.21523	0.00058211	0.00023731	0.00080745	
5.7617e-05	0.057019	0.21522	0.00059433	0.00023788	0.0008114	
5.8318e-05	0.057176	0.21523	0.00060699	0.00023846	0.00081539	
5.9046e-05	0.057338	0.21527	0.00062017	0.00023906	0.00081942	
5.975e-05	0.057499	0.2153	0.00063313	0.00023965	0.00082343	
6.0486e-05	0.057664	0.21536	0.00064663	0.00024025	0.00082748	
6.1195e-05	0.057827	0.2154	0.00065987	0.00024083	0.0008315	
6.188e-05	0.057988	0.21543	0.0006729	0.0002414	0.00083551	
6.2597e-05	0.058154	0.21549	0.00068648	0.00024198	0.00083956	
6.3289e-05	0.058319	0.21554	0.00069981	0.00024255	0.00084359	
6.4038e-05	0.058345	0.21557	0.00071289	0.00024314	0.00084766	
6.4823e-05	0.058374	0.21563	0.00072654	0.00024374	0.00085179	
6.5683e-05	0.058407	0.21568	0.0007399	0.00024433	0.00085588	
6.6582e-05	0.058442	0.21576	0.00075385	0.00024494	0.00086003	
6.7521e-05	0.058479	0.21587	0.00076843	0.00024556	0.00086422	
6.8502e-05	0.058519	0.21601	0.00078365	0.00024621	0.00086846	
6.945e-05	0.058557	0.21613	0.00079856	0.00024683	0.00087268	
7.0436e-05	0.058598	0.21628	0.00081407	0.00024748	0.00087694	
7.139e-05	0.058638	0.21642	0.00082926	0.0002481	0.00088117	
7.2315e-05	0.058676	0.21654	0.00084417	0.00024871	0.00088538	
7.3277e-05	0.058717	0.21669	0.00085968	0.00024933	0.00088963	
7.421e-05	0.058757	0.21687	0.00087587	0.00024994	0.00089386	
7.5113e-05	0.058795	0.21703	0.00089169	0.00025053	0.00089807	
7.5986e-05	0.058833	0.21718	0.00090722	0.0002511	0.00090225	
7.683e-05	0.05887	0.21731	0.00092245	0.00025165	0.0009064	
7.7644e-05	0.058906	0.21743	0.00093739	0.00025219	0.00091053	
7.8496e-05	0.058945	0.21758	0.00095295	0.00025274	0.0009147	
7.9316e-05	0.058982	0.21771	0.00096817	0.00025327	0.00091885	
8.0106e-05	0.059018	0.21782	0.0009831	0.00025378	0.00092297	
8.0866e-05	0.059053	0.21792	0.00099774	0.00025428	0.00092707	
8.1669e-05	0.059091	0.21806	0.0010131	0.00025479	0.00093122	
8.2516e-05	0.059131	0.21817	0.0010281	0.00025533	0.00093542	
8.3407e-05	0.059173	0.21832	0.0010438	0.00025589	0.00093968	
8.4345e-05	0.059218	0.2185	0.0010602	0.00025647	0.00094399	
8.5334e-05	0.059178	0.21872	0.0010774	0.00025707	0.00094835	
8.6287e-05	0.059137	0.21891	0.0010942	0.00025765	0.00095268	
8.7205e-05	0.059094	0.21909	0.0011105	0.00025821	0.00095697	
8.8171e-05	0.059054	0.21838	0.0011303	0.00025879	0.00096133	
8.9101e-05	0.059013	0.21765	0.0011495	0.00025935	0.00096565	
8.9995e-05	0.058971	0.2169	0.0011684	0.00025989	0.00096994	
9.0856e-05	0.058928	0.21611	0.0011867	0.00026041	0.00097421	
9.1765e-05	0.058887	0.21538	0.001206	0.00026095	0.00097853	
9.2642e-05	0.058846	0.21462	0.0012249	0.00026147	0.00098282	
9.3562e-05	0.058806	0.2139	0.0012446	0.00026202	0.00098717	
9.4446e-05	0.058765	0.21316	0.0012638	0.00026254	0.00099148	
9.5383e-05	0.058583	0.21247	0.0012839	0.00026308	0.00099584	
9.6262e-05	0.058591	0.21175	0.0013035	0.0002636	0.0010002	
0.00010287	0.058593	0.21107	0.0013241	0.0002641	0.0010045	
0.0001097	0.058597	0.21044	0.0013456	0.00026462	0.0010088	
0.00011675	0.058603	0.20984	0.001368	0.00026516	0.0010132	
0.00012369	0.058608	0.20923	0.0013899	0.00026568	0.0010176	
0.00013086	0.058615	0.20865	0.0014128	0.00026622	0.0010221	
0.0001379	0.058621	0.20805	0.0014352	0.00026674	0.0010265	
0.00014519	0.058629	0.2075	0.0014587	0.00026728	0.0010309	
0.00015274	0.058639	0.20698	0.0014831	0.00026785	0.0010354	
0.00016014	0.058648	0.20643	0.0015071	0.00026839	0.0010399	
0.0001674	0.058656	0.20586	0.0015305	0.00026891	0.0010443	
0.00017493	0.058666	0.20533	0.0015551	0.00026945	0.0010489	
0.00018278	0.058678	0.20509	0.001564	0.00027266	0.0010509	
0.00019048	0.05869	0.20482	0.0015726	0.00027583	0.0010529	
0.00019804	0.0587	0.20454	0.001581	0.00027897	0.0010549	
0.00020548	0.05871	0.20429	0.0015899	0.00028209	0.0010569	
0.00021279	0.058719	0.20402	0.0015985	0.00028518	0.0010588	
0.00022039	0.058729	0.20379	0.0016076	0.00028823	0.0010607	
0.00022785	0.058739	0.20354	0.0016165	0.00029124	0.0010626	
0.00023557	0.058751	0.20332	0.0016258	0.0002943	0.0010645	
0.00024314	0.058762	0.20308	0.0016349	0.00029732	0.0010664	
0.00025096	0.058775	0.20287	0.0016444	0.00030039	0.0010683	
0.00025905	0.05879	0.20273	0.0016441	0.0003035	0.0010703	
0.0002674	0.058806	0.20261	0.0016441	0.00030664	0.0010723	
0.00027561	0.058822	0.20247	0.0016439	0.00030976	0.0010743	
0.00028408	0.058839	0.20237	0.001644	0.00031292	0.0010763	
0.00029241	0.058856	0.20225	0.0016439	0.00031605	0.0010783	
0.000301	0.058875	0.20215	0.0016441	0.00031922	0.0010803	
0.00030991	0.058895	0.20209	0.0016446	0.00032243	0.0010824	
0.00031868	0.058915	0.20201	0.0016449	0.00032562	0.0010844	
0.00032732	0.058934	0.20192	0.0016451	0.00032878	0.0010864	
0.00033624	0.058955	0.20185	0.0016456	0.00033198	0.0010885	
0.00034501	0.058974	0.20177	0.0016459	0.00033516	0.0010905	
0.00035365	0.058993	0.20167	0.001646	0.0003383	0.0010925	
0.00036215	0.059012	0.20156	0.0016461	0.00034142	0.0010945	
0.00037053	0.059029	0.20143	0.0016459	0.00034452	0.0010965	
0.00037833	0.059042	0.20133	0.0016461	0.00034766	0.0010985	
0.00038639	0.059056	0.20122	0.0016462	0.00035084	0.0011005	
0.00039471	0.059073	0.20114	0.0016464	0.00035407	0.0011026	
0.0004033	0.059091	0.20108	0.001647	0.00035734	0.0011047	
0.0004122	0.059112	0.20106	0.0016478	0.00036065	0.0011069	
0.00042138	0.059134	0.20106	0.0016489	0.000364	0.0011091	
0.00043041	0.059155	0.20104	0.0016498	0.00036733	0.0011113	
0.00043974	0.059178	0.20106	0.001651	0.0003707	0.0011135	
0.00044936	0.059204	0.2011	0.0016525	0.00037411	0.0011157	
0.00045884	0.059228	0.20113	0.0016538	0.00037749	0.0011179	
0.00046873	0.05916	0.20119	0.0016555	0.00038092	0.0011202	
0.00047897	0.059095	0.20128	0.0016574	0.00038441	0.0011225	
0.00048905	0.059029	0.20136	0.0016592	0.00038786	0.0011248	
0.00049895	0.058962	0.20141	0.0016608	0.00039128	0.0011271	
0.00050869	0.058893	0.20146	0.0016623	0.00039467	0.0011293	
0.00051834	0.058823	0.20148	0.0016636	0.00039803	0.0011315	
0.00052834	0.058756	0.20154	0.0016652	0.00040144	0.0011338	
0.00053865	0.058691	0.20163	0.0016671	0.00040489	0.001136	
0.0005493	0.058629	0.20174	0.0016692	0.00040839	0.0011384	
0.00055977	0.058565	0.20183	0.0016712	0.00041186	0.0011407	
0.00057009	0.058501	0.20192	0.001673	0.0004153	0.001143	
0.00058027	0.058435	0.20199	0.0016747	0.00041871	0.0011452	
0.00059077	0.058372	0.20208	0.0016767	0.00042217	0.0011475	
0.0006011	0.058308	0.20216	0.0016786	0.0004256	0.0011498	
0.00061177	0.058246	0.20227	0.0016807	0.00042907	0.0011521	
0.00062226	0.058183	0.20236	0.0016826	0.00043251	0.0011544	
0.00063312	0.058123	0.20248	0.0016849	0.00043601	0.0011567	
0.00064438	0.058065	0.20264	0.0016874	0.00043955	0.0011591	
0.00065605	0.05801	0.20283	0.0016903	0.00044315	0.0011615	
0.00066813	0.057958	0.203	0.001693	0.0004468	0.0011639	
0.00068001	0.057904	0.20315	0.0016955	0.00045041	0.0011664	
0.00069229	0.057852	0.20333	0.0016984	0.00045408	0.0011689	
0.00070438	0.0578	0.20356	0.0017016	0.00045772	0.0011713	
0.00071628	0.057746	0.20376	0.0017046	0.00046132	0.0011737	
0.00072863	0.057696	0.204	0.001708	0.00046498	0.0011762	
0.00074145	0.057647	0.20427	0.0017117	0.0004687	0.0011787	
0.00075475	0.057602	0.20452	0.0017152	0.00047248	0.0011813	
0.00076785	0.057555	0.20475	0.0017185	0.00047623	0.0011838	
0.0007807	0.057507	0.20502	0.0017222	0.00047994	0.0011863	
0.00079405	0.057461	0.20533	0.0017263	0.00048371	0.0011889	
0.00080791	0.057419	0.20567	0.0017307	0.00048753	0.0011915	
0.00082233	0.057378	0.20605	0.0017355	0.00049131	0.001194	
0.00082622	0.057341	0.20647	0.0017407	0.00049514	0.0011967	
0.00083001	0.057303	0.20693	0.0017463	0.00049895	0.0011992	
0.00083398	0.057267	0.20743	0.0017524	0.0005028	0.0012019	
0.00083785	0.057229	0.2079	0.0017583	0.00050662	0.0012045	
0.00084162	0.057191	0.20836	0.0017639	0.00051041	0.001207	
0.00084529	0.057151	0.20879	0.0017693	0.00051416	0.0012096	
